playerid,Overall,Sum_Count
197356,flat,1
197356,focuses,1
197356,foot,1
197356,footwork,1
197356,for,13
197356,former,1
197356,frame,2
197356,front,1
197356,future,1
197356,game,3
197356,gap,1
197356,gaps,1
197356,geared,1
197356,gets,1
197356,getting,1
197356,glove,2
197356,good,6
197356,grade,1
197356,guy,2
197356,half,5
197356,hands,2
197356,have,1
197356,hayes,1
197356,himself,1
197356,home,1
197356,hot,1
197356,impact,1
197356,improve,1
197356,ingame,1
197356,instincts,3
197356,is,3
197356,issues,1
197356,knack,1
197356,knee,1
197356,lateral,1
197356,lbs,2
197356,leads,1
197356,leaguer,1
197356,lengthen,1
197356,lift,1
197356,light,3
197356,lighter,2
197356,like,1
197356,line,3
197356,linedrive,1
197356,lower,3
197356,major,1
197356,majorleague,1
197356,middle,1
197356,minorleague,1
197356,more,1
197356,muscle,2
197356,needs,1
197356,no,2
197356,nonissue,2
197356,not,2
197356,occasional,2
197356,of,2
197356,on,7
197356,open,1
197356,optimal,1
197356,other,1
197356,pitch,1
197356,pitched,1
197356,plan,1
197356,plane,1
197356,plate,2
197356,play,1
197356,plays,2
197356,plus,2
197356,positions,1
197356,power,2
197356,pregame,1
197356,prepitch,1
197356,pro,1
197356,production,1
197356,proportionate,2
197356,quick,4
197356,quickness,1
197356,range,1
197356,rangy,1
197356,raw,1
197356,reacts,1
197356,read,1
197356,recognition,1
197356,room,2
197356,run,1
197356,runner,1
197356,runs,1
197356,sb,1
197356,seasons,2
197356,set,1
197356,settle,1
197356,settles,1
197356,shoulder,1
197356,shows,1
197356,slow,2
197356,smooth,3
197356,soft,2
197356,speed,4
197356,spraying,1
197356,sprays,1
197356,springy,1
197356,square,2
197356,stance,1
197356,stationtostation,1
197356,steal,2
197356,step,1
197356,stilldeveloping,2
197356,straight,1
197356,strength,2
197356,strides,1
197356,strong,2
197356,swing,2
197356,takes,1
197356,than,2
197356,the,6
197356,thick,2
197356,third,1
197356,throughout,1
197356,throws,1
197356,time,2
197356,times,1
197356,to,10
197356,too,1
197356,top,1
197356,twitch,2
197356,tyree,1
197356,up,2
197356,up dig,1
197356,upper,2
197356,utilize,1
197356,very,1
197356,weight,2
197356,well,3
197356,width,1
197356,wiggle,1
197356,will,3
197356,with,3
197356,work,1
198880,,2
198880,a,3
198880,aboveaverage,1
198880,additional,3
198880,advanced,1
198880,age,2
198880,aggressive,1
198880,agile,1
198880,agility,3
198880,an,1
198880,and,4
198880,approach,2
198880,arm,2
198880,at,3
198880,average,2
198880,ball,1
198880,balls,1
198880,baseball,1
198880,bases,1
198880,bat,2
198880,belowaverage,1
198880,bit,1
198880,both,1
198880,bottom,1
198880,box,1
198880,broad,2
198880,bulky,2
198880,bunts,1
198880,but,4
198880,can,1
198880,closing,1
198880,coil,1
198880,confident,1
198880,consistent,1
198880,consistently,1
198880,counts,1
198880,damage,1
198880,demo,1
198880,development,2
198880,do,1
198880,down,2
198880,effective,1
198880,emotional,1
198880,favorable,1
198880,flashes,1
198880,flies,1
198880,foot,1
198880,for,4
198880,frame,2
198880,framer,1
198880,frequent,1
198880,from,2
198880,front,1
198880,game,3
198880,gap,2
198880,gear,1
198880,generally,1
198880,generates,1
198880,get,1
198880,getting,2
198880,glove,1
198880,grow,1
198880,half,2
198880,halfgrade,1
198880,hand,1
198880,has,2
198880,head,1
198880,high,1
198880,his,1
198880,immature,1
198880,in,4
198880,inconsistent,2
198880,intelligent,1
198880,into,1
198880,launch,1
198880,left,1
198880,legs,2
198880,lh,3
198880,lift,1
198880,line,1
198880,low,1
198880,lower,2
198880,marginal,1
198880,mature,2
198880,mechanics,1
198880,misses,1
198880,moderate,2
198880,most,1
198880,movement,1
198880,muscle,2
198880,not,3
198880,of,4
198880,on,6
198880,open,2
198880,out,1
198880,overtly,1
198880,part,1
198880,pitches,1
198880,play,1
198880,player,1
198880,poor,1
198880,pops,1
198880,position,1
198880,pouncing,1
198880,prepitch,1
198880,present,4
198880,presents,1
198880,pretty,1
198880,projection,2
198880,quiet,1
198880,raw,4
198880,receiver,1
198880,reflexes,1
198880,rh,2
198880,rides,1
198880,rushes,1
198880,second,1
198880,separate,1
198880,setting,1
198880,setup,1
198880,should,1
198880,shoulders,2
198880,shows,1
198880,side,2
198880,sides,1
198880,significant,2
198880,slow,1
198880,some,3
198880,sound,1
198880,speed,2
198880,strength,4
198880,stride,2
198880,strong,5
198880,switchhitter,1
198880,tail,1
198880,technique,1
198880,the,6
198880,thick,4
198880,throws,1
198880,tight,1
198880,tips,1
198880,to,3
198880,toned,1
198880,tool,1
198880,torque,1
198880,up,2
198880,utility,1
198880,very,2
198880,well,1
198880,will,2
198880,with,2
198880,zone,1
165185,,1
165185,a,9
165185,after,2
165185,always,1
165185,amount,2
165185,an,1
165185,and,8
165185,any,1
165185,anything,1
165185,approach,2
165185,arm,4
165185,at,3
165185,athleticism,1
165185,average,1
165185,away,1
165185,back,2
165185,balanced,2
165185,ball,2
165185,barrel,1
165185,base,2
165185,bat,1
165185,be,2
165185,belowaverage,1
165185,better,1
165185,both,1
165185,build,2
165185,but,1
165185,can,2
165185,capable,1
165185,change,1
165185,character,1
165185,clocked,1
165185,close,1
165185,comfortable,1
165185,control,1
165185,could,2
165185,difference,1
165185,doesnt,2
165185,dont,1
165185,double,1
165185,down,1
165185,drive,1
165185,enough,1
165185,expect,1
165185,fairly,1
165185,field,1
165185,first,1
165185,foot,2
165185,for,1
165185,frame,2
165185,from,2
165185,game,1
165185,gap,1
165185,get,1
165185,getting,1
165185,glove,1
165185,hands,2
165185,hard,1
165185,has,2
165185,have,1
165185,him,2
165185,his,7
165185,hit,1
165185,home,1
165185,in,7
165185,is,1
165185,jamme,1
165185,jumped,1
165185,kick,2
165185,lack,1
165185,lacks,2
165185,leg,2
165185,lets,1
165185,leverage,2
165185,liability,1
165185,line,1
165185,linear,1
165185,linedrive,1
165185,load,5
165185,make,1
165185,maker,1
165185,makes,1
165185,medium,2
165185,mentally,1
165185,middle,1
165185,mild,2
165185,minimal,2
165185,more,5
165185,moving,1
165185,much,3
165185,no,2
165185,not,2
165185,nothing,1
165185,of,7
165185,off,1
165185,on,6
165185,oppo,1
165185,other,1
165185,page,1
165185,path,2
165185,paths,1
165185,pitches,2
165185,play,2
165185,playable,1
165185,played,1
165185,player,1
165185,pop,1
165185,position,3
165185,power,1
165185,produce,1
165185,projection mechanics,2
165185,pull,1
165185,quick,2
165185,range,1
165185,remains,2
165185,score,1
165185,second,1
165185,short,1
165185,sides,1
165185,slight,2
165185,slightly,1
165185,solid,1
165185,some,2
165185,speed,1
165185,steals,1
165185,strength,5
165185,stroke,2
165185,susceptible,1
165185,swing,3
165185,take,1
165185,terms,2
165185,than,1
165185,that,1
165185,the,16
165185,throughout,2
165185,to,13
165185,tool,1
165185,travel,1
165185,turn,1
165185,up,2
165185,uses,2
165185,very,1
165185,was,1
165185,which,1
165185,with,1
165185,would,1
174948,,1
174948,a,5
174948,ability,2
174948,able,2
174948,above,1
174948,aboveaverage,1
174948,accurate,3
174948,across,1
174948,adequate,1
174948,adjustments,1
174948,adjusts,1
174948,allfields,1
174948,allow,2
174948,allows,1
174948,an,3
174948,and,17
174948,any,1
174948,anymore,2
174948,anyone,1
174948,approach,4
174948,arm,4
174948,as,1
174948,at,11
174948,athletic,2
174948,athleticism,3
174948,average,8
174948,away,1
174948,bag,1
174948,balanced,2
174948,ball,2
174948,ballplayer,1
174948,balls,5
174948,barrel,4
174948,barrelcontrol,1
174948,base,4
174948,bases,1
174948,basestealing,1
174948,basis,1
174948,bat,6
174948,be,2
174948,before,1
174948,belowaverage,1
174948,bend,2
174948,best,1
174948,better,1
174948,biggest,1
174948,bigleague,1
174948,body,6
174948,both,1
174948,built,1
174948,but,7
174948,by,1
174948,can,4
174948,capable,1
174948,carry,2
174948,choppy,2
174948,clock,1
174948,compact,1
174948,complain,1
174948,concern,1
174948,consistent,1
174948,consistently,1
174948,contact,2
174948,contactoriented,1
174948,control,2
174948,controlled,2
174948,counts,1
174948,daily,1
174948,deep,1
174948,defense,1
174948,defensive,1
174948,demonstrated,1
174948,doesnt,2
174948,dont,3
174948,doublea,1
174948,doubledigit,2
174948,doubles,3
174948,drive,1
174948,ever,1
174948,evident,1
174948,exceptional,1
174948,fair,1
174948,features swing,2
174948,feel,4
174948,fence,1
174948,field,1
174948,fielding,1
174948,first,1
174948,flashy,1
174948,focus,1
174948,footwork,2
174948,for,9
174948,frame,7
174948,fringeaverage,1
174948,fringy,2
174948,from,1
174948,full,2
174948,fully,2
174948,function,1
174948,gain,2
174948,gait,1
174948,game,1
174948,gamer,1
174948,gaps,2
174948,gear,1
174948,get,4
174948,gets,3
174948,glove,1
174948,good,6
174948,great,1
174948,hand,2
174948,handle,1
174948,hands,5
174948,hard,1
174948,has,2
174948,have,3
174948,he,4
174948,hes,1
174948,highenergy,1
174948,highest,1
174948,him,4
174948,his,4
174948,hit,1
174948,hitters,1
174948,hole,1
174948,home,1
174948,hustles,1
174948,i,2
174948,if,1
174948,in,11
174948,ingame,1
174948,innate,1
174948,inside,1
174948,instincts,5
174948,is,7
174948,isnt,1
174948,it,4
174948,its,1
174948,jumps,1
174948,knees,2
174948,knows,1
174948,lack,2
174948,lacks,7
174948,lean,2
174948,level,4
174948,leverage,5
174948,limited,1
174948,limits,1
174948,line,1
174948,linedrive,3
174948,little,2
174948,load,4
174948,loft,1
174948,look,2
174948,loose,2
174948,lot,2
174948,make,3
174948,makes,3
174948,manager,1
174948,medium,4
174948,minimal,5
174948,miss,1
174948,moderate,2
174948,more,3
174948,movements,1
174948,much,3
174948,muscle,2
174948,narrow,2
174948,natural,1
174948,newman,1
174948,noise,2
174948,not,3
174948,occasional,1
174948,of,8
174948,off,1
174948,offensive,1
174948,offerings,1
174948,offspeed,1
174948,often,1
174948,on,7
174948,one,1
174948,only,1
174948,or,2
174948,out,2
174948,outstanding,1
174948,over,1
174948,overthefence,1
174948,path,4
174948,paths,1
174948,physical,4
174948,picks,1
174948,pitch,1
174948,pitched,1
174948,pitchers,1
174948,pitches,1
174948,plate,1
174948,play,5
174948,player,1
174948,plays,2
174948,plus,3
174948,point,1
174948,polished,2
174948,position,1
174948,positioning,1
174948,potential,1
174948,power,4
174948,present,1
174948,pressures,1
174948,problems,1
174948,project,2
174948,projection,2
174948,promoted,1
174948,pure,1
174948,putting,1
174948,quality,3
174948,quick,5
174948,quickly,3
174948,quiet,2
174948,range,2
174948,raw,4
174948,recently,1
174948,recognition,1
174948,recognizes,1
174948,relaxed,1
174948,remaining,2
174948,rid,3
174948,run,1
174948,runner,3
174948,running,1
174948,runs,1
174948,scouted,1
174948,second,2
174948,see,1
174948,sense,1
174948,set,2
174948,short,3
174948,shortstop,1
174948,should,2
174948,sides,1
174948,singles,2
174948,skinny,2
174948,slight,2
174948,slightly,1
174948,smooth,1
174948,so,2
174948,solidaverage,1
174948,some,1
174948,sound,1
174948,spee,1
174948,speed,3
174948,spin,1
174948,spoils,1
174948,spots,1
174948,squares,1
174948,ss,1
174948,stays,2
174948,step,1
174948,stick,1
174948,stolen,1
174948,straightline,1
174948,straighton,2
174948,strained,1
174948,strength,4
174948,strength mechanics,2
174948,strengths,1
174948,stride,1
174948,strike,1
174948,stroke,2
174948,sweat,1
174948,swing,9
174948,take,1
174948,terrific,1
174948,that,2
174948,the,28
174948,there,1
174948,thinboned,2
174948,this,1
174948,threaten,1
174948,through,2
174948,throughout,2
174948,throw,2
174948,throws,3
174948,timing,1
174948,to,21
174948,tools,2
174948,totals,1
174948,tracks,1
174948,transfer,6
174948,trim,2
174948,triples,1
174948,turn,1
174948,underway,1
174948,unlikely,1
174948,up,4
174948,use,1
174948,utility,1
174948,velo,1
174948,w,2
174948,wait,1
174948,was,1
174948,weight,3
174948,well,4
174948,wellbelowaverage,1
174948,welllocated,1
174948,what,1
174948,when,1
174948,where,1
174948,which,1
174948,while,1
174948,will,2
174948,willing,1
174948,with,9
174948,wont,3
174948,work,1
174948,works,1
174948,would,1
174948,wow,1
174948,wri,1
174948,wrists,1
176700,,3
176700,a,2
176700,able,1
176700,about,1
176700,acceleration,1
176700,actions,1
176700,aggressive,1
176700,alert,1
176700,and,5
176700,approach,1
176700,arm,1
176700,as,2
176700,at,2
176700,athletic,1
176700,aver,1
176700,average,1
176700,bags,1
176700,balls,1
176700,barrel,1
176700,baseball,1
176700,baseonballs,1
176700,basepaths,1
176700,bases,1
176700,bat,2
176700,bats,1
176700,battles,1
176700,be,2
176700,been,1
176700,below,1
176700,bunt,1
176700,but,1
176700,carry,1
176700,clean,1
176700,comfortable,1
176700,competes,1
176700,composed,1
176700,consistent,1
176700,cutoff,1
176700,decent,1
176700,defender,1
176700,dependent,1
176700,dirty,1
176700,down,1
176700,drives,1
176700,first,2
176700,fly,1
176700,fringe,1
176700,geared,1
176700,gets,1
176700,goes,1
176700,good,4
176700,guy,1
176700,hard,1
176700,has,1
176700,he,2
176700,healthy,1
176700,his,1
176700,hits,2
176700,how,1
176700,in,1
176700,ingame,1
176700,instincts,1
176700,instructed,1
176700,is,3
176700,it,1
176700,kick,1
176700,knows,1
176700,leader,1
176700,leads,1
176700,leg,1
176700,lf,1
176700,lift,1
176700,limited,2
176700,line,2
176700,linear,1
176700,load,1
176700,make,1
176700,makes,1
176700,matures home,1
176700,mechanics,1
176700,moderately,2
176700,muscular,2
176700,need,1
176700,on,5
176700,online,1
176700,other,3
176700,peak,1
176700,play,1
176700,playable,2
176700,plays,1
176700,potential,1
176700,power,1
176700,pregame,1
176700,proat,1
176700,projectibility,2
176700,pull,1
176700,quick,2
176700,range,1
176700,relatively,1
176700,run,1
176700,runs,1
176700,season,1
176700,seriously,1
176700,shift,1
176700,slappy,1
176700,slight,1
176700,slightly,1
176700,slow,1
176700,solid,1
176700,some,1
176700,speed,1
176700,steal,1
176700,still,1
176700,stretches,2
176700,strikes,1
176700,strong,1
176700,swing will,1
176700,takes,2
176700,taking,1
176700,target,1
176700,teammate,1
176700,the,5
176700,there,1
176700,throwing,1
176700,to,7
176700,touch,1
176700,two,1
176700,underst,1
176700,ups,1
176700,warm,1
176700,way,3
176700,weight,1
176700,well,2
176700,will,3
176700,with,6
176700,would,2
176700,wrap,1
176700,wrists,1
163920,,1
163920,ability,1
163920,aboveaverage,1
163920,accurate,1
163920,actions,2
163920,adjustments,1
163920,an,1
163920,and,2
163920,anyway,1
163920,arms,1
163920,at,2
163920,average,1
163920,base,2
163920,baserunner,1
163920,bat,1
163920,belowaverage,2
163920,broad,2
163920,can,1
163920,carry,2
163920,checks,1
163920,choppy,1
163920,churn,1
163920,closed,1
163920,coach,1
163920,distributed,1
163920,doesnt,1
163920,efficiently,1
163920,enough,1
163920,evenly,1
163920,extra,1
163920,feel,1
163920,field,1
163920,fluidity,2
163920,for,1
163920,frame,2
163920,frequently,1
163920,from,2
163920,front,1
163920,fundamental,1
163920,game,1
163920,gap,1
163920,generate,1
163920,get,1
163920,gets,1
163920,grounders,1
163920,h,1
163920,half,1
163920,has,1
163920,he,1
163920,higheffort,1
163920,in,5
163920,incorporated,1
163920,instruction,1
163920,into,2
163920,lacks,3
163920,large,2
163920,last,1
163920,left,2
163920,leg,1
163920,leverage,1
163920,lift,1
163920,limited,1
163920,load,1
163920,lower,1
163920,maintaining,1
163920,makes,1
163920,mass,2
163920,maxed,2
163920,mild,1
163920,minimal,1
163920,more,1
163920,muscle,2
163920,narrow,1
163920,neck,2
163920,now,1
163920,on,2
163920,overhauled,1
