"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Kevin Youkilis","Red Sox (AAA)","32","9",".143","0.20","14.3 %","14.3 %","71.4 %","0.0 %","20.0 %","37.5 %","37.5 %","25.0 %","0.0 %","13","16","29","1935"
"Chris Heisey","Reds (AAA)","26","13",".000","0.60","0.0 %","37.5 %","62.5 %","40.0 %","20.0 %","62.5 %","25.0 %","12.5 %","16.1 %","20","36","56","3978"
"Rod Barajas","Dodgers (A+)","35","19",".400","1.20","31.3 %","37.5 %","31.3 %","20.0 %","20.0 %","62.5 %","18.8 %","18.8 %","20.0 %","6","24","30","45"
"Jay Jackson","Cubs (AAA)","23","46",".286","3.80","7.7 %","73.1 %","19.2 %","20.0 %","20.0 %","48.5 %","24.2 %","27.3 %","17.2 %","39","106","145","7432"
"Marlon Byrd","Cubs (AAA)","33","19",".250","1.00","23.1 %","38.5 %","38.5 %","20.0 %","20.0 %","46.2 %","38.5 %","15.4 %","3.7 %","34","48","82","950"
"Michael Blazek","- - -","22","28",".167","1.60","23.5 %","47.1 %","29.4 %","20.0 %","20.0 %","45.5 %","31.8 %","22.7 %","14.3 %","24","53","77","9654"
"J.C. Rodriguez","Angels (A+)","22","7",".000","0.20","0.0 %","16.7 %","83.3 %","0.0 %","20.0 %","33.3 %","16.7 %","50.0 %","36.4 %","1","10","11","sa455117"
"Carlos A. Valencia","Mexican (AAA)","23","20",".222","0.80","10.0 %","40.0 %","50.0 %","20.0 %","20.0 %","54.6 %","27.3 %","18.2 %","7.9 %","32","44","76","sa541838"
"Jacob Anderson","Blue Jays (R)","18","42",".481","1.20","24.1 %","41.4 %","34.5 %","10.0 %","20.0 %","65.5 %","6.9 %","27.6 %","29.7 %","20","54","74","sa597752"
"Kenen Bailli","- - -","26","29",".381","2.60","18.2 %","59.1 %","22.7 %","0.0 %","20.0 %","36.4 %","45.5 %","18.2 %","34.0 %","6","41","47","sa607356"
"Cody Johnson","- - -","22","471",".409","0.80","19.1 %","36.0 %","44.9 %","13.2 %","19.8 %","45.2 %","28.2 %","26.6 %","41.7 %","237","893","1130","sa326488"
"Rene Reyes","Mexican (AAA)","33","450",".342","1.52","21.4 %","47.4 %","31.2 %","13.5 %","19.8 %","45.5 %","28.0 %","26.5 %","7.5 %","738","1015","1753","1774"
"Jason Martinson","Nationals (A)","22","523",".327","1.34","21.3 %","45.1 %","33.6 %","19.8 %","19.8 %","41.7 %","26.3 %","32.0 %","30.5 %","320","758","1078","sa548330"
"Michael Choice","Athletics (A+)","21","542",".336","0.90","11.3 %","42.0 %","46.6 %","15.1 %","19.7 %","41.1 %","26.0 %","32.8 %","29.5 %","305","766","1071","11376"
"Mat Gamel","Brewers (AAA)","25","545",".326","1.21","20.5 %","43.5 %","35.9 %","16.9 %","19.7 %","45.6 %","21.1 %","33.3 %","8.3 %","750","1179","1929","4034"
"Justin Hilt","- - -","23","333",".307","1.23","8.7 %","50.3 %","41.0 %","18.2 %","19.7 %","51.8 %","19.9 %","28.3 %","41.7 %","189","543","732","sa503371"
"Brock Kjeldgaard","- - -","25","497",".341","1.00","16.2 %","41.9 %","41.9 %","15.6 %","19.7 %","49.8 %","24.2 %","25.9 %","21.8 %","493","983","1476","sa326252"
"Wilin Rosario","Rockies (AA)","22","426",".272","1.34","18.0 %","46.9 %","35.1 %","18.7 %","19.6 %","48.6 %","25.1 %","26.4 %","11.9 %","552","982","1534","8002"
"Kevin Keyes","Nationals (A)","22","342",".300","1.06","19.0 %","41.6 %","39.4 %","17.2 %","19.5 %","47.1 %","24.7 %","28.2 %","33.9 %","161","493","654","sa392183"
"Tim Wheeler","Rockies (AA)","23","637",".329","1.04","17.1 %","42.3 %","40.6 %","18.3 %","19.5 %","53.8 %","20.4 %","25.8 %","10.9 %","952","1528","2480","sa500746"
"Juan Duran","Reds (A)","19","404",".405","0.96","22.2 %","38.2 %","39.6 %","15.9 %","19.5 %","47.5 %","23.5 %","29.0 %","43.8 %","183","691","874","sa503255"
"Gabriel Martinez","- - -","28","415",".389","0.95","22.4 %","37.8 %","39.8 %","14.6 %","19.4 %","45.2 %","25.1 %","29.7 %","11.9 %","703","980","1683","sa201781"
"Carlos Peguero","Mariners (AAA)","24","258",".434","0.88","18.2 %","38.3 %","43.5 %","29.9 %","19.4 %","36.7 %","27.9 %","35.4 %","17.7 %","310","649","959","8760"
"Jorge Alfaro","Rangers (A-)","18","171",".420","1.94","12.5 %","57.7 %","29.8 %","6.5 %","19.4 %","42.5 %","25.5 %","32.1 %","44.4 %","39","276","315","12180"
"Andy Tracy","Diamondbacks (AAA)","37","337",".323","0.77","19.5 %","35.1 %","45.4 %","17.2 %","19.4 %","49.0 %","24.0 %","26.9 %","9.5 %","614","744","1358","2024"
"Brent Dlugach","Red Sox (AAA)","28","236",".336","2.19","23.3 %","52.7 %","24.0 %","12.9 %","19.4 %","38.2 %","26.7 %","35.1 %","15.8 %","326","588","914","8273"
"Mario Valdez","Mexican (AAA)","36","79",".269","0.65","8.9 %","35.7 %","55.4 %","16.1 %","19.4 %","56.9 %","20.7 %","22.4 %","6.5 %","133","176","309","sa7982"
"Ryan Shealy","Blue Jays (AAA)","31","260",".331","1.09","26.1 %","38.5 %","35.4 %","15.8 %","19.3 %","44.4 %","26.5 %","29.0 %","9.1 %","441","687","1128","4443"
"William Beckwith","Braves (R)","20","248",".311","1.23","17.0 %","45.8 %","37.3 %","15.8 %","19.3 %","31.9 %","28.2 %","39.9 %","25.0 %","139","305","444","sa549500"
"Cameron Seitzer","Rays (R)","21","268",".315","1.67","12.6 %","54.6 %","32.8 %","7.0 %","19.3 %","34.3 %","24.7 %","41.0 %","18.2 %","205","329","534","sa578022"
"Robert Maddox","Reds (R)","22","281",".330","0.88","17.5 %","38.6 %","43.9 %","22.9 %","19.3 %","56.3 %","25.0 %","18.8 %","41.3 %","70","431","501","sa549382"
"Valentino Pascucci","Mets (AAA)","32","523",".350","1.11","21.2 %","41.4 %","37.3 %","17.4 %","19.3 %","44.8 %","26.8 %","28.5 %","12.1 %","1001","1271","2272","1915"
"Dallas McPherson","White Sox (AAA)","30","426",".367","1.06","19.5 %","41.4 %","39.1 %","11.5 %","19.2 %","37.9 %","26.8 %","35.3 %","17.0 %","575","1103","1678","2194"
"David Winfree","- - -","25","174",".313","0.71","27.0 %","30.3 %","42.6 %","9.6 %","19.2 %","44.8 %","29.6 %","25.6 %","8.5 %","246","378","624","sa244377"
"Anthony Rizzo","Padres (AAA)","21","413",".369","0.63","17.8 %","31.6 %","50.6 %","13.2 %","19.1 %","47.3 %","25.8 %","26.9 %","11.6 %","632","1015","1647","3473"
"Corey Dickerson","Rockies (A)","22","436",".296","0.52","10.5 %","30.5 %","58.9 %","22.6 %","19.0 %","45.3 %","21.5 %","33.2 %","32.0 %","227","635","862","10762"
"Xander Bogaerts","Red Sox (A)","18","296",".291","1.04","12.3 %","44.6 %","43.1 %","13.1 %","19.0 %","49.0 %","24.2 %","26.8 %","33.9 %","133","428","561","12161"
"George Kottaras","Brewers (AAA)","28","118",".449","1.57","26.0 %","45.2 %","28.8 %","19.0 %","19.0 %","56.2 %","21.9 %","21.9 %","9.9 %","197","277","474","5506"
"Mike Zuanich","- - -","24","367",".399","0.79","17.5 %","36.4 %","46.1 %","10.5 %","19.0 %","47.4 %","27.8 %","24.8 %","23.3 %","292","601","893","sa454907"
"Steve McQuail","Blue Jays (A-)","22","245",".256","0.81","14.3 %","38.3 %","47.4 %","38.1 %","19.0 %","60.9 %","21.0 %","18.1 %","41.0 %","102","401","503","sa549303"
"Christian Yelich","Marlins (A)","19","521",".373","2.47","22.6 %","55.1 %","22.3 %","1.3 %","19.0 %","43.7 %","20.2 %","36.2 %","26.5 %","257","685","942","11477"
"Chris Aguila","Marlins (AAA)","32","464",".357","1.05","17.4 %","42.4 %","40.3 %","21.6 %","19.0 %","53.8 %","27.7 %","18.5 %","13.1 %","682","1163","1845","2143"
"Alejandro Selen","Rangers (A)","22","239",".371","1.02","20.4 %","40.1 %","39.5 %","13.8 %","19.0 %","52.3 %","20.3 %","27.5 %","38.6 %","95","356","451","sa456470"
"Steve Selsky","- - -","21","127",".342","0.73","22.0 %","32.9 %","45.1 %","10.8 %","18.9 %","44.1 %","22.6 %","33.3 %","24.7 %","85","162","247","12957"
"Gary Mitchell","Angels (R)","22","217",".423","1.57","15.9 %","51.3 %","32.7 %","8.1 %","18.9 %","34.2 %","32.5 %","33.3 %","28.5 %","136","321","457","sa549568"
"Andrew Brown","Cardinals (AAA)","26","428",".340","1.02","14.7 %","43.0 %","42.2 %","20.8 %","18.9 %","46.6 %","27.1 %","26.3 %","12.1 %","750","976","1726","3837"
"Tim Pahuta","Nationals (AA)","28","269",".308","0.80","17.2 %","36.8 %","46.0 %","22.5 %","18.8 %","50.6 %","24.7 %","24.7 %","22.6 %","264","560","824","sa293089"
"Logan Robbins","Braves (R)","21","148",".280","1.03","16.7 %","42.3 %","41.0 %","12.5 %","18.8 %","50.6 %","25.9 %","23.5 %","34.0 %","68","229","297","sa598093"
"Bryan Henry","Diamondbacks (R)","22","61",".294","1.00","13.5 %","43.2 %","43.2 %","31.3 %","18.8 %","40.5 %","21.6 %","37.8 %","46.1 %","6","109","115","sa599748"
"Tyler Greene","Cardinals (AAA)","27","303",".407","0.92","19.1 %","38.8 %","42.1 %","21.3 %","18.7 %","52.8 %","25.3 %","22.0 %","11.7 %","483","672","1155","4675"
"Tagg Bozied","Phillies (AAA)","31","229",".324","0.49","23.5 %","25.2 %","51.3 %","15.3 %","18.6 %","50.9 %","27.6 %","21.6 %","12.6 %","429","593","1022","sa201378"
"Welington Castillo","- - -","24","309",".323","1.03","14.6 %","43.4 %","42.0 %","19.8 %","18.6 %","47.4 %","27.0 %","25.6 %","10.6 %","397","616","1013","3256"
"Brett Lawrie","- - -","21","340",".376","0.98","20.7 %","39.3 %","40.1 %","17.5 %","18.6 %","46.8 %","22.6 %","30.6 %","7.7 %","486","771","1257","5247"
"Dennis Raben","Mariners (A+)","23","347",".382","1.01","15.6 %","42.4 %","42.0 %","12.4 %","18.6 %","35.0 %","32.1 %","32.9 %","32.3 %","148","486","634","sa454440"
"Lucas Duda","Mets (AAA)","25","157",".309","0.56","18.4 %","29.1 %","52.4 %","13.0 %","18.5 %","40.4 %","35.6 %","24.0 %","6.2 %","268","366","634","2502"
"Trevor Plouffe","Twins (AAA)","25","220",".319","0.58","17.4 %","30.3 %","52.3 %","30.9 %","18.5 %","42.7 %","30.6 %","26.8 %","8.1 %","320","510","830","7462"
"Bryson Smith","- - -","22","115",".395","1.41","18.8 %","47.5 %","33.8 %","7.4 %","18.5 %","53.1 %","24.7 %","22.2 %","15.8 %","60","130","190","sa502686"
"Adam Loewen","Blue Jays (AAA)","27","585",".384","2.21","21.3 %","54.1 %","24.5 %","9.8 %","18.5 %","40.8 %","23.1 %","36.2 %","12.1 %","941","1408","2349","2134"
"Kyle Parker","Rockies (A)","21","516",".355","1.37","14.0 %","49.7 %","36.3 %","16.7 %","18.4 %","46.6 %","22.7 %","30.8 %","32.8 %","259","758","1017","11763"
"Justin O'Conner","Rays (R)","19","197",".207","0.80","7.4 %","41.1 %","51.6 %","18.4 %","18.4 %","42.6 %","22.8 %","34.7 %","42.8 %","89","343","432","sa548314"
"Mike Olt","- - -","22","307",".311","0.91","10.3 %","42.9 %","46.9 %","14.6 %","18.3 %","39.0 %","25.3 %","35.7 %","25.4 %","219","419","638","10698"
"Amaury Cazana","- - -","32","451",".417","1.88","17.2 %","54.0 %","28.8 %","13.4 %","18.3 %","45.2 %","24.3 %","30.5 %","9.2 %","789","1050","1839","sa509692"
"Sandy Madera","- - -","30","424",".334","1.50","17.2 %","49.7 %","33.1 %","12.5 %","18.3 %","51.6 %","26.4 %","22.0 %","7.5 %","604","855","1459","sa208622"
"Darnell McDonald","Red Sox (AAA)","32","35",".381","0.91","8.7 %","43.5 %","47.8 %","9.1 %","18.2 %","56.5 %","26.1 %","17.4 %","10.5 %","56","68","124","1867"
"Delmon Young","Twins (AAA)","25","32",".292","0.82","20.0 %","36.0 %","44.0 %","18.2 %","18.2 %","44.4 %","25.9 %","29.6 %","11.4 %","42","72","114","2140"
"Magglio Ordonez","Tigers (AAA)","37","39",".346","1.18","14.3 %","46.4 %","39.3 %","18.2 %","18.2 %","46.4 %","21.4 %","32.1 %","10.8 %","50","89","139","248"
"Jason Repko","Twins (AAA)","30","44",".240","1.09","8.0 %","48.0 %","44.0 %","27.3 %","18.2 %","77.8 %","11.1 %","11.1 %","9.1 %","69","106","175","2628"
"Jeff Howell","Red Sox (AA)","28","39",".435","0.91","12.5 %","41.7 %","45.8 %","9.1 %","18.2 %","40.0 %","36.0 %","24.0 %","20.6 %","35","101","136","sa291733"
"Bobby Borchering","Diamondbacks (A+)","20","590",".337","1.39","13.2 %","50.4 %","36.4 %","6.1 %","18.2 %","48.0 %","24.5 %","27.5 %","35.3 %","231","879","1110","sa500727"
"Tyler Townsend","- - -","23","292",".368","1.14","16.7 %","44.4 %","38.9 %","11.7 %","18.2 %","46.6 %","22.6 %","30.9 %","36.4 %","77","415","492","sa501202"
"Bryce Massanari","Rockies (A)","25","303",".388","1.22","9.5 %","49.7 %","40.7 %","20.8 %","18.2 %","47.2 %","22.8 %","30.0 %","29.4 %","176","402","578","sa502682"
"Scott Woodward","Dodgers (R)","22","123",".253","1.95","15.6 %","55.8 %","28.6 %","0.0 %","18.2 %","40.5 %","26.6 %","32.9 %","23.5 %","71","163","234","sa526355"
"Joseph Staley","Giants (A-)","22","183",".324","1.20","16.4 %","45.7 %","37.9 %","27.3 %","18.2 %","54.6 %","16.8 %","28.6 %","29.8 %","105","241","346","sa548551"
"Julio Perez","Mexican (AAA)","19","42",".333","1.18","14.3 %","46.4 %","39.3 %","9.1 %","18.2 %","62.1 %","6.9 %","31.0 %","15.0 %","63","90","153","sa595300"
"Mark Haddow","White Sox (R)","23","301",".379","1.41","19.3 %","47.2 %","33.5 %","12.1 %","18.2 %","39.9 %","24.1 %","36.0 %","26.3 %","144","433","577","sa598782"
"Xavier Scruggs","Cardinals (A+)","23","471",".317","1.06","17.0 %","42.7 %","40.3 %","16.4 %","18.1 %","46.9 %","27.9 %","25.2 %","34.1 %","214","689","903","7409"
"Stefan Gartrell","- - -","27","510",".298","0.89","18.1 %","38.6 %","43.4 %","22.2 %","18.1 %","48.5 %","24.3 %","27.2 %","13.7 %","672","1164","1836","sa326944"
"Jerad Head","Indians (AAA)","28","463",".317","0.93","19.9 %","38.6 %","41.4 %","29.3 %","18.0 %","50.9 %","23.5 %","25.6 %","13.7 %","565","1135","1700","8517"
"Chris Wallace","- - -","23","411",".309","1.00","17.8 %","41.1 %","41.1 %","18.9 %","18.0 %","39.9 %","22.1 %","38.0 %","20.7 %","316","705","1021","sa526346"
"Kody Hinze","- - -","23","588",".350","0.87","17.8 %","38.3 %","44.0 %","20.5 %","18.0 %","55.0 %","23.2 %","21.8 %","16.2 %","648","977","1625","sa455593"
"Jose Lopez","Marlins (AAA)","27","135",".387","0.88","18.3 %","38.3 %","43.5 %","20.0 %","18.0 %","54.3 %","20.7 %","25.0 %","9.2 %","152","306","458","3114"
"Seth Schwindenhammer","Red Sox (A-)","19","225",".376","0.66","17.8 %","32.7 %","49.5 %","24.0 %","18.0 %","46.6 %","27.2 %","26.2 %","54.0 %","86","429","515","sa501487"
"Brandon Inge","Tigers (AAA)","34","126",".338","0.67","15.6 %","33.8 %","50.6 %","25.6 %","17.9 %","55.1 %","23.1 %","21.8 %","8.1 %","218","316","534","470"
"Brandon Allen","- - -","25","419",".361","0.65","20.9 %","31.1 %","48.0 %","25.6 %","17.9 %","52.4 %","24.6 %","23.0 %","12.1 %","756","1024","1780","7436"
"Justin Ruggiano","Rays (AAA)","29","190",".370","1.33","25.4 %","42.6 %","32.0 %","10.3 %","17.9 %","39.8 %","34.4 %","25.8 %","11.2 %","319","477","796","7620"
"Steven Proscia","Mariners (A+)","21","192",".312","0.78","20.7 %","34.7 %","44.7 %","34.3 %","17.9 %","52.3 %","26.8 %","20.9 %","30.6 %","37","264","301","sa577698"
"Brad Glenn","Blue Jays (A+)","24","458",".308","0.66","17.1 %","33.1 %","49.8 %","20.5 %","17.8 %","49.5 %","21.1 %","29.4 %","34.4 %","177","703","880","7392"
"Henry Moreno","Royals (R)","22","261",".327","1.16","22.5 %","41.6 %","35.8 %","12.9 %","17.7 %","45.8 %","21.2 %","33.0 %","34.0 %","95","382","477","sa502814"
"Guillermo Pimentel","Mariners (R)","18","266",".327","1.39","14.5 %","49.7 %","35.8 %","30.6 %","17.7 %","48.3 %","25.6 %","26.1 %","39.1 %","95","401","496","sa549627"
"Pedro Alvarez","- - -","24","170",".322","1.29","17.9 %","46.3 %","35.8 %","14.7 %","17.6 %","41.7 %","25.0 %","33.3 %","15.2 %","256","362","618","2495"
"Ravel Santana","Yankees (R)","19","185",".336","1.04","14.8 %","43.4 %","41.8 %","13.7 %","17.6 %","63.5 %","17.5 %","19.1 %","27.2 %","98","259","357","sa505525"
"Max Ramirez","- - -","26","297",".305","1.28","19.9 %","45.0 %","35.1 %","8.1 %","17.6 %","50.7 %","25.4 %","23.9 %","8.3 %","456","732","1188","5039"
"Iker Franco","Mexican (AAA)","30","426",".275","0.82","20.1 %","35.9 %","44.0 %","22.9 %","17.6 %","48.9 %","22.6 %","28.5 %","6.9 %","725","991","1716","sa203900"
"Alex Liddi","Mariners (AAA)","22","637",".312","0.91","16.2 %","39.8 %","44.0 %","18.7 %","17.5 %","42.5 %","28.3 %","29.3 %","12.2 %","995","1544","2539","5411"
"Jabari Blash","- - -","21","391",".354","1.14","15.8 %","44.8 %","39.4 %","13.8 %","17.5 %","46.5 %","27.2 %","26.3 %","28.2 %","298","549","847","11247"
"Denny Almonte","Mariners (A+)","22","537",".343","1.09","15.5 %","44.0 %","40.5 %","18.1 %","17.4 %","48.3 %","22.4 %","29.3 %","45.4 %","118","852","970","sa390314"
"Cody Overbeck","- - -","25","503",".328","1.01","17.0 %","41.8 %","41.2 %","14.5 %","17.4 %","52.4 %","23.1 %","24.6 %","20.4 %","446","993","1439","sa454914"
"Scott Schebler","Dodgers (R)","20","315",".380","1.07","20.9 %","40.8 %","38.3 %","16.0 %","17.3 %","41.5 %","23.5 %","35.0 %","38.6 %","81","507","588","12225"
"Clint Robinson","Royals (AAA)","26","572",".356","1.42","21.7 %","46.0 %","32.4 %","16.5 %","17.3 %","37.6 %","28.6 %","33.8 %","7.9 %","821","1193","2014","6908"
"Nick Ciolli","White Sox (A+)","23","428",".341","1.64","17.7 %","51.2 %","31.2 %","7.4 %","17.3 %","44.5 %","24.2 %","31.3 %","30.8 %","198","644","842","sa501654"
"Kevin Patterson","- - -","22","196",".380","0.72","12.3 %","36.8 %","50.9 %","20.7 %","17.2 %","39.0 %","28.0 %","33.1 %","32.7 %","110","288","398","sa392161"
"Ben Theriot","Royals (AA)","23","145",".356","1.41","23.9 %","44.6 %","31.5 %","6.9 %","17.2 %","37.9 %","21.4 %","40.8 %","9.3 %","190","346","536","sa501557"
"Evan Gattis","Braves (A)","24","377",".328","0.84","14.8 %","39.0 %","46.2 %","15.6 %","17.2 %","48.3 %","26.2 %","25.5 %","19.9 %","140","467","607","11003"
"Jesus Alberto Vega","Mexican (AAA)","29","231",".298","0.68","15.2 %","34.4 %","50.3 %","23.7 %","17.1 %","45.7 %","27.2 %","27.2 %","11.9 %","314","530","844","sa199032"
"Kent Matthes","Rockies (A+)","24","400",".375","0.76","17.1 %","35.9 %","47.0 %","20.7 %","17.0 %","48.8 %","23.2 %","28.0 %","32.1 %","117","552","669","sa501246"
"Jose Amador","Mexican (AAA)","31","432",".379","1.38","21.5 %","45.5 %","33.0 %","19.8 %","17.0 %","51.4 %","22.5 %","26.1 %","9.4 %","585","922","1507","sa509117"
"Cory Farris","White Sox (R)","21","230",".297","1.06","13.5 %","44.4 %","42.1 %","18.9 %","17.0 %","46.5 %","21.3 %","32.3 %","40.8 %","102","369","471","sa599391"
"Jon Talley","Blue Jays (A+)","22","422",".270","0.97","16.5 %","41.0 %","42.4 %","17.8 %","16.9 %","49.3 %","21.5 %","29.2 %","31.1 %","180","604","784","sa389199"
"Travis d'Arnaud","Blue Jays (AA)","22","466",".365","1.08","19.1 %","42.0 %","38.9 %","20.2 %","16.9 %","45.5 %","21.9 %","32.6 %","27.2 %","264","747","1011","7739"
"Zach Lutz","- - -","25","259",".372","0.98","17.3 %","41.0 %","41.7 %","27.7 %","16.9 %","52.9 %","19.1 %","28.0 %","8.2 %","444","640","1084","3735"
"Will Middlebrooks","- - -","22","472",".334","0.98","16.7 %","41.2 %","42.1 %","14.0 %","16.9 %","46.0 %","26.8 %","27.1 %","17.0 %","367","896","1263","7002"
"Ernesto Mejia","Braves (AA)","25","573",".377","0.64","26.1 %","28.7 %","45.2 %","11.0 %","16.9 %","44.0 %","30.4 %","25.6 %","12.7 %","905","1385","2290","sa295188"
"Chris Carter","- - -","28","308",".284","1.36","21.3 %","45.4 %","33.3 %","25.3 %","16.9 %","43.8 %","25.1 %","31.1 %","7.8 %","389","716","1105","7707"
"Chris Garcia","Braves (A)","23","412",".340","1.35","17.1 %","47.6 %","35.3 %","7.4 %","16.8 %","36.7 %","22.4 %","40.9 %","22.4 %","265","513","778","sa390205"
"Jeremy Hermida","Reds (AAA)","27","450",".387","1.15","26.7 %","39.2 %","34.1 %","23.8 %","16.8 %","49.2 %","25.4 %","25.4 %","11.2 %","714","1075","1789","7208"
"Donald Lutz","Reds (A)","22","506",".375","1.28","18.3 %","45.8 %","35.9 %","15.0 %","16.7 %","42.9 %","24.7 %","32.4 %","34.0 %","180","728","908","10154"
"Shane Victorino","- - -","30","25",".294","1.67","5.9 %","58.8 %","35.3 %","16.7 %","16.7 %","61.1 %","5.6 %","33.3 %","14.3 %","11","31","42","1677"
"Grady Sizemore","- - -","28","32",".409","2.00","21.7 %","52.2 %","26.1 %","0.0 %","16.7 %","52.2 %","26.1 %","21.7 %","11.7 %","30","47","77","2197"
"Nolan Reimold","Orioles (AAA)","27","161",".293","1.06","22.9 %","39.6 %","37.5 %","25.0 %","16.7 %","58.2 %","19.4 %","22.5 %","9.6 %","277","378","655","3441"
"Josh Reddick","Red Sox (AAA)","24","231",".207","0.68","9.0 %","36.8 %","54.2 %","16.7 %","16.7 %","47.2 %","24.5 %","28.3 %","9.0 %","376","538","914","3892"
"Brad Eldred","Giants (AAA)","30","413",".315","0.61","18.4 %","30.9 %","50.7 %","28.3 %","16.7 %","46.9 %","32.1 %","20.9 %","16.4 %","551","933","1484","4328"
"Matt Carson","- - -","29","495",".322","0.94","15.9 %","40.8 %","43.2 %","21.5 %","16.7 %","56.0 %","23.8 %","20.2 %","12.1 %","703","1212","1915","4748"
"Samuel Deduno","Padres (AAA)","27","17",".182","0.83","0.0 %","45.5 %","54.5 %","0.0 %","16.7 %","16.7 %","25.0 %","58.3 %","11.8 %","12","39","51","5285"
"Pablo Sandoval","- - -","24","25",".150","0.83","0.0 %","45.5 %","54.5 %","8.3 %","16.7 %","36.4 %","22.7 %","40.9 %","12.7 %","26","53","79","5409"
"Roger Bernadina","Nationals (AAA)","27","188",".315","1.42","23.0 %","45.1 %","31.9 %","13.9 %","16.7 %","39.8 %","28.0 %","32.2 %","11.0 %","291","473","764","6421"
"Derek Norris","Nationals (AA)","22","423",".251","0.55","13.1 %","30.8 %","56.1 %","24.2 %","16.7 %","51.8 %","26.1 %","22.1 %","14.0 %","668","890","1558","6867"
"Eric Chavez","Yankees (A+)","33","23",".375","1.17","18.8 %","43.8 %","37.5 %","0.0 %","16.7 %","35.3 %","11.8 %","52.9 %","32.4 %","8","29","37","906"
"Casper Wells","Tigers (AAA)","26","30",".471","0.42","10.5 %","26.3 %","63.2 %","58.3 %","16.7 %","36.8 %","36.8 %","26.3 %","15.8 %","44","70","114","9700"
"David Medina","Cardinals (A-)","22","288",".388","1.75","21.9 %","49.7 %","28.4 %","10.4 %","16.7 %","46.2 %","28.3 %","25.4 %","30.3 %","164","414","578","sa455722"
"Cameron Garfield","- - -","20","57",".333","1.83","10.5 %","57.9 %","31.6 %","16.7 %","16.7 %","46.3 %","26.8 %","26.8 %","30.8 %","22","82","104","sa500836"
"J.T. Wise","Dodgers (A+)","25","397",".339","1.03","15.5 %","42.9 %","41.6 %","17.6 %","16.7 %","47.4 %","23.9 %","28.7 %","27.9 %","241","533","774","sa505632"
