"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Johnny Hellweg","- - -","27","3",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","33.3 %","66.7 %","0.0 %","1","5","6","10065"
"Ryan Vogelsong","- - -","38","6",".500","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","13.6 %","7","15","22","1011"
"Ryan Weber","Braves (AAA)","25","5",".000","2.00","25.0 %","50.0 %","25.0 %","100.0 %","0.0 %","50.0 %","0.0 %","50.0 %","4.6 %","6","16","22","10160"
"Jose Ramirez","Braves (AAA)","26","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","20.0 %","1","4","5","10171"
"Shelby Miller","Diamondbacks (AAA)","25","10",".750","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","25.0 %","50.0 %","25.0 %","20.0 %","12","28","40","10197"
"Ariel Pena","Brewers (AAA)","27","5",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","27.8 %","5","13","18","10240"
"Josh Smoker","Mets (AAA)","27","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","40.0 %","0","5","5","10285"
"Chris Heston","Giants (AAA)","28","18",".111","2.50","12.5 %","62.5 %","25.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","30.2 %","16","47","63","10302"
"Jarred Cosart","Marlins (AAA)","26","11",".125","7.00","12.5 %","87.5 %","0.0 %","0.0 %","0.0 %","11.1 %","66.7 %","22.2 %","6.3 %","7","25","32","10304"
"Ramon Cabrera","Reds (AAA)","26","56",".286","2.00","14.3 %","57.1 %","28.6 %","42.9 %","0.0 %","44.9 %","20.4 %","34.7 %","9.0 %","51","116","167","10327"
"Rey Fuentes","Royals (AAA)","25","272",".335","1.92","20.6 %","52.2 %","27.2 %","6.1 %","0.0 %","40.2 %","28.3 %","31.5 %","12.0 %","363","639","1002","10329"
"Giovanni Soto","Cubs (AAA)","25","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","33.3 %","3","6","9","10330"
"Edwin Escobar","Diamondbacks (AAA)","24","21",".400","4.50","21.4 %","64.3 %","14.3 %","0.0 %","0.0 %","46.7 %","26.7 %","26.7 %","15.7 %","17","53","70","10337"
"Scooter Gennett","Brewers (A+)","26","7",".500","1.00","50.0 %","25.0 %","25.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","17.4 %","10","13","23","10339"
"Taylor Jordan","Nationals (AAA)","27","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","28.6 %","0","7","7","10466"
"Enrique Hernandez","- - -","24","27",".167","0.33","11.1 %","22.2 %","66.7 %","33.3 %","0.0 %","44.4 %","22.2 %","33.3 %","18.0 %","31","58","89","10472"
"Preston Claiborne","Giants (AA)","28","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","3","3","6","10500"
"Mario Hollands","- - -","27","4",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","6.7 %","5","10","15","10504"
"Drew Hayes","Reds (AAA)","28","3",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","12.5 %","3","5","8","10528"
"Dean Kiekhefer","Cardinals (AAA)","27","2",".500","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","2","7","9","10529"
"Derek Dietrich","Marlins (AA)","26","22",".273","1.50","9.1 %","54.5 %","36.4 %","25.0 %","0.0 %","36.4 %","27.3 %","36.4 %","12.9 %","27","58","85","10542"
"Rico Noel","- - -","27","148",".288","1.15","16.8 %","44.6 %","38.6 %","7.7 %","0.0 %","34.9 %","27.4 %","37.7 %","10.9 %","173","357","530","10585"
"Seth Rosin","Padres (AAA)","27","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","1","1","10606"
"Madison Younginer","Braves (AA)","25","7",".400","1.00","20.0 %","40.0 %","40.0 %","0.0 %","0.0 %","40.0 %","60.0 %","0.0 %","16.7 %","5","19","24","10636"
"Drew Hutchison","Pirates (AAA)","25","6",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","16.7 %","3","15","18","10732"
"Tyler Cravy","Brewers (AAA)","26","10",".167","4.00","16.7 %","66.7 %","16.7 %","0.0 %","0.0 %","71.4 %","28.6 %","0.0 %","17.2 %","9","20","29","10770"
"Jake Dunning","Giants (AAA)","27","5",".667","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","16.7 %","1","11","12","10803"
"Asher Wojciechowski","- - -","27","11",".167","6.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","6.8 %","16","28","44","10836"
"Andrelton Simmons","- - -","26","24",".364","3.67","36.4 %","50.0 %","13.6 %","0.0 %","0.0 %","59.1 %","31.8 %","9.1 %","7.6 %","25","54","79","10847"
"Christian Bergman","Rockies (AAA)","28","11",".222","2.00","25.0 %","50.0 %","25.0 %","50.0 %","0.0 %","11.1 %","33.3 %","55.6 %","5.3 %","8","30","38","10925"
"Josh A. Smith","Reds (AAA)","28","6",".500","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","14.8 %","10","17","27","10946"
"Greg Garcia","Cardinals (AAA)","26","120",".333","1.67","13.3 %","54.2 %","32.5 %","14.8 %","0.0 %","36.5 %","24.7 %","38.8 %","4.2 %","185","271","456","10951"
"Jake Buchanan","Cubs (AAA)","26","35",".125","15.00","6.3 %","93.8 %","0.0 %","0.0 %","0.0 %","42.1 %","31.6 %","26.3 %","5.6 %","55","88","143","10962"
"Tim Adleman","Reds (AAA)","28","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","10.0 %","6","4","10","10968"
"Kevin Shackelford","- - -","27","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","1","3","4","11012"
"Kevin Kiermaier","- - -","26","8",".500","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","75.0 %","25.0 %","0.0 %","10.7 %","16","12","28","11038"
"Mike Bolsinger","Dodgers (AAA)","28","5",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","21.1 %","5","14","19","11137"
"Eric Jokisch","- - -","26","4",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","4.0 %","7","18","25","11157"
"Josh Rutledge","Red Sox (AAA)","27","20",".400","1.75","26.7 %","46.7 %","26.7 %","0.0 %","0.0 %","46.7 %","40.0 %","13.3 %","6.0 %","30","54","84","11167"
"David Buchanan","Phillies (AAA)","27","15",".000","1.25","0.0 %","55.6 %","44.4 %","25.0 %","0.0 %","50.0 %","20.0 %","30.0 %","6.3 %","14","34","48","11176"
"C.J. Riefenhauser","Cubs (AAA)","26","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","1","3","4","11193"
"Grant Dayton","- - -","28","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","3","3","6","11203"
"Matt Szczur","Cubs (AA)","26","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","9.1 %","7","4","11","11255"
"Lisalverto Bonilla","- - -","26","20",".214","4.00","28.6 %","57.1 %","14.3 %","50.0 %","0.0 %","35.7 %","7.1 %","57.1 %","18.2 %","9","46","55","11266"
"Adrian Sanchez","- - -","25","377",".286","1.19","17.3 %","45.0 %","37.7 %","25.7 %","0.0 %","47.7 %","24.4 %","27.9 %","8.6 %","427","880","1307","11338"
"Jake Marisnick","Astros (AAA)","25","28",".294","1.60","18.8 %","50.0 %","31.3 %","20.0 %","0.0 %","47.1 %","11.8 %","41.2 %","12.7 %","44","74","118","11339"
"Seth Frankoff","- - -","27","6",".333","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","10","12","22","11346"
"Jerome Williams","Cardinals (AAA)","34","15",".143","0.50","50.0 %","16.7 %","33.3 %","100.0 %","0.0 %","50.0 %","12.5 %","37.5 %","17.0 %","12","35","47","1137"
"Tyrell Jenkins","Braves (AAA)","23","4",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","11.1 %","1","8","9","11378"
"Danny Burawa","Braves (AA)","27","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","33.3 %","0","3","3","11397"
"Yunesky Maya","Angels (AAA)","34","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","3","3","11420"
"A.J. Cole","Nationals (AAA)","24","7",".000","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","60.0 %","0.0 %","40.0 %","0.0 %","16","17","33","11467"
"Zach Lee","Dodgers (AAA)","24","11",".200","8.00","10.0 %","80.0 %","10.0 %","100.0 %","0.0 %","60.0 %","0.0 %","40.0 %","7.7 %","14","25","39","11468"
"Tony Wolters","Rockies (AAA)","24","8",".286","7.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","28.6 %","14.3 %","57.1 %","5.1 %","12","27","39","11470"
"Dallas Beeler","Cubs (AAA)","27","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","1","1","11471"
"Joely Rodriguez","- - -","24","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","10.0 %","3","7","10","11487"
"Brandon Cunniff","- - -","27","1","1.000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","2","3","11509"
"Dayan Diaz","Reds (AAA)","27","3",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","1","4","5","11543"
"Jose Dominguez","Padres (AAA)","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","2","2","11571"
"Jose Urena","Marlins (AAA)","24","9",".333","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","33.3 %","16.7 %","50.0 %","6.9 %","7","22","29","11589"
"Deck McGuire","Cardinals (AAA)","27","30",".053","4.67","0.0 %","82.4 %","17.6 %","0.0 %","0.0 %","18.2 %","27.3 %","54.6 %","14.9 %","23","78","101","11596"
"Brandon Drury","Diamondbacks (AAA)","23","15",".154","4.00","16.7 %","66.7 %","16.7 %","0.0 %","0.0 %","76.9 %","7.7 %","15.4 %","3.3 %","21","39","60","11615"
"Mike Kickham","Giants (AA)","27","3","1.000","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","12.5 %","3","5","8","11618"
"Jameson Taillon","Pirates (AAA)","24","4",".333","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","7","11","18","11674"
"Vicente Campos","Diamondbacks (AA)","23","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","27.3 %","0","11","11","11681"
"Josh Lucas","- - -","25","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0","3","3","11686"
"Tayron Guerrero","- - -","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","1","2","11691"
"Nick Kingham","Pirates (AA)","24","5",".667","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","0.0 %","10","11","21","11694"
"Erik Goeddel","Mets (AAA)","27","3",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","14.3 %","1","6","7","11712"
"Nick Tepesch","Dodgers (AAA)","27","4",".667","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","0.0 %","5","8","13","11716"
"Carlos Ramirez","Blue Jays (A+)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","16.7 %","3","3","6","11743"
"Justin Nicolino","Marlins (AAA)","24","18",".200","9.00","10.0 %","90.0 %","0.0 %","0.0 %","0.0 %","30.8 %","30.8 %","38.5 %","9.2 %","18","47","65","11754"
"Mason Williams","- - -","24","185",".342","1.95","25.9 %","49.0 %","25.2 %","8.1 %","0.0 %","43.1 %","23.5 %","33.3 %","8.3 %","199","417","616","11859"
"Joc Pederson","Dodgers (AAA)","24","12",".714","3.00","57.1 %","42.9 %","0.0 %","0.0 %","0.0 %","28.6 %","71.4 %","0.0 %","7.6 %","26","27","53","11899"
"Joe Panik","Giants (AAA)","25","14",".231","0.60","33.3 %","25.0 %","41.7 %","60.0 %","0.0 %","30.8 %","15.4 %","53.9 %","0.0 %","24","30","54","11936"
"Carl Crawford","- - -","34","13",".444","2.50","22.2 %","55.6 %","22.2 %","0.0 %","0.0 %","44.4 %","33.3 %","22.2 %","7.1 %","11","31","42","1201"
"Kendry Flores","- - -","24","19",".143","1.00","14.3 %","42.9 %","42.9 %","66.7 %","0.0 %","25.0 %","37.5 %","37.5 %","13.2 %","20","48","68","12118"
"David Goforth","Brewers (AAA)","27","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","3","3","6","12166"
"Akeel Morris","- - -","23","3",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","10.0 %","1","9","10","12185"
"Keith Hessler","- - -","27","2",".000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","10.0 %","4","6","10","12220"
"Matt Tracy","Marlins (AA)","27","10",".000","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","20.0 %","20.0 %","60.0 %","16.0 %","3","22","25","12240"
"Ryan Sherriff","Cardinals (AAA)","26","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","1","5","12249"
"Aaron Brooks","Cubs (AAA)","26","3",".500","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","16.7 %","4","8","12","12272"
"Leonel Campos","Padres (AAA)","28","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","2","2","4","12277"
"Justin Hancock","Padres (AAA)","25","2",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","2","5","7","12316"
"Jace Peterson","Braves (AAA)","26","110",".220","1.70","23.5 %","48.1 %","28.4 %","26.1 %","0.0 %","41.7 %","21.4 %","36.9 %","6.3 %","173","273","446","12325"
"Kevin Pillar","Blue Jays (A+)","27","9",".857","5.00","28.6 %","71.4 %","0.0 %","0.0 %","0.0 %","28.6 %","28.6 %","42.9 %","10.0 %","2","8","10","12434"
"Seth Lugo","Mets (AAA)","26","13",".200","1.67","20.0 %","50.0 %","30.0 %","33.3 %","0.0 %","30.0 %","0.0 %","70.0 %","13.8 %","7","22","29","12447"
"Chasen Bradford","Mets (AAA)","26","5",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","31.3 %","3","13","16","12452"
"Drew Rucinski","Cubs (AAA)","27","39",".261","1.57","21.7 %","47.8 %","30.4 %","0.0 %","0.0 %","25.9 %","44.4 %","29.6 %","12.3 %","42","96","138","12499"
"Taylor Hill","Nationals (AAA)","27","12",".000","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","20.0 %","20.0 %","60.0 %","16.3 %","7","36","43","12515"
"C.J. Cron","Angels (AAA)","26","24",".188","0.83","31.3 %","31.3 %","37.5 %","33.3 %","0.0 %","56.3 %","18.8 %","25.0 %","14.1 %","35","50","85","12546"
"Adam Morgan","Phillies (AAA)","26","9",".333","4.00","16.7 %","66.7 %","16.7 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","0.0 %","4","21","25","12580"
"Phil Klein","Phillies (AAA)","27","9",".000","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","33.3 %","50.0 %","16.7 %","0.0 %","7","23","30","12675"
"Ryan Carpenter","Rockies (AAA)","25","9",".250","3.00","25.0 %","75.0 %","0.0 %","0.0 %","0.0 %","0.0 %","40.0 %","60.0 %","11.5 %","6","20","26","12699"
"Billy Burns","- - -","26","49",".433","6.67","23.3 %","66.7 %","10.0 %","33.3 %","0.0 %","30.0 %","36.7 %","33.3 %","6.7 %","65","129","194","12701"
"Adrian Houser","Brewers (AA)","23","17",".273","4.00","9.1 %","72.7 %","18.2 %","50.0 %","0.0 %","53.9 %","15.4 %","30.8 %","13.9 %","4","32","36","12718"
"Tyler Pill","- - -","26","28",".333","1.00","22.2 %","38.9 %","38.9 %","28.6 %","0.0 %","38.9 %","27.8 %","33.3 %","8.1 %","25","61","86","12751"
"Breyvic Valera","- - -","24","449",".331","1.40","20.6 %","46.4 %","33.1 %","21.0 %","0.0 %","37.6 %","24.5 %","37.9 %","2.5 %","688","1087","1775","12758"
"Rafael Montero","- - -","25","26",".200","2.25","7.1 %","64.3 %","28.6 %","0.0 %","0.0 %","11.1 %","27.8 %","61.1 %","15.9 %","13","56","69","12760"
"John Brebbia","- - -","26","4",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","0.0 %","2","8","10","12777"
"Sean Gilmartin","Mets (AAA)","26","28",".333","13.00","17.6 %","76.5 %","5.9 %","0.0 %","0.0 %","60.0 %","10.0 %","30.0 %","8.6 %","28","65","93","12781"
"Chris Reed","- - -","26","11",".800","2.00","40.0 %","40.0 %","20.0 %","0.0 %","0.0 %","28.6 %","42.9 %","28.6 %","8.6 %","7","28","35","12801"
"Matt Wisler","Braves (AAA)","23","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","33.3 %","1","8","9","12804"
"Mark Teixeira","Yankees (AAA)","36","11",".111","3.00","11.1 %","66.7 %","22.2 %","0.0 %","0.0 %","55.6 %","22.2 %","22.2 %","16.2 %","16","21","37","1281"
"Joel De La Cruz","Braves (AAA)","27","5",".000","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","14.3 %","7","14","21","12825"
"James McCann","Tigers (AAA)","26","27",".125","2.00","14.3 %","57.1 %","28.6 %","0.0 %","0.0 %","68.8 %","12.5 %","18.8 %","11.5 %","54","59","113","12859"
"Tyler Anderson","Rockies (AAA)","26","4",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","20.0 %","4","11","15","12880"
"Logan Verrett","Mets (AAA)","26","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","21.4 %","5","9","14","12905"
"Archie Bradley","Diamondbacks (AAA)","23","7",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","8.7 %","8","15","23","12918"
"Gabriel Ynoa","Mets (AAA)","23","39",".107","3.17","10.7 %","67.9 %","21.4 %","16.7 %","0.0 %","34.5 %","41.4 %","24.1 %","6.3 %","34","78","112","12938"
"Andrew Chafin","Diamondbacks (AAA)","26","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","33.3 %","1","5","6","12988"
"Kelby Tomlinson","- - -","26","221",".329","1.63","17.5 %","51.2 %","31.3 %","19.2 %","0.0 %","31.1 %","21.6 %","47.3 %","4.6 %","321","509","830","13005"
"Yoenis Cespedes","Mets (A+)","30","9",".286","1.00","42.9 %","28.6 %","28.6 %","50.0 %","0.0 %","28.6 %","42.9 %","28.6 %","10.8 %","13","24","37","13110"
"Taylor Jungmann","- - -","26","29",".294","2.50","17.6 %","58.8 %","23.5 %","50.0 %","0.0 %","23.8 %","28.6 %","47.6 %","9.5 %","33","72","105","13119"
"Gerrit Cole","Pirates (AAA)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","1","3","4","13125"
"Frank Garces","Padres (AAA)","26","18",".222","1.00","11.1 %","44.4 %","44.4 %","50.0 %","0.0 %","25.0 %","41.7 %","33.3 %","12.3 %","15","42","57","13144"
"Luis Sardinas","- - -","23","199",".286","1.84","18.5 %","52.9 %","28.7 %","8.9 %","0.0 %","44.7 %","21.1 %","34.2 %","5.9 %","236","473","709","13153"
"Jed Bradley","- - -","26","15",".091","0.80","10.0 %","40.0 %","50.0 %","20.0 %","0.0 %","41.7 %","25.0 %","33.3 %","17.7 %","2","32","34","13166"
"Kyle Crick","Giants (AA)","23","18",".111","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","23.1 %","46.2 %","30.8 %","10.4 %","13","35","48","13182"
"Zach Davies","Brewers (AAA)","23","2",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","2","6","8","13183"
"Adalberto Mejia","- - -","23","22",".364","0.80","18.2 %","36.4 %","45.5 %","40.0 %","0.0 %","7.7 %","23.1 %","69.2 %","18.8 %","15","49","64","13188"
"Ross Stripling","Dodgers (AAA)","26","4",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","8.3 %","3","9","12","13273"
"Curtis Partch","Pirates (AAA)","29","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","1","6","7","1333"
"Damien Magnifico","Brewers (AAA)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","2","3","5","13395"
"Felix Pena","Cubs (AAA)","26","4",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","15.8 %","6","13","19","13403"
"Matt Koch","- - -","25","26",".222","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","50.0 %","30.0 %","20.0 %","10.1 %","43","76","119","13420"
"Pierce Johnson","Cubs (AAA)","25","15",".200","1.00","20.0 %","40.0 %","40.0 %","100.0 %","0.0 %","33.3 %","66.7 %","0.0 %","25.6 %","8","31","39","13435"
"Eddie Butler","Rockies (AAA)","25","19",".250","1.67","33.3 %","41.7 %","25.0 %","66.7 %","0.0 %","38.5 %","23.1 %","38.5 %","9.2 %","22","43","65","13453"
"Lucas Sims","- - -","22","23",".118","3.33","18.8 %","62.5 %","18.8 %","0.0 %","0.0 %","41.2 %","17.7 %","41.2 %","9.9 %","27","54","81","13470"
"Sam Tuivailala","Cardinals (AAA)","23","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","1","3","4","13485"
"Alec Asher","- - -","24","8",".200","4.00","20.0 %","80.0 %","0.0 %","0.0 %","0.0 %","80.0 %","0.0 %","20.0 %","0.0 %","11","16","27","13560"
"Steven Okert","Giants (AAA)","24","1","1.000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","3","4","7","13580"
"Robert Stephenson","Reds (AAA)","23","20",".000","1.33","12.5 %","50.0 %","37.5 %","66.7 %","0.0 %","40.0 %","50.0 %","10.0 %","12.5 %","19","45","64","13594"
"Mallex Smith","- - -","23","36",".565","0.89","26.1 %","34.8 %","39.1 %","22.2 %","0.0 %","39.1 %","30.4 %","30.4 %","10.4 %","52","83","135","13608"
"Clay Holmes","Pirates (AA)","23","24",".143","2.50","0.0 %","71.4 %","28.6 %","0.0 %","0.0 %","14.3 %","14.3 %","71.4 %","10.6 %","30","64","94","13649"
"Jharel Cotton","Dodgers (AAA)","24","22",".250","3.00","20.0 %","60.0 %","20.0 %","100.0 %","0.0 %","38.5 %","30.8 %","30.8 %","21.2 %","17","49","66","13654"
"Terrance Gore","Royals (AA)","25","302",".303","2.59","16.4 %","60.3 %","23.3 %","29.5 %","0.0 %","41.6 %","29.5 %","29.0 %","7.0 %","423","700","1123","13658"
"Sal Romano","Reds (AA)","22","41",".083","6.00","0.0 %","85.7 %","14.3 %","0.0 %","0.0 %","34.5 %","13.8 %","51.7 %","11.5 %","41","90","131","13690"
"Robert Gsellman","- - -","22","12",".250","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","80.0 %","20.0 %","6.1 %","5","28","33","13696"
