"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Alejandro Ortiz","Mexican (AAA)","23","22",".182","9.00","9.1 %","81.8 %","9.1 %","0.0 %","0.0 %","45.5 %","36.4 %","18.2 %","10.3 %","38","49","87","sa508095"
"Juan Pablo Oramas","Padres (AA)","23","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","42.9 %","0","7","7","sa508100"
"Jesus Castillo","- - -","30","244",".354","1.56","22.7 %","47.1 %","30.2 %","15.4 %","0.0 %","46.6 %","19.3 %","34.1 %","5.3 %","391","537","928","sa508184"
"Emanuel Rangel","Mexican (AAA)","28","20",".375","1.50","37.5 %","37.5 %","25.0 %","100.0 %","0.0 %","62.5 %","25.0 %","12.5 %","17.0 %","36","58","94","sa508232"
"Ruben Agramon","- - -","28","181",".271","2.82","13.7 %","63.7 %","22.6 %","21.4 %","0.0 %","43.2 %","28.0 %","28.8 %","9.0 %","243","423","666","sa508254"
"Raul Rodriguez","Mexican (AAA)","24","37",".292","1.13","26.1 %","39.1 %","34.8 %","25.0 %","0.0 %","33.3 %","16.7 %","50.0 %","7.8 %","48","93","141","sa508598"
"Felipe Gutierrez","Mexican (AAA)","23","43",".148","0.91","16.0 %","40.0 %","44.0 %","36.4 %","0.0 %","34.5 %","31.0 %","34.5 %","17.9 %","30","93","123","sa509122"
"Jose Bernardo Lopez","Mexican (AAA)","23","213",".392","2.77","12.6 %","64.2 %","23.2 %","17.1 %","0.0 %","33.1 %","30.7 %","36.1 %","7.6 %","247","489","736","sa509274"
"Daniel Rodriguez","Braves (AAA)","28","6",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","28.0 %","6","19","25","sa509281"
"Ramon Soto","Mexican (AAA)","25","94",".254","1.48","10.9 %","53.1 %","35.9 %","34.8 %","0.0 %","50.7 %","18.8 %","30.4 %","5.9 %","138","220","358","sa509356"
"Favio Sanchez","Mexican (AAA)","25","34",".400","3.00","20.0 %","60.0 %","20.0 %","25.0 %","0.0 %","38.1 %","14.3 %","47.6 %","15.4 %","36","81","117","sa509388"
"Miguel Torres","Mexican (AAA)","25","109",".388","2.67","14.3 %","62.3 %","23.4 %","5.6 %","0.0 %","32.1 %","28.4 %","39.5 %","9.2 %","117","265","382","sa509440"
"Isidro Pina","Mexican (AAA)","24","49",".250","13.00","12.5 %","81.3 %","6.3 %","50.0 %","0.0 %","59.4 %","15.6 %","25.0 %","9.0 %","64","126","190","sa509466"
"Manuel Lopez","Mexican (AAA)","26","234",".338","2.19","13.0 %","59.7 %","27.3 %","21.4 %","0.0 %","34.2 %","19.0 %","46.8 %","8.8 %","323","575","898","sa509652"
"Roberto Valencia","Mexican (AAA)","24","306",".307","1.96","12.0 %","58.3 %","29.8 %","27.8 %","0.0 %","30.1 %","21.2 %","48.7 %","5.8 %","296","654","950","sa509655"
"Dabiel Flores","Mexican (AAA)","26","52",".211","3.00","11.1 %","66.7 %","22.2 %","12.5 %","0.0 %","46.2 %","5.1 %","48.7 %","10.4 %","80","141","221","sa509699"
"Noe Becerra","Mexican (AAA)","26","28",".150","3.75","5.0 %","75.0 %","20.0 %","25.0 %","0.0 %","25.0 %","25.0 %","50.0 %","5.2 %","44","72","116","sa509705"
"Justin Wright","Cardinals (AA)","23","2",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","10.0 %","2","8","10","sa526239"
"Jamal Austin","Mariners (A+)","22","586",".329","1.72","28.7 %","45.1 %","26.2 %","20.9 %","0.0 %","34.8 %","23.7 %","41.5 %","14.8 %","260","773","1033","sa526245"
"Kevin Munson","- - -","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","1","3","4","sa526289"
"Josh Mueller","Rockies (AA)","24","3",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","15.4 %","5","8","13","sa526401"
"Tyler Hanover","Tigers (A+)","23","343",".270","1.13","11.4 %","46.9 %","41.6 %","19.6 %","0.0 %","47.2 %","22.8 %","29.9 %","18.9 %","176","422","598","sa526443"
"Greg Holle","- - -","24","2",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","40.0 %","0","5","5","sa526447"
"Jonathan Jones","- - -","23","123",".253","1.27","17.6 %","46.2 %","36.3 %","33.3 %","0.0 %","43.2 %","23.2 %","33.7 %","15.6 %","71","166","237","sa526453"
"Blake Kelso","- - -","24","20",".368","4.00","16.7 %","66.7 %","16.7 %","0.0 %","0.0 %","31.6 %","21.1 %","47.4 %","13.0 %","1","22","23","sa526458"
"Murray Watts","Royals (A+)","25","65",".278","0.94","11.4 %","42.9 %","45.7 %","18.8 %","0.0 %","58.3 %","16.7 %","25.0 %","31.7 %","36","106","142","sa526570"
"Tyler Rahmatulla","- - -","23","132",".207","1.14","14.8 %","45.5 %","39.8 %","34.3 %","0.0 %","42.4 %","23.9 %","33.7 %","13.2 %","126","229","355","sa526887"
"Chris Bisson","Padres (AA)","23","100",".279","3.00","18.6 %","61.0 %","20.3 %","33.3 %","0.0 %","36.1 %","21.3 %","42.6 %","12.3 %","147","228","375","sa526933"
"Seth Blair","Cardinals (AA)","24","16",".000","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","25.0 %","62.5 %","12.5 %","4.2 %","14","34","48","sa526934"
"Zach Maggard","- - -","24","61",".200","0.53","23.3 %","26.7 %","50.0 %","33.3 %","0.0 %","43.3 %","26.7 %","30.0 %","29.6 %","39","147","186","sa526943"
"Jose Antonio Ramon","Mexican (AAA)","25","57",".233","1.67","25.6 %","46.5 %","27.9 %","25.0 %","0.0 %","33.3 %","20.0 %","46.7 %","12.5 %","57","135","192","sa541837"
"Andres Avila","Athletics (A)","23","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","100.0 %","0","3","3","sa541874"
"Evaristo Mena","Mexican (AAA)","19","36",".296","6.00","22.2 %","66.7 %","11.1 %","33.3 %","0.0 %","29.6 %","25.9 %","44.4 %","6.5 %","43","80","123","sa542043"
"Alan Espinoza","Mexican (AAA)","22","92",".319","1.25","18.2 %","45.5 %","36.4 %","16.7 %","0.0 %","60.9 %","21.7 %","17.4 %","12.3 %","132","219","351","sa543678"
"Rigoberto Armenta","Mexican (AAA)","22","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","33.3 %","3","6","9","sa544203"
"Mark Lamm","- - -","25","5",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","4.8 %","10","11","21","sa545076"
"Tyler Waldron","Pirates (AA)","24","4",".500","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","20.0 %","1","9","10","sa545242"
"Julian Castro","Mexican (AAA)","24","11",".250","7.00","0.0 %","87.5 %","12.5 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","14.7 %","12","22","34","sa546293"
"Luis Gonzalez","Reds (R)","20","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","1","1","sa546497"
"Julio Morillo","- - -","20","85",".159","1.95","9.2 %","60.0 %","30.8 %","10.0 %","0.0 %","40.6 %","23.2 %","36.2 %","17.9 %","41","121","162","sa546504"
"Argenis Aldazoro","Reds (R)","20","41",".258","0.67","19.4 %","32.3 %","48.4 %","26.7 %","0.0 %","32.3 %","38.7 %","29.0 %","23.8 %","5","58","63","sa546506"
"Jose Mayorga","Phillies (R)","20","62",".217","0.83","8.7 %","41.3 %","50.0 %","26.1 %","0.0 %","41.3 %","30.4 %","28.3 %","8.9 %","40","61","101","sa546526"
"Miguel Brito","Mariners (R)","20","117",".370","1.46","20.3 %","47.3 %","32.4 %","29.2 %","0.0 %","50.0 %","18.3 %","31.7 %","25.8 %","23","175","198","sa546569"
"Chad Wright","- - -","23","402",".317","1.91","11.2 %","58.3 %","30.5 %","18.9 %","0.0 %","37.6 %","26.1 %","36.3 %","16.7 %","202","449","651","sa546600"
"Adrian Williams","- - -","22","117",".192","1.36","16.9 %","47.9 %","35.2 %","36.0 %","0.0 %","35.5 %","32.9 %","31.6 %","14.8 %","100","205","305","sa546620"
"Dave Valesente","Pirates (A-)","24","67",".326","1.54","25.0 %","45.5 %","29.5 %","15.4 %","0.0 %","36.7 %","36.7 %","26.5 %","29.5 %","19","93","112","sa546686"
"Eric Marzec","Brewers (AA)","25","2",".500","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","3","2","5","sa546696"
"Nick McCoy","- - -","26","107",".174","1.46","13.2 %","51.5 %","35.3 %","29.2 %","0.0 %","51.4 %","20.0 %","28.6 %","18.3 %","118","215","333","sa546706"
"Chris Schaeffer","- - -","25","76",".196","0.88","10.0 %","42.0 %","48.0 %","29.2 %","0.0 %","54.9 %","19.6 %","25.5 %","24.4 %","49","115","164","sa546775"
"Tony Mueller","Braves (A)","23","55",".250","2.63","14.7 %","61.8 %","23.5 %","62.5 %","0.0 %","48.7 %","16.2 %","35.1 %","23.8 %","29","76","105","sa546781"
"Kyle Robinson","White Sox (A)","24","65",".313","2.90","17.0 %","61.7 %","21.3 %","20.0 %","0.0 %","39.6 %","25.0 %","35.4 %","17.2 %","56","118","174","sa546783"
"Aaron Munoz","- - -","24","174",".278","0.98","13.7 %","42.7 %","43.5 %","40.7 %","0.0 %","51.9 %","20.2 %","27.9 %","20.9 %","77","230","307","sa546784"
"Rafael Neda","Brewers (A+)","24","153",".244","2.00","11.3 %","59.1 %","29.6 %","20.6 %","0.0 %","52.1 %","24.4 %","23.5 %","21.3 %","45","194","239","sa546791"
"Danny Oh","Yankees (A)","23","304",".343","3.03","22.7 %","58.1 %","19.2 %","7.9 %","0.0 %","27.7 %","24.8 %","47.5 %","14.1 %","347","578","925","sa546797"
"Carlos Esqueda","Pirates (R)","21","126",".233","1.14","13.0 %","46.4 %","40.6 %","53.6 %","0.0 %","68.9 %","10.8 %","20.3 %","28.9 %","87","159","246","sa546815"
"Tyson Blaser","- - -","25","143",".298","1.41","14.4 %","50.0 %","35.6 %","12.5 %","0.0 %","35.1 %","28.7 %","36.2 %","34.1 %","72","207","279","sa546852"
"Chris Elder","Royals (A+)","24","36",".231","2.29","11.5 %","61.5 %","26.9 %","28.6 %","0.0 %","65.4 %","7.7 %","26.9 %","24.1 %","24","59","83","sa546882"
"Steven Tinoco","- - -","25","147",".234","3.37","20.2 %","61.5 %","18.3 %","21.1 %","0.0 %","34.3 %","24.1 %","41.7 %","12.5 %","129","294","423","sa546887"
"Greg Holt","Nationals (A+)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","3","3","sa546954"
"Frazier Hall","Diamondbacks (A)","25","90",".267","0.85","17.2 %","37.9 %","44.8 %","26.9 %","0.0 %","41.7 %","25.0 %","33.3 %","30.6 %","37","136","173","sa547003"
"Brian Garman","Brewers (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","2","3","5","sa547018"
"Trevor Hairgrove","- - -","23","182",".248","1.65","14.0 %","53.5 %","32.5 %","48.6 %","0.0 %","47.2 %","24.4 %","28.5 %","16.7 %","140","298","438","sa547088"
"Angel Chavarin","Mexican (AAA)","22","54",".289","3.00","22.2 %","58.3 %","19.4 %","42.9 %","0.0 %","36.8 %","21.1 %","42.1 %","14.5 %","77","137","214","sa547724"
"Maximo Rivera","Pirates (R)","20","102",".313","2.35","13.6 %","60.6 %","25.8 %","5.9 %","0.0 %","46.4 %","30.4 %","23.2 %","28.1 %","45","133","178","sa547738"
"Wilfredo Solano","- - -","20","163",".193","1.45","14.8 %","50.4 %","34.8 %","30.0 %","0.0 %","41.2 %","21.0 %","37.8 %","23.4 %","70","203","273","sa547778"
"Robelys Reyes","- - -","22","143",".330","1.00","15.1 %","42.5 %","42.5 %","20.0 %","0.0 %","48.2 %","20.9 %","30.9 %","14.3 %","71","160","231","sa547780"
"Jamiel Orozco","Yankees (A-)","20","3","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","85.7 %","0","7","7","sa547828"
"Armando Araiza","- - -","20","205",".336","1.33","22.8 %","44.1 %","33.1 %","10.4 %","0.0 %","51.3 %","22.7 %","26.0 %","22.8 %","89","245","334","sa547843"
"Jiminson Natera","Rays (R)","21","18",".375","0.75","12.5 %","37.5 %","50.0 %","0.0 %","0.0 %","25.0 %","37.5 %","37.5 %","38.5 %","13","26","39","sa547844"
"Juan De La Cruz","Indians (R)","19","67",".313","2.55","18.8 %","58.3 %","22.9 %","27.3 %","0.0 %","58.3 %","14.6 %","27.1 %","6.8 %","54","64","118","sa547855"
"Ramses Pena","Pirates (R)","20","170",".312","0.62","17.3 %","31.7 %","51.0 %","24.5 %","0.0 %","50.9 %","26.8 %","22.3 %","26.0 %","104","212","316","sa547860"
"Carlos Marquez","Pirates (R)","20","42",".318","1.22","9.1 %","50.0 %","40.9 %","11.1 %","0.0 %","50.0 %","18.2 %","31.8 %","25.3 %","36","55","91","sa547894"
"Yonatan Suero","Reds (R)","20","89",".311","1.70","10.0 %","56.7 %","33.3 %","30.0 %","0.0 %","45.9 %","26.2 %","27.9 %","24.7 %","26","124","150","sa547906"
"Luis Villegas","Royals (R)","20","59",".279","0.81","9.5 %","40.5 %","50.0 %","47.6 %","0.0 %","46.5 %","16.3 %","37.2 %","18.6 %","20","77","97","sa547944"
"Juan De Leon","Brewers (R)","21","176",".349","0.48","12.3 %","28.4 %","59.3 %","29.2 %","0.0 %","35.7 %","39.3 %","25.0 %","44.8 %","99","278","377","sa547974"
"Noe Berroa","Mariners (R)","19","139",".337","2.84","12.0 %","65.1 %","22.9 %","31.6 %","0.0 %","39.3 %","19.1 %","41.7 %","24.5 %","68","193","261","sa547983"
"Rockny Martinez","Orioles (R)","20","211",".348","1.32","8.9 %","51.9 %","39.2 %","27.4 %","0.0 %","31.5 %","20.0 %","48.5 %","22.4 %","64","257","321","sa547985"
"Cesar Galvez","- - -","21","235",".245","3.54","12.0 %","68.6 %","19.4 %","29.7 %","0.0 %","35.0 %","25.9 %","39.1 %","14.4 %","83","264","347","sa547994"
"Fabel Filpo","Padres (A-)","20","33",".130","1.86","13.0 %","56.5 %","30.4 %","42.9 %","0.0 %","47.8 %","34.8 %","17.4 %","18.5 %","16","38","54","sa548017"
"Erick Salcedo","Angels (R)","20","209",".323","1.50","15.6 %","50.6 %","33.8 %","34.6 %","0.0 %","53.4 %","26.4 %","20.3 %","16.5 %","77","262","339","sa548029"
"Byron Capellan","- - -","19","50",".207","1.30","20.7 %","44.8 %","34.5 %","40.0 %","0.0 %","51.7 %","20.7 %","27.6 %","28.6 %","25","80","105","sa548046"
"Oswill Lartiguez","Orioles (R)","20","108",".337","2.43","14.3 %","60.7 %","25.0 %","14.3 %","0.0 %","38.4 %","17.4 %","44.2 %","25.2 %","22","141","163","sa548047"
"William Castillo","Diamondbacks (A-)","20","57",".206","1.82","8.8 %","58.8 %","32.4 %","27.3 %","0.0 %","33.3 %","36.1 %","30.6 %","31.1 %","17","86","103","sa548056"
"Felipe Betemit","- - -","21","135",".360","1.32","10.4 %","51.0 %","38.5 %","13.5 %","0.0 %","41.2 %","20.6 %","38.2 %","14.7 %","63","155","218","sa548059"
"Jesus Loya","- - -","21","164",".344","2.06","17.7 %","55.4 %","26.9 %","20.0 %","0.0 %","38.8 %","17.9 %","43.3 %","10.2 %","121","283","404","sa548065"
"David Sopilka","Red Sox (A-)","19","121",".225","2.63","12.7 %","63.3 %","24.1 %","5.3 %","0.0 %","35.0 %","28.8 %","36.3 %","29.4 %","45","173","218","sa548066"
"Eladio Moronta","Yankees (R)","24","66",".324","1.83","5.6 %","61.1 %","33.3 %","41.7 %","0.0 %","51.4 %","10.8 %","37.8 %","29.8 %","28","103","131","sa548071"
"Yeixon Ruiz","Mets (R)","22","213",".378","2.69","11.3 %","64.7 %","24.0 %","16.7 %","0.0 %","40.3 %","27.0 %","32.7 %","25.1 %","68","278","346","sa548085"
"Alex Machillanda","Mets (R)","21","28",".500","0.78","20.0 %","35.0 %","45.0 %","11.1 %","0.0 %","45.0 %","15.0 %","40.0 %","40.9 %","0","44","44","sa548094"
"Diego Cedeno","- - -","21","193",".235","2.45","8.8 %","64.8 %","26.4 %","9.1 %","0.0 %","34.8 %","29.6 %","35.6 %","13.6 %","143","202","345","sa548110"
"Kolbrin Vitek","- - -","24","226",".293","2.14","22.0 %","53.2 %","24.8 %","14.3 %","0.0 %","35.4 %","19.1 %","45.6 %","11.6 %","281","554","835","sa548187"
"Aaron Shipman","- - -","21","316",".357","2.76","21.8 %","57.4 %","20.8 %","19.0 %","0.0 %","40.4 %","19.7 %","39.9 %","12.3 %","255","404","659","sa548218"
"Joe Leonard","Braves (AAA)","24","449",".291","1.36","18.0 %","47.2 %","34.8 %","18.8 %","0.0 %","45.4 %","22.4 %","32.2 %","10.9 %","534","1041","1575","sa548249"
"Nate Roberts","Twins (A+)","24","5",".250","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","1","4","5","sa548432"
"Kawika Emsley - Pai","Pirates (A)","24","161",".267","1.13","18.1 %","43.4 %","38.6 %","21.9 %","0.0 %","37.2 %","24.4 %","38.4 %","20.7 %","166","210","376","sa548473"
"Brett Tanos","Rockies (AA)","24","11",".125","1.00","0.0 %","50.0 %","50.0 %","25.0 %","0.0 %","25.0 %","25.0 %","50.0 %","13.6 %","16","28","44","sa548490"
"Neil Holland","Nationals (AA)","24","2",".500","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","2","2","4","sa548553"
"Alex McClure","- - -","24","313",".275","2.22","16.5 %","57.5 %","25.9 %","18.2 %","0.0 %","39.3 %","23.7 %","37.1 %","17.5 %","251","640","891","sa548555"
"Miguel Leal","- - -","21","230",".281","1.09","9.9 %","46.9 %","43.2 %","17.1 %","0.0 %","42.8 %","21.4 %","35.8 %","21.0 %","130","261","391","sa548641"
"Moises Beltre","Padres (R)","22","7",".000","3.00","0.0 %","75.0 %","25.0 %","100.0 %","0.0 %","50.0 %","0.0 %","50.0 %","64.3 %","1","13","14","sa548721"
"Bret Mitchell","Mets (A+)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","3","3","sa549090"
"Tyler Knigge","Phillies (AA)","24","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","3","3","6","sa549105"
"Jordan Scott","Astros (A)","21","456",".316","2.51","13.8 %","61.6 %","24.6 %","17.3 %","0.0 %","40.3 %","25.4 %","34.4 %","17.7 %","281","634","915","sa549122"
"Cory Brownsten","Braves (A+)","25","154",".191","1.53","18.9 %","49.1 %","32.1 %","11.8 %","0.0 %","33.6 %","23.9 %","42.5 %","16.6 %","82","214","296","sa549187"
"Ronald Bueno","- - -","20","200",".318","1.40","17.2 %","48.3 %","34.4 %","13.5 %","0.0 %","41.3 %","24.4 %","34.4 %","19.1 %","69","235","304","sa549192"
"Ryan Rodebaugh","Rangers (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","2","3","sa549200"
"Victor Ovalles","Tigers (R)","20","142",".326","0.56","14.6 %","30.5 %","54.9 %","28.9 %","0.0 %","43.7 %","25.3 %","31.0 %","32.7 %","70","199","269","sa549208"
"Ryan Fraser","Mets (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","5","5","sa549217"
"Rodolfo Penalo","Athletics (R)","20","184",".362","1.36","16.1 %","48.4 %","35.5 %","29.5 %","0.0 %","46.3 %","22.4 %","31.3 %","14.5 %","113","198","311","sa549228"
"Austin Fleet","Giants (AAA)","26","12",".167","5.00","16.7 %","83.3 %","0.0 %","0.0 %","0.0 %","14.3 %","57.1 %","28.6 %","2.4 %","9","32","41","sa549259"
"Derek Eitel","Diamondbacks (AA)","25","5",".500","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","25.0 %","2","10","12","sa549271"
"Brent Peterson","- - -","20","204",".339","1.85","19.8 %","52.1 %","28.1 %","20.6 %","0.0 %","37.1 %","17.4 %","45.5 %","30.3 %","91","321","412","sa549276"
"Kevin Moesquit","Angels (A)","22","185",".284","1.19","13.4 %","47.0 %","39.6 %","43.4 %","0.0 %","54.8 %","20.7 %","24.4 %","25.0 %","66","226","292","sa549289"
"Kelson Brown","Pirates (AA)","25","121",".225","1.61","6.9 %","57.5 %","35.6 %","12.9 %","0.0 %","42.2 %","27.8 %","30.0 %","7.0 %","161","281","442","sa549293"
"Hamilton Bennett","Mets (AA)","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","33.3 %","0","3","3","sa549296"
"Boone Whiting","- - -","23","27",".313","6.00","6.7 %","80.0 %","13.3 %","0.0 %","0.0 %","27.8 %","27.8 %","44.4 %","10.3 %","33","64","97","sa549392"
"Tanner Murphy","Orioles (A-)","20","13",".333","0.75","22.2 %","33.3 %","44.4 %","25.0 %","0.0 %","33.3 %","22.2 %","44.4 %","15.0 %","8","12","20","sa549519"
"Brent Dean","- - -","26","56",".250","1.36","16.1 %","48.4 %","35.5 %","27.3 %","0.0 %","42.4 %","27.3 %","30.3 %","26.2 %","26","104","130","sa549605"
"Anthony Gallas","Indians (A+)","25","56",".256","1.11","11.6 %","46.5 %","41.9 %","33.3 %","0.0 %","41.9 %","23.3 %","34.9 %","12.4 %","52","126","178","sa549646"
"Zach Thornton","- - -","25","4",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","12","10","22","sa549662"
"Matt Loosen","Cubs (AA)","24","11",".250","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","25.0 %","0.0 %","75.0 %","14.6 %","22","26","48","sa549666"
"Daniel Renken","Reds (AA)","23","37",".118","7.00","5.9 %","82.4 %","11.8 %","0.0 %","0.0 %","28.6 %","19.1 %","52.4 %","16.8 %","35","84","119","sa549725"
"Jacoby Almaraz","Cardinals (R)","21","83",".250","1.00","7.0 %","46.5 %","46.5 %","10.0 %","0.0 %","40.9 %","29.6 %","29.6 %","55.4 %","11","155","166","sa549781"
"Chad Rogers","- - -","23","26",".125","14.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","52.6 %","15.8 %","31.6 %","8.8 %","14","54","68","sa549784"
"Alex Marquez","- - -","20","120",".236","2.60","20.6 %","57.4 %","22.1 %","33.3 %","0.0 %","42.5 %","19.2 %","38.4 %","20.8 %","82","158","240","sa549800"
"Ryan Bradley","Giants (AA)","24","11",".333","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","8.1 %","11","26","37","sa549830"
"Jason Townsend","Pirates (AA)","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","1","3","4","sa549842"
"Melvin Garcia","- - -","21","131",".347","2.00","17.8 %","54.8 %","27.4 %","0.0 %","0.0 %","40.8 %","21.1 %","38.2 %","38.0 %","54","196","250","sa549880"
"Eric Cendejas","Angels (AAA)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","4","1","5","sa549941"
"Jay Rogers","Marlins (AAA)","25","20",".111","8.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","20.0 %","30.0 %","50.0 %","9.7 %","22","50","72","sa550017"
"Carlos Lopez","Marlins (A-)","23","253",".366","1.71","15.8 %","53.2 %","31.1 %","20.3 %","0.0 %","43.3 %","22.2 %","34.5 %","20.3 %","111","294","405","sa550060"
"Logan Davis","- - -","21","146",".273","2.13","12.1 %","59.8 %","28.0 %","33.3 %","0.0 %","44.7 %","20.2 %","35.1 %","14.2 %","66","166","232","sa550081"
"Coty Blanchard","Rays (R)","21","196",".261","0.90","14.7 %","40.3 %","45.0 %","31.0 %","0.0 %","40.0 %","20.0 %","40.0 %","19.5 %","114","235","349","sa550137"
"Seth Conner","- - -","21","173",".237","1.11","15.5 %","44.5 %","40.0 %","15.9 %","0.0 %","26.1 %","27.8 %","46.1 %","22.1 %","74","248","322","sa550142"
"Michael O'Neill","Yankees (A-)","21","281",".341","1.08","16.4 %","43.4 %","40.3 %","25.0 %","0.0 %","57.9 %","16.5 %","25.6 %","43.1 %","84","447","531","sa550175"
"Patrick Smith","Tigers (A-)","21","12",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","27.3 %","8","14","22","sa550208"
"Zach Kapstein","Red Sox (A-)","21","8",".200","1.50","0.0 %","60.0 %","40.0 %","0.0 %","0.0 %","60.0 %","20.0 %","20.0 %","7.1 %","0","14","14","sa550218"
