"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Adam Ottavino","Rockies (AAA)","26","0",".000","","","","","","","","","","","","","","1247"
"Paco Rodriguez","Dodgers (AA)","21","0",".000","","","","","","","","","","","","","","13398"
"Evan Reed","- - -","26","0",".000","","","","","","","","","","","","","","1349"
"Alejandro Chacin","Reds (R)","19","0",".000","","","","","","","","","","","","","","13530"
"Sandy Rosario","Marlins (AAA)","26","0",".000","","","","","","","","","","","","","","1525"
"D.J. Carrasco","- - -","35","0",".000","","","","","","","","","","","","","","1666"
"Michael Gonzalez","Nationals (AAA)","34","0",".000","","","","","","","","","","","","","","1794"
"Frank Francisco","Mets (AA)","32","0",".000","","","","","","","","","","","","","","1933"
"Raul Valdes","Phillies (AAA)","34","0",".000","","","","","","","","","","","","","","1953"
"Angel Guzman","Dodgers (AAA)","30","0",".000","","","","","","","","","","","","","","2145"
"Chad Qualls","Pirates (AAA)","33","0",".000","","","","","","","","","","","","","","2170"
"Steve Edlefsen","Giants (AAA)","27","0",".000","","","","","","","","","","","","","","2185"
"Ronald Belisario","Dodgers (AAA)","29","0",".000","","","","","","","","","","","","","","2203"
"Elvin Ramirez","Mets (AAA)","24","0",".000","","","","","","","","","","","","","","2247"
"Tim Corcoran","Dodgers (AAA)","34","0",".000","","","","","","","","","","","","","","2351"
"Anthony Varvaro","Braves (AAA)","27","0",".000","","","","","","","","","","","","","","2385"
"Carlos Marmol","Cubs (AAA)","29","0",".000","","","","","","","","","","","","","","2790"
"Jake Brigham","Cubs (AA)","24","0",".000","","","","","","","","","","","","","","2851"
"Daniel Moskos","Pirates (AAA)","26","0",".000","","","","","","","","","","","","","","2858"
"Juan Carlos Oviedo","Marlins (AAA)","30","0",".000","","","","","","","","","","","","","","2886"
"Ron Mahay","Reds (AAA)","41","0",".000","","","","","","","","","","","","","","290"
"Josh Ravin","Reds (AA)","24","0",".000","","","","","","","","","","","","","","2951"
"Eduardo Sanchez","Cardinals (AAA)","23","0",".000","","","","","","","","","","","","","","2966"
"Erick Threets","Dodgers (AAA)","30","0",".000","","","","","","","","","","","","","","3158"
"Jose Valdez","Astros (AAA)","29","0",".000","","","","","","","","","","","","","","3217"
"Jairo Asencio","Cubs (AAA)","29","0",".000","","","","","","","","","","","","","","3332"
"Jensen Lewis","Diamondbacks (AAA)","28","0",".000","","","","","","","","","","","","","","3384"
"Kevin Whelan","Yankees (AAA)","28","0",".000","","","","","","","","","","","","","","3462"
"Scott Munter","Giants (AAA)","32","0",".000","","","","","","","","","","","","","","3470"
"Logan Ondrusek","Reds (AAA)","27","0",".000","","","","","","","","","","","","","","3677"
"Luis Atilano","Reds (AA)","27","0",".000","","","","","","","","","","","","","","3802"
"Jon Link","- - -","28","0",".000","","","","","","","","","","","","","","3894"
"Dan Runzler","Giants (AAA)","27","0",".000","","","","","","","","","","","","","","4080"
"Erik Cordier","- - -","26","0",".000","","","","","","","","","","","","","","4086"
"Rafael Dolis","- - -","24","0",".000","","","","","","","","","","","","","","4185"
"Wilton Lopez","Astros (AAA)","28","0",".000","","","","","","","","","","","","","","4227"
"Peter Moylan","- - -","33","0",".000","","","","","","","","","","","","","","4891"
"Justin DeFratus","Phillies (AAA)","24","0",".000","","","","","","","","","","","","","","4955"
"Fernando Salas","Cardinals (AAA)","27","0",".000","","","","","","","","","","","","","","4971"
"Scott Patterson","Mets (AAA)","33","0",".000","","","","","","","","","","","","","","5"
"Jake Diekman","Phillies (AAA)","25","0",".000","","","","","","","","","","","","","","5003"
"Dale Thayer","Padres (AAA)","31","0",".000","","","","","","","","","","","","","","5032"
"Evan Meek","Pirates (AAA)","29","0",".000","","","","","","","","","","","","","","5109"
"Sammy Gervacio","Mexican (AAA)","27","0",".000","","","","","","","","","","","","","","5127"
"Victor Marte","Cardinals (AAA)","31","0",".000","","","","","","","","","","","","","","5158"
"Tim Dillard","Brewers (AAA)","28","0",".000","","","","","","","","","","","","","","5518"
"Maikel Cleto","Cardinals (AAA)","23","0",".000","","","","","","","","","","","","","","5529"
"Jared Wells","Rockies (AAA)","30","0",".000","","","","","","","","","","","","","","5538"
"Mitch Stetter","- - -","31","0",".000","","","","","","","","","","","","","","5579"
"C.J. Nitkowski","- - -","39","0",".000","","","","","","","","","","","","","","570"
"Jorge Rondon","- - -","24","0",".000","","","","","","","","","","","","","","5791"
"Winston Abreu","Mexican (AAA)","35","0",".000","","","","","","","","","","","","","","582"
"Jim Hoey","Blue Jays (AAA)","29","0",".000","","","","","","","","","","","","","","6007"
"Takashi Saito","Diamondbacks (AAA)","42","0",".000","","","","","","","","","","","","","","6021"
"Mike MacDougal","- - -","35","0",".000","","","","","","","","","","","","","","612"
"Logan Kensing","- - -","29","0",".000","","","","","","","","","","","","","","6166"
"Henry Alberto Rodriguez","- - -","25","0",".000","","","","","","","","","","","","","","6371"
"Blaine Hardy","Royals (AA)","25","0",".000","","","","","","","","","","","","","","6499"
"Josh Zeid","Astros (AA)","25","0",".000","","","","","","","","","","","","","","6527"
"Cory Burns","Padres (AAA)","24","0",".000","","","","","","","","","","","","","","6620"
"Brad Brach","Padres (AAA)","26","0",".000","","","","","","","","","","","","","","6627"
"Miguel Socolovich","Cubs (AAA)","25","0",".000","","","","","","","","","","","","","","6697"
"Sam Freeman","- - -","25","0",".000","","","","","","","","","","","","","","6832"
"Kevin Mulvey","Mets (AA)","27","0",".000","","","","","","","","","","","","","","6947"
"Drew Storen","Nationals (AA)","24","0",".000","","","","","","","","","","","","","","6983"
"Nick Masset","Reds (AAA)","30","0",".000","","","","","","","","","","","","","","7267"
"Garrett Mock","Astros (AAA)","29","0",".000","","","","","","","","","","","","","","7335"
"Dan Otero","Giants (AAA)","27","0",".000","","","","","","","","","","","","","","7385"
"Javy Guerra","Dodgers (AAA)","26","0",".000","","","","","","","","","","","","","","7407"
"Jeff Marquez","Rockies (AAA)","27","0",".000","","","","","","","","","","","","","","7456"
"Ryan Webb","Marlins (AAA)","26","0",".000","","","","","","","","","","","","","","7474"
"Jack Egbert","Mets (AAA)","29","0",".000","","","","","","","","","","","","","","7487"
"Mike Ekstrom","Rockies (AAA)","28","0",".000","","","","","","","","","","","","","","7488"
"Scott Elbert","Dodgers (AA)","26","0",".000","","","","","","","","","","","","","","7489"
"Nick Vincent","- - -","25","0",".000","","","","","","","","","","","","","","7555"
"Cory Gearrin","Braves (AAA)","26","0",".000","","","","","","","","","","","","","","7947"
"C.J. Fick","- - -","26","0",".000","","","","","","","","","","","","","","7978"
"Michael Schwimer","Phillies (AAA)","26","0",".000","","","","","","","","","","","","","","8103"
"Bryan Shaw","Diamondbacks (AAA)","24","0",".000","","","","","","","","","","","","","","8110"
"Bill Bray","Reds (AAA)","29","0",".000","","","","","","","","","","","","","","8538"
"Manny Acosta","Mets (AAA)","31","0",".000","","","","","","","","","","","","","","8725"
"Scott Maine","Cubs (AAA)","27","0",".000","","","","","","","","","","","","","","885"
"Arquimedes Caminero","Marlins (AA)","25","0",".000","","","","","","","","","","","","","","8992"
"Kirby Yates","Rays (AA)","25","0",".000","","","","","","","","","","","","","","9073"
"Erik Hamren","- - -","25","0",".000","","","","","","","","","","","","","","9133"
"Jared Hughes","Pirates (AAA)","26","0",".000","","","","","","","","","","","","","","9325"
"Barret Browning","Cardinals (AAA)","27","0",".000","","","","","","","","","","","","","","9356"
"Daniel Stange","- - -","26","0",".000","","","","","","","","","","","","","","9404"
"Jordan Smith","Reds (AAA)","26","0",".000","","","","","","","","","","","","","","9515"
"Drew Carpenter","Mets (AA)","27","0",".000","","","","","","","","","","","","","","9533"
"Mike Zagurski","Diamondbacks (AAA)","29","0",".000","","","","","","","","","","","","","","9683"
"Rex Brothers","Rockies (AAA)","24","0",".000","","","","","","","","","","","","","","9794"
"Carlos Fisher","Reds (AAA)","29","0",".000","","","","","","","","","","","","","","9832"
"Mike Dunn","Marlins (AAA)","27","0",".000","","","","","","","","","","","","","","9948"
"Gaudencio Aguirre","Mexican (AAA)","39","0",".000","","","","","","","","","","","","","","sa185590"
"James Jones","Padres (AA)","23","0",".000","","","","","","","","","","","","","","sa187907"
"Joe Torres","- - -","29","0",".000","","","","","","","","","","","","","","sa198956"
"Hugo Castellanos","Mexican (AAA)","32","0",".000","","","","","","","","","","","","","","sa203803"
"Craig Whitaker","Giants (AAA)","27","0",".000","","","","","","","","","","","","","","sa231134"
"Philippe Valiquette","Brewers (AA)","25","0",".000","","","","","","","","","","","","","","sa272553"
"Kyle Cofield","Pirates (AA)","25","0",".000","","","","","","","","","","","","","","sa290212"
"Josh Sullivan","Rockies (AA)","27","0",".000","","","","","","","","","","","","","","sa291408"
"Brendan Wise","Twins (AAA)","26","0",".000","","","","","","","","","","","","","","sa291553"
"Jason Rice","Braves (AAA)","26","0",".000","","","","","","","","","","","","","","sa291767"
"Cory VanAllen","- - -","27","0",".000","","","","","","","","","","","","","","sa326742"
"Travis Webb","Reds (AAA)","27","1",".000","","","","","","","","","","","","","","sa326879"
"Hassan Pena","Nationals (AAA)","27","0",".000","","","","","","","","","","","","","","sa327740"
"James Birmingham","Phillies (A)","23","0",".000","","","","","","","","","","","","","","sa328251"
"Jeremy McBryde","Padres (AA)","25","0",".000","","","","","","","","","","","","","","sa328275"
"Orlando Lara","Mexican (AAA)","27","0",".000","","","","","","","","","","","","","","sa328299"
"Josh Wilkie","Nationals (AAA)","27","0",".000","","","","","","","","","","","","","","sa329014"
"Santo Manzanillo","Brewers (AA)","23","0",".000","","","","","","","","","","","","","","sa329086"
"Juan Pablo Menchaca","Mexican (AAA)","24","0",".000","","","","","","","","","","","","","","sa329108"
"Chris Kissock","Phillies (AA)","27","0",".000","","","","","","","","","","","","","","sa388401"
"Justin Friend","- - -","26","0",".000","","","","","","","","","","","","","","sa388993"
"Joshua Dew","Mexican (AAA)","27","0",".000","","","","","","","","","","","","","","sa389290"
"Adam Reifer","Cardinals (AAA)","26","0",".000","","","","","","","","","","","","","","sa389398"
"Michael Tarsi","Braves (AA)","25","0",".000","","","","","","","","","","","","","","sa389404"
"Daniel Berlind","- - -","24","0",".000","","","","","","","","","","","","","","sa389658"
"Brett Cammons","Braves (AA)","26","0",".000","","","","","","","","","","","","","","sa389800"
"Hector Nelo","Nationals (AA)","25","0",".000","","","","","","","","","","","","","","sa392069"
"Chris Corrigan","Cardinals (AA)","24","0",".000","","","","","","","","","","","","","","sa392093"
"Michael Solbach","Rockies (AA)","26","0",".000","","","","","","","","","","","","","","sa392104"
"Connor Hoehn","Athletics (A+)","22","0",".000","","","","","","","","","","","","","","sa392120"
"Frank De Los Santos","Rays (AA)","24","0",".000","","","","","","","","","","","","","","sa393084"
"Alexis Lara","- - -","25","0",".000","","","","","","","","","","","","","","sa393401"
"Steven Hensley","Mariners (AA)","25","0",".000","","","","","","","","","","","","","","sa454531"
"Brett Jacobson","Rockies (AA)","25","0",".000","","","","","","","","","","","","","","sa454532"
"Edwin Quirarte","Giants (AA)","25","0",".000","","","","","","","","","","","","","","sa454556"
"Pete Andrelczyk","Marlins (AA)","26","0",".000","","","","","","","","","","","","","","sa454557"
"Chris Hicks","- - -","25","0",".000","","","","","","","","","","","","","","sa454569"
"Jon Michael Redding","Dodgers (AA)","24","0",".000","","","","","","","","","","","","","","sa454583"
"Jeff Kaplan","Mets (AA)","26","0",".000","","","","","","","","","","","","","","sa454980"
"Kurt Yacko","Rockies (AA)","24","0",".000","","","","","","","","","","","","","","sa454989"
"Ryan O'Sullivan","Dodgers (A+)","21","0",".000","","","","","","","","","","","","","","sa455098"
"Kyle Allen","Mets (A+)","22","0",".000","","","","","","","","","","","","","","sa455154"
"Richard Sullivan","Braves (AA)","25","0",".000","","","","","","","","","","","","","","sa455170"
"Neil Schenk","Rays (AA)","26","0",".000","","","","","","","","","","","","","","sa455251"
"Brandon Moore","Mets (AA)","26","0",".000","","","","","","","","","","","","","","sa455275"
"Erik Turgeon","Mets (AA)","25","0",".000","","","","","","","","","","","","","","sa455488"
"Cody Weiss","Mariners (R)","21","0",".000","","","","","","","","","","","","","","sa455500"
"Victor Capellan","Diamondbacks (AAA)","22","0",".000","","","","","","","","","","","","","","sa455772"
"Manauris Baez","Mexican (AAA)","26","0",".000","","","","","","","","","","","","","","sa456079"
"Jose Trinidad","Astros (A+)","24","0",".000","","","","","","","","","","","","","","sa456081"
"Joe Testa","Nationals (AA)","26","0",".000","","","","","","","","","","","","","","sa457252"
"James Needy","Padres (AAA)","21","0",".000","","","","","","","","","","","","","","sa501496"
"Pat Lehman","- - -","25","0",".000","","","","","","","","","","","","","","sa501681"
"Dakota Watts","Twins (AA)","24","0",".000","","","","","","","","","","","","","","sa501935"
"Scott Schneider","Cardinals (AA)","24","0",".000","","","","","","","","","","","","","","sa502040"
"Jay Johnson","Phillies (AA)","22","0",".000","","","","","","","","","","","","","","sa502141"
"Nate Long","Athletics (A+)","26","0",".000","","","","","","","","","","","","","","sa502312"
"Coty Woods","- - -","24","0",".000","","","","","","","","","","","","","","sa502777"
"Mike Ojala","Marlins (AA)","24","0",".000","","","","","","","","","","","","","","sa503043"
"Chris Manno","Reds (AA)","23","0",".000","","","","","","","","","","","","","","sa503241"
"Jesse Simpson","Cardinals (AA)","25","0",".000","","","","","","","","","","","","","","sa503382"
"Fabio Martinez","Indians (A+)","22","0",".000","","","","","","","","","","","","","","sa503611"
"Scott Swinson","Red Sox (A)","24","0",".000","","","","","","","","","","","","","","sa503625"
"Tim Berry","Orioles (A)","21","0",".000","","","","","","","","","","","","","","sa503777"
"David Walters","Orioles (A+)","24","0",".000","","","","","","","","","","","","","","sa504082"
"Jhonathan Ramos","Pirates (AA)","22","0",".000","","","","","","","","","","","","","","sa504204"
"Edioglis Villasmil","Mets (R)","20","0",".000","","","","","","","","","","","","","","sa504847"
"Frank Batista","- - -","23","0",".000","","","","","","","","","","","","","","sa506678"
"Frank Santana","Diamondbacks (AA)","23","0",".000","","","","","","","","","","","","","","sa506885"
"Flabio Ortega","Mets (R)","21","0",".000","","","","","","","","","","","","","","sa506953"
"Gabriel Arias","Phillies (A)","22","0",".000","","","","","","","","","","","","","","sa507276"
"Eliezer Montano","Brewers (R)","20","0",".000","","","","","","","","","","","","","","sa507890"
"Irwin Delgado","Mexican (AAA)","23","0",".000","","","","","","","","","","","","","","sa508063"
"Jose Luis Garcia","Mexican (AAA)","38","1",".000","","","","","","","","","","","","","","sa508081"
"Jose Cobos","Mexican (AAA)","31","0",".000","","","","","","","","","","","","","","sa508500"
"Lauro Ramirez","Mexican (AAA)","21","0",".000","","","","","","","","","","","","","","sa508538"
"Luis Fernando Vazquez","Mexican (AAA)","31","0",".000","","","","","","","","","","","","","","sa508695"
"Jose Meraz","Mexican (AAA)","24","0",".000","","","","","","","","","","","","","","sa509483"
"Dabiel Flores","Mexican (AAA)","25","0",".000","","","","","","","","","","","","","","sa509699"
"Ernesto Vizcarra","Mexican (AAA)","36","0",".000","","","","","","","","","","","","","","sa509707"
"Kirk Clark","Astros (A+)","23","0",".000","","","","","","","","","","","","","","sa511138"
"Justin Wright","Cardinals (AA)","22","0",".000","","","","","","","","","","","","","","sa526239"
"Cole Cook","Indians (A+)","23","0",".000","","","","","","","","","","","","","","sa526300"
"Tyler Burgoon","Mariners (A+)","23","0",".000","","","","","","","","","","","","","","sa526419"
"Jorge Dryjanski","Mexican (AAA)","24","0",".000","","","","","","","","","","","","","","sa541861"
"Daniel Wolford","Reds (A+)","23","0",".000","","","","","","","","","","","","","","sa545124"
"Iden Nazario","Cardinals (AA)","23","0",".000","","","","","","","","","","","","","","sa545221"
"Daniel Mata","Mariners (R)","18","0",".000","","","","","","","","","","","","","","sa546480"
"Brooks Pinckard","Reds (A+)","23","0",".000","","","","","","","","","","","","","","sa546814"
"Greg Holt","Nationals (A)","23","0",".000","","","","","","","","","","","","","","sa546954"
"Brian Garman","Brewers (AA)","23","0",".000","","","","","","","","","","","","","","sa547018"
"Johan Arias","Astros (R)","20","0",".000","","","","","","","","","","","","","","sa547841"
"Sully Bonnelly","Red Sox (R)","19","0",".000","","","","","","","","","","","","","","sa548069"
"Matt Hauser","Twins (AA)","24","0",".000","","","","","","","","","","","","","","sa548391"
"Neil Holland","Nationals (A+)","23","0",".000","","","","","","","","","","","","","","sa548553"
"Chris Franklin","- - -","24","0",".000","","","","","","","","","","","","","","sa549092"
"Tyler Knigge","Phillies (AA)","23","0",".000","","","","","","","","","","","","","","sa549105"
"Ryan Fraser","Mets (AA)","23","0",".000","","","","","","","","","","","","","","sa549217"
"Cameron Selik","Nationals (AA)","24","0",".000","","","","","","","","","","","","","","sa549517"
"Aidan Lucas","Cardinals (A+)","24","0",".000","","","","","","","","","","","","","","sa549775"
"Jacob Dunnington","Giants (AA)","21","0",".000","","","","","","","","","","","","","","sa549914"
"Brian Streilein","Astros (A+)","23","0",".000","","","","","","","","","","","","","","sa550039"
"Chris Squires","Marlins (AA)","24","0",".000","","","","","","","","","","","","","","sa550064"
"Alex Schmarzo","Orioles (A)","23","0",".000","","","","","","","","","","","","","","sa550325"
"Andelson Fernandez","White Sox (R)","21","0",".000","","","","","","","","","","","","","","sa550667"
"Julio Sanchez","Tigers (R)","20","0",".000","","","","","","","","","","","","","","sa550719"
"Yeuri Gonzalez","Mariners (R)","19","0",".000","","","","","","","","","","","","","","sa550745"
"Carlos Coronado","Mets (R)","20","0",".000","","","","","","","","","","","","","","sa551288"
"Enger Cabreja","Cubs (R)","20","0",".000","","","","","","","","","","","","","","sa551312"
"Scott Ronnenbergh","Mariners (R)","20","0",".000","","","","","","","","","","","","","","sa551354"
"Jose Munoz","Diamondbacks/Reds (R)","20","0",".000","","","","","","","","","","","","","","sa551708"
"Edgar Pina","Tigers (R)","19","0",".000","","","","","","","","","","","","","","sa551827"
"Bradley Blanks","Brewers (AA)","27","0",".000","","","","","","","","","","","","","","sa553373"
"Terance Marin","White Sox (A+)","22","0",".000","","","","","","","","","","","","","","sa556821"
"Mitch Lambson","Astros (A)","21","0",".000","","","","","","","","","","","","","","sa577012"
"D.J. Baxendale","Twins (A)","21","0",".000","","","","","","","","","","","","","","sa577014"
"Kyle McMyne","Reds (A+)","22","0",".000","","","","","","","","","","","","","","sa577706"
"Steven Gruver","Twins (A)","23","0",".000","","","","","","","","","","","","","","sa577889"
"Erik Miller","Reds (AA)","22","0",".000","","","","","","","","","","","","","","sa577903"
"Ryan Duke","Phillies (AA)","23","0",".000","","","","","","","","","","","","","","sa578017"
"Dan Lazzaroni","Padres (AA)","23","0",".000","","","","","","","","","","","","","","sa579086"
"Dustin Pease","Padres (AA)","26","0",".000","","","","","","","","","","","","","","sa590305"
"Eduardo Arroyo","Mexican (AAA)","23","0",".000","","","","","","","","","","","","","","sa592354"
"John Zapata","Diamondbacks/Reds (R)","19","0",".000","","","","","","","","","","","","","","sa596030"
"Bealyn Chourio","Pirates (R)","18","0",".000","","","","","","","","","","","","","","sa596372"
"Geuris Alcantara","Dodgers (R)","20","0",".000","","","","","","","","","","","","","","sa596993"
"Javier Saucedo","Astros (R)","18","0",".000","","","","","","","","","","","","","","sa597184"
"Jose Torres","Mariners (R)","18","0",".000","","","","","","","","","","","","","","sa597279"
"Jeremy Gigliotti","Padres (AA)","24","0",".000","","","","","","","","","","","","","","sa598340"
