"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Andy Sugilio","Reds (R)","20","254","6.7 %","13.0 %","0.52",".345",".390",".472",".862",".128","8.3",".390","2.0","45","4.0",".385","110","sa828414"
"Jaime Brena","Mexican (AAA)","36","325","10.8 %","9.5 %","1.13",".325",".420",".395",".814",".070","2.5",".363","0.4","52","9.5",".385","122","sa508052"
"Robert Antunez","Giants (R)","21","44","11.4 %","22.7 %","0.50",".278",".381",".444",".825",".167","7.1",".360","-0.1","8","1.7",".385","128","sa737686"
"Leonicio Ventura","Blue Jays (R)","20","109","11.0 %","12.8 %","0.86",".290",".370",".419",".790",".129","7.5",".333","-0.4","17","4.0",".385","130","sa3003429"
"Cheslor Cuthbert","Royals (AAA)","24","68","10.3 %","16.2 %","0.64",".271",".353",".559",".912",".288","4.0",".267","0.0","12","2.7",".385","130","10473"
"Mark Zagunis","Cubs (AAA)","24","408","17.2 %","22.8 %","0.75",".267",".404",".455",".859",".188","3.5",".333","-0.8","70","15.9",".385","130","16565"
"Aldenis Sanchez","Rays (R)","18","209","6.7 %","15.8 %","0.42",".333",".385",".392",".776",".058","6.1",".395","2.0","34","7.6",".385","129","sa3003222"
"Sam Tidaback","Rockies (A-)","23","73","12.3 %","20.5 %","0.60",".283",".384",".450",".834",".167","2.3",".318","-1.1","12","3.3",".385","136","sa918476"
"Jared Walker","- - -","21","244","8.6 %","36.1 %","0.24",".266",".340",".546",".886",".280","5.1",".376","0.0","42","11.5",".385","136","sa829364"
"Christian Villanueva","Padres (AAA)","26","454","9.5 %","18.3 %","0.52",".296",".369",".528",".896",".231","4.2",".326","-0.3","77","17.6",".385","129","11738"
"Carlos Pacheco","Cubs (R)","18","281","16.4 %","24.9 %","0.66",".232",".366",".424",".790",".192","6.7",".287","-0.6","45","10.2",".385","129","sa3003199"
"Paul DeJong","Cardinals (AAA)","23","190","4.7 %","24.2 %","0.20",".299",".339",".571",".909",".271","2.0",".336","-1.0","32","7.4",".385","129","18015"
"Agustin Marte","Twins (R)","18","188","8.5 %","22.9 %","0.37",".299",".366",".419",".785",".120","8.1",".395","1.2","30","6.8",".385","129","sa916999"
"Kyle Tucker","- - -","20","524","8.8 %","20.8 %","0.42",".274",".346",".528",".874",".254","6.2",".304","0.4","85","24.6",".385","141","18345"
"Pavin Smith","Diamondbacks (A-)","21","223","12.1 %","10.8 %","1.13",".318",".401",".415",".816",".097","4.8",".363","0.1","38","10.1",".385","136","sa829595"
"Estevan Florial","- - -","19","476","10.5 %","31.1 %","0.34",".298",".372",".479",".850",".181","7.5",".426","1.3","78","24.3",".385","145","sa874464"
"Carl Chester","- - -","21","308","10.4 %","14.0 %","0.74",".316",".403",".410",".812",".094","8.1",".373","0.7","52","14.4",".385","136","sa829813"
"Osvaldo Santilien","Diamondbacks (R)","18","155","9.0 %","27.7 %","0.33",".287",".361",".426",".788",".140","5.7",".404","0.2","25","5.6",".385","129","sa917312"
"Onil Pena","Mariners (A-)","20","279","11.8 %","28.0 %","0.42",".270",".369",".465",".834",".195","6.2",".359","1.2","48","12.6",".384","136","sa828232"
"Jack Meggs","Athletics (A-)","22","81","11.1 %","17.3 %","0.64",".290",".370",".449",".820",".159","3.1",".315","0.0","13","4.0",".384","145","sa873253"
"Bret Boswell","Rockies (A-)","22","249","6.0 %","22.1 %","0.27",".293",".339",".515",".854",".223","6.5",".339","-0.6","42","11.2",".384","136","sa918769"
"Hamlet Marte","Rockies (A+)","23","266","7.9 %","23.7 %","0.33",".309",".362",".519",".881",".210","5.6",".384","0.3","46","11.9",".384","135","sa597218"
"Colin Moran","- - -","24","350","9.4 %","16.9 %","0.56",".301",".369",".532",".901",".231","2.8",".319","-1.5","60","13.7",".384","130","16909"
"Juan Carlos Garcia","Mexican (AAA)","24","43","9.3 %","30.2 %","0.31",".333",".395",".436",".831",".103","1.1",".480","0.1","7","1.2",".384","121","sa652681"
"Andy Yerzy","Diamondbacks (R)","18","249","9.6 %","18.1 %","0.53",".298",".365",".524",".890",".227","1.4",".323","0.3","44","3.6",".384","109","sa917939"
"Matt Whatley","- - -","21","189","9.5 %","16.4 %","0.58",".295",".376",".452",".827",".157","4.0",".331","-1.5","32","8.4",".384","135","sa915868"
"Drew Lugbauer","- - -","20","254","10.6 %","26.8 %","0.40",".261",".352",".514",".865",".252","2.5",".319","0.0","43","11.6",".384","136","sa829268"
"Kevin Cron","Diamondbacks (AA)","24","588","9.5 %","22.8 %","0.42",".283",".357",".497",".854",".214","2.0",".332","0.1","91","28.3",".384","145","sa597807"
"Dallas Carroll","- - -","23","269","10.4 %","14.9 %","0.70",".300",".384",".468",".852",".167","4.8",".328","-0.9","47","9.0",".384","123","sa913370"
"Jose Siri","Reds (A)","21","552","6.0 %","23.6 %","0.25",".293",".341",".530",".871",".237","8.9",".349","4.3","91","26.1",".384","140","sa736940"
"Justin Williams","Rays (AA)","21","409","9.0 %","16.9 %","0.54",".301",".364",".489",".853",".189","4.8",".334","0.4","63","19.6",".384","145","sa737559"
"Nick Solak","- - -","22","538","11.7 %","18.6 %","0.63",".297",".384",".452",".835",".155","5.6",".353","0.9","83","24.8",".384","143","sa874054"
"Rodolfo Castro","Pirates (R)","18","211","7.6 %","22.3 %","0.34",".277",".344",".479",".823",".202","6.1",".338","-0.6","34","8.2",".384","132","sa917362"
"Reese McGuire","- - -","22","175","11.4 %","12.6 %","0.91",".295",".376",".483",".859",".188","4.0",".306","-0.4","28","7.6",".383","137","sa737505"
"Ryan Lidge","- - -","22","84","17.9 %","19.0 %","0.94",".313",".452",".328",".781",".015","0.4",".412","0.0","14","3.7",".383","141","sa738984"
"Dominic Abbadessa","- - -","19","168","4.2 %","10.1 %","0.41",".331",".393",".397",".790",".066","8.2",".370","-0.5","27","6.6",".383","132","sa918557"
"Marco Hernandez","Dodgers (R)","19","250","10.4 %","8.8 %","1.18",".279",".390",".375",".765",".096","4.2",".301","-3.1","40","8.8",".383","128","sa917737"
"Yeuris Ramirez","Astros (R)","18","232","15.1 %","23.3 %","0.65",".219",".397",".337",".734",".118","4.7",".295","-0.9","37","8.2",".383","128","sa917291"
"Rob Henry","Brewers (R)","22","185","17.8 %","16.2 %","1.10",".261",".421",".352",".773",".092","8.5",".321","1.0","33","6.9",".383","127","sa915595"
"DJ Stewart","Orioles (AA)","23","540","12.0 %","16.1 %","0.75",".278",".378",".481",".859",".204","5.5",".299","2.5","87","23.6",".383","137","sa658672"
"Kevin Krause","Pirates (A+)","24","331","12.1 %","14.2 %","0.85",".276",".370",".459",".829",".184","4.3",".300","-0.1","51","15.6",".383","144","sa827200"
"Sammy Ayala","Mexican (AAA)","22","32","15.6 %","31.3 %","0.50",".296",".406",".407",".814",".111","0.1",".438","0.0","5","0.9",".383","121","sa658324"
"Seby Zavala","- - -","23","435","8.5 %","23.9 %","0.36",".282",".353",".499",".851",".217","2.4",".335","0.1","71","21.1",".383","142","sa875572"
"Manny Rodriguez","Mexican (AAA)","34","448","9.2 %","12.5 %","0.73",".313",".373",".487",".860",".174","4.7",".330","2.4","71","12.1",".383","121","sa509273"
"Tirso Ornelas","Padres (R)","17","238","16.8 %","25.6 %","0.66",".276",".399",".408",".807",".133","5.0",".383","0.0","42","8.8",".383","127","sa3004048"
"Kevin Plawecki","Mets (AAA)","26","275","5.8 %","13.8 %","0.42",".328",".375",".514",".889",".186","2.3",".350","-0.1","46","10.2",".383","128","13807"
"Raiber Gutierrez","Giants (R)","17","191","12.6 %","11.0 %","1.14",".275",".416",".309",".725",".034","7.2",".320","0.5","30","6.7",".383","128","sa3003286"
"Angel Linares","Rangers (R)","19","38","18.4 %","15.8 %","1.17",".276",".421",".310",".731",".034","3.7",".333","-0.1","6","1.3",".383","128","sa917638"
"Bobby Wernes","- - -","22","307","10.1 %","14.3 %","0.70",".294",".378",".460",".839",".166","3.2",".332","-0.3","51","15.3",".383","143","sa876020"
"Wagner Lagrange","- - -","21","248","8.1 %","10.5 %","0.77",".330",".379",".460",".839",".129","4.4",".354","-0.6","42","9.6",".383","130","sa875875"
"Sauryn Lao","Dodgers (R)","17","255","9.0 %","16.1 %","0.56",".303",".373",".412",".784",".109","6.7",".353","2.1","40","8.9",".383","128","sa917331"
"Alvaro Rubi","Dodgers (R)","20","113","14.2 %","12.4 %","1.14",".250",".389",".413",".802",".163","5.2",".267","-1.0","20","4.1",".383","126","sa873546"
"Amadeo Zazueta","Mexican (AAA)","31","432","4.9 %","9.7 %","0.50",".341",".372",".481",".854",".141","4.4",".361","0.2","68","11.6",".382","120","sa328602"
"Frank Schwindel","- - -","25","553","2.9 %","15.4 %","0.19",".329",".349",".541",".890",".212","1.4",".354","-0.7","92","21.1",".382","131","sa738182"
"Chris Paul","- - -","24","277","5.8 %","16.6 %","0.35",".320",".373",".460",".833",".140","4.0",".374","-2.1","42","12.8",".382","144","sa875062"
"Laz Rivera","White Sox (R)","22","213","3.8 %","12.2 %","0.31",".296",".374",".446",".821",".151","6.6",".333","-1.3","37","7.8",".382","126","sa3004128"
"Ademar Rifaela","Orioles (A+)","22","508","8.1 %","24.4 %","0.33",".284",".358",".500",".858",".216","3.8",".341","-0.6","82","23.6",".382","140","sa736911"
"Lazaro Armenteros","- - -","18","207","9.2 %","27.5 %","0.33",".276",".377",".443",".819",".167","8.2",".379","1.1","36","7.6",".382","126","sa969091"
"Jayce Boyd","Mets (AAA)","26","278","9.4 %","16.9 %","0.55",".297",".371",".512",".883",".215","4.4",".326","0.5","47","10.2",".382","128","sa502020"
"Robbie Tenerowicz","Rays (A)","22","390","8.2 %","17.2 %","0.48",".295",".367",".479",".845",".183","4.0",".338","-0.4","64","17.9",".382","139","sa738999"
"David Sanchez","Diamondbacks (R)","18","170","7.6 %","11.8 %","0.65",".314",".365",".425",".790",".111","5.6",".338","0.0","27","5.8",".382","128","sa917183"
"Anthony Jimenez","- - -","21","265","7.2 %","28.3 %","0.25",".300",".361",".489",".851",".190","8.3",".408","0.7","43","12.1",".382","138","sa826672"
"Josh Fuentes","Rockies (AA)","24","450","5.3 %","20.4 %","0.26",".307",".352",".517",".869",".210","5.5",".362","-0.3","72","19.3",".382","137","sa829934"
"Didimo Bracho","- - -","20","159","8.2 %","22.0 %","0.37",".278",".346",".500",".846",".222","6.2",".343","-0.6","28","5.7",".382","125","sa828279"
"Leudys Baez","- - -","21","235","7.2 %","23.8 %","0.30",".300",".353",".498",".851",".198","4.8",".381","-1.7","40","10.7",".382","134","sa877609"
"T.J. White","Twins (AA)","25","416","9.1 %","20.2 %","0.45",".276",".358",".484",".842",".208","3.5",".322","-1.1","64","19.3",".382","144","sa827369"
"Christian Marrero","- - -","30","246","12.2 %","15.4 %","0.79",".275",".386",".459",".845",".184","2.3",".298","-0.3","39","7.3",".382","124","sa326115"
"Jose Lizarraga","- - -","19","107","6.5 %","16.8 %","0.39",".292",".355",".458",".813",".167","5.6",".338","-0.2","17","4.0",".381","130","sa872512"
"Cristhian Longa","Cardinals (R)","17","127","9.4 %","12.6 %","0.75",".284",".371",".394",".765",".110","3.8",".326","0.2","20","4.3",".381","127","sa3003408"
"Eury Perez","- - -","27","270","6.3 %","14.8 %","0.43",".353",".405",".454",".858",".101","7.9",".417","2.7","44","11.3",".381","134","10299"
"J.D. Davis","- - -","24","461","8.7 %","23.4 %","0.37",".282",".345",".527",".872",".245","2.8",".317","0.0","74","19.6",".381","136","16219"
"Logan Taylor","- - -","23","236","12.7 %","12.3 %","1.03",".310",".406",".406",".812",".096","5.5",".349","-0.4","41","3.1",".381","109","sa3004971"
"Yordan Alvarez","- - -","20","391","10.7 %","19.7 %","0.55",".304",".379",".481",".859",".176","5.1",".352","1.2","63","17.9",".381","139","sa943524"
"Shed Long","- - -","21","439","10.5 %","21.4 %","0.49",".281",".358",".477",".834",".196","4.7",".331","0.3","67","20.0",".381","143","sa738578"
"Cristian Gomez","- - -","21","28","7.1 %","32.1 %","0.22",".308",".357",".538",".896",".231","2.6",".438","0.0","5","0.5",".381","117","sa739578"
"Brian Anderson","- - -","24","498","9.6 %","19.7 %","0.49",".275",".361",".492",".853",".217","3.4",".304","-0.7","79","22.2",".380","138","18289"
"Kleyder Sanchez","White Sox (R)","17","167","3.0 %","14.4 %","0.21",".342",".383",".381",".764",".039","3.1",".402","0.5","26","5.6",".380","127","sa3003313"
"Anthony Coronado","- - -","17","230","7.4 %","26.1 %","0.28",".265",".354",".425",".779",".160","2.3",".358","-0.4","36","7.6",".380","127","sa3003314"
"Joseph Rosa","- - -","20","243","11.1 %","20.2 %","0.55",".276",".358",".477",".835",".201","6.4",".331","-1.1","40","9.8",".380","133","sa872490"
"Alex Blandino","- - -","24","473","13.5 %","18.2 %","0.74",".265",".382",".453",".835",".188","2.9",".310","-2.0","73","21.3",".380","141","16271"
"Frank Diaz","Mexican (AAA)","33","450","8.4 %","13.6 %","0.62",".305",".367",".480",".847",".175","3.9",".331","0.8","70","11.1",".380","119","sa200361"
"Wes Rogers","Rockies (A+)","23","521","8.6 %","16.3 %","0.53",".319",".377",".488",".865",".169","9.1",".368","8.5","88","21.3",".380","132","sa658668"
"Tommy Pham","Cardinals (AAA)","29","106","12.3 %","19.8 %","0.62",".283",".371",".500",".871",".217","4.9",".328","-0.2","18","3.7",".380","126","2967"
"Damek Tomscha","- - -","25","424","9.0 %","13.4 %","0.67",".307",".386",".439",".825",".131","2.7",".340","0.3","65","18.0",".380","139","sa550391"
"Harvin Mendoza","White Sox (R)","18","274","14.2 %","16.1 %","0.89",".283",".385",".386",".771",".103","4.2",".344","0.7","43","9.0",".380","126","sa916997"
"Angel Aponte","Rangers (R)","17","215","10.2 %","19.1 %","0.54",".261",".363",".402",".765",".141","8.6",".319","1.8","34","7.0",".380","126","sa3003319"
"Kaleb Cowart","Angels (AAA)","25","414","10.6 %","17.6 %","0.60",".311",".383",".482",".865",".172","5.4",".359","1.3","69","14.2",".380","126","11494"
"Danny Tovar","Padres (R)","18","191","15.2 %","21.5 %","0.71",".266",".383",".367",".750",".101","5.7",".348","0.9","30","6.2",".379","126","sa917407"
"Stephen Smith","- - -","22","225","17.8 %","26.2 %","0.68",".267",".413",".383",".797",".117","5.0",".387","-0.4","37","9.7",".379","137","sa918189"
"Jose Vicente","Indians (A)","21","124","6.5 %","22.6 %","0.29",".278",".323",".539",".862",".261","4.9",".317","-0.2","20","5.4",".379","137","sa828860"
"Austin Filiere","- - -","21","225","14.2 %","26.7 %","0.53",".255",".382",".429",".812",".174","1.6",".342","-0.5","37","9.1",".379","133","sa915780"
"Endy Chavez","Mexican (AAA)","39","430","7.9 %","7.2 %","1.10",".343",".397",".429",".826",".086","2.1",".362","-1.6","67","10.3",".379","118","768"
"Wascar De Leon","Giants (R)","19","174","13.8 %","17.8 %","0.77",".275",".382",".380",".763",".106","5.1",".339","-2.6","27","5.6",".379","126","sa916847"
"Brad Snyder","Mexican (AAA)","35","262","11.8 %","25.2 %","0.47",".268",".355",".500",".855",".232","1.6",".322","-0.2","41","6.3",".379","118","6052"
"Jan Vazquez","- - -","26","244","10.2 %","20.9 %","0.49",".291",".387",".451",".838",".160","4.4",".358","-0.6","39","9.8",".379","134","sa501536"
"Jember Gutierrez","Rangers (R)","17","225","16.4 %","12.0 %","1.37",".276",".399",".348",".747",".072","4.7",".318","-0.5","35","7.3",".379","126","sa3003324"
"Lenin Rodriguez","Phillies (R)","19","76","18.4 %","7.9 %","2.33",".262",".408",".344",".752",".082","2.9",".278","-0.3","12","2.7",".379","129","sa871435"
"Ryan Vega","Angels (R)","20","317","11.7 %","16.4 %","0.71",".313",".401",".437",".837",".123","5.6",".364","-1.2","54","3.0",".379","106","sa875727"
"Brian Mundell","- - -","23","504","11.9 %","13.9 %","0.86",".300",".385",".472",".857",".172","2.5",".326","-0.7","82","20.3",".379","133","sa875185"
"Ivan Terrazas","Mexican (AAA)","33","349","5.7 %","12.9 %","0.44",".332",".376",".466",".842",".134","2.2",".374","0.1","54","8.3",".379","118","sa254504"
"Collin Ferguson","- - -","24","194","8.8 %","22.7 %","0.39",".304",".371",".497",".868",".193","5.3",".371","-1.0","32","7.8",".379","130","sa829421"
"Justin Connell","Nationals (R)","18","113","12.4 %","8.8 %","1.40",".323",".407",".365",".772",".042","4.6",".352","0.1","18","4.0",".379","129","sa3004884"
"Maxwell Morales","Rangers (R)","19","229","10.0 %","28.4 %","0.35",".246",".332",".452",".784",".206","4.2",".302","0.3","36","7.3",".379","126","sa917279"
"John Norwood","Marlins (AA)","24","539","10.9 %","24.9 %","0.44",".285",".367",".459",".826",".173","3.8",".359","-0.8","81","23.9",".379","141","sa598986"
"Zach Collier","- - -","26","252","9.9 %","24.6 %","0.40",".281",".361",".482",".843",".201","7.3",".357","0.4","39","10.2",".379","136","sa454396"
"Dustin Fowler","Yankees (AAA)","22","313","4.8 %","20.1 %","0.24",".293",".329",".542",".871",".249","7.7",".335","0.5","49","13.7",".379","138","17098"
"Ricardo Cubillan","Red Sox (R)","19","131","22.9 %","15.3 %","1.50",".271",".444",".271",".715",".000","4.9",".342","0.7","21","4.6",".378","129","sa917089"
"Brett Siddall","Athletics (A+)","22","490","6.7 %","21.2 %","0.32",".300",".365",".495",".861",".195","3.3",".349","0.0","82","19.5",".378","131","sa875635"
"Omar Lebron","Marlins (R)","18","299","15.4 %","13.4 %","1.15",".249",".391",".349",".739",".100","8.6",".288","1.6","47","9.5",".378","126","sa3003365"
"Bryce Brentz","Red Sox (AAA)","28","494","8.5 %","22.1 %","0.39",".271",".334",".529",".863",".258","2.7",".293","-0.3","78","21.5",".378","138","10607"
"Johnny Adams","Mariners (A-)","22","235","7.2 %","18.7 %","0.39",".316",".374",".445",".819",".129","3.9",".372","-0.4","39","9.5",".378","132","sa873596"
"Francisco Lugo","Mexican (AAA)","25","397","4.5 %","11.1 %","0.41",".342",".379",".449",".829",".107","4.6",".371","0.7","61","9.2",".378","118","sa505990"
"Tim Locastro","- - -","24","535","5.2 %","12.7 %","0.41",".308",".383",".454",".837",".146","7.5",".341","3.5","85","21.7",".378","133","15124"
"Rusney Castillo","Red Sox (AAA)","29","369","3.0 %","13.8 %","0.22",".314",".350",".507",".857",".193","5.0",".332","1.9","58","16.0",".378","138","17016"
"Vidal Brujan","Rays (A-)","19","302","11.3 %","11.9 %","0.94",".285",".378",".415",".793",".131","7.8",".321","0.1","47","13.6",".378","141","sa872786"
"Brett Stephens","Rockies (R)","22","148","12.2 %","12.8 %","0.95",".307",".399",".417",".816",".110","5.2",".346","0.4","25","1.3",".378","105","sa858834"
"Alejo Lopez","Reds (R)","21","269","11.2 %","10.4 %","1.07",".300",".388",".455",".842",".155","7.9",".318","0.2","46","2.3",".378","105","sa875851"
"Balbino Fuenmayor","Mexican (AAA)","27","367","7.1 %","14.2 %","0.50",".302",".357",".491",".848",".189","1.6",".316","0.4","56","8.5",".378","118","sa356978"
"Riley Adams","Blue Jays (A-)","21","227","7.9 %","22.0 %","0.36",".305",".374",".438",".813",".133","3.2",".391","-0.1","38","9.1",".378","132","sa829749"
"Matt Chapman","- - -","24","212","12.3 %","31.1 %","0.39",".247",".340",".566",".906",".319","5.4",".282","-0.9","35","7.1",".378","125","16505"
