"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Chris Wade","- - -","21","202",".331","1.09","11.0 %","46.3 %","42.6 %","37.9 %","0.0 %","57.1 %","19.7 %","23.1 %","26.9 %","72","240","312","sa506819"
"Pedro Mendoza","Marlins (R)","18","204",".335","1.87","14.0 %","56.1 %","29.9 %","27.7 %","0.0 %","33.7 %","24.7 %","41.6 %","9.7 %","92","207","299","sa506823"
"Luis Ortiz","Marlins (R)","17","210",".301","0.94","10.2 %","43.5 %","46.3 %","22.1 %","0.0 %","26.1 %","30.7 %","43.1 %","16.3 %","125","230","355","sa506824"
"Yeison Hernandez","Marlins (R)","17","130",".244","1.39","17.3 %","48.1 %","34.6 %","57.1 %","0.0 %","45.4 %","20.9 %","33.7 %","15.8 %","110","144","254","sa506831"
"Joel Jimenez","Marlins (R)","17","50",".185","0.83","12.0 %","40.0 %","48.0 %","50.0 %","0.0 %","51.9 %","29.6 %","18.5 %","26.0 %","35","69","104","sa506839"
"Julio A. Martinez","Marlins (R)","18","19",".083","1.00","0.0 %","50.0 %","50.0 %","33.3 %","0.0 %","66.7 %","8.3 %","25.0 %","33.3 %","12","24","36","sa506881"
"Ronny Lugo","Dodgers (R)","19","258",".298","1.14","14.9 %","45.4 %","39.7 %","30.4 %","0.0 %","40.5 %","31.1 %","28.4 %","27.6 %","99","322","421","sa506906"
"Thomas De Wolf","Mets (R)","19","186",".385","1.06","17.8 %","42.2 %","40.0 %","16.7 %","0.0 %","49.5 %","22.6 %","28.0 %","28.7 %","178","244","422","sa506908"
"Joan Decena","Mets (R)","17","44",".250","0.61","6.5 %","35.5 %","58.1 %","44.4 %","0.0 %","36.4 %","33.3 %","30.3 %","35.7 %","5","65","70","sa506911"
"Marcus Guillen","Mets (R)","19","131",".309","0.74","6.3 %","39.7 %","54.0 %","38.2 %","0.0 %","49.3 %","31.9 %","18.8 %","30.6 %","105","183","288","sa506913"
"Daniel De Leon","Mets (R)","17","244",".299","1.31","11.3 %","50.3 %","38.4 %","22.4 %","0.0 %","48.4 %","28.7 %","22.9 %","16.2 %","189","275","464","sa506914"
"Wandel Avila","Mets (R)","18","133",".343","1.29","15.4 %","47.7 %","36.9 %","20.8 %","0.0 %","52.8 %","30.6 %","16.7 %","31.9 %","93","180","273","sa506918"
"Edwin Barrera","Mets (R)","18","166",".342","0.94","12.2 %","42.6 %","45.2 %","23.1 %","0.0 %","42.5 %","33.3 %","24.2 %","29.4 %","65","214","279","sa506919"
"Charlie Mirabal","Dodgers (R)","22","270",".296","2.52","12.0 %","63.0 %","25.0 %","15.2 %","0.0 %","46.2 %","27.4 %","26.4 %","16.4 %","167","303","470","sa506934"
"Jorky Infante","Dodgers (R)","18","41",".172","1.08","7.4 %","48.1 %","44.4 %","50.0 %","0.0 %","24.1 %","20.7 %","55.2 %","21.4 %","19","51","70","sa506936"
"Jose Lugo","Dodgers (R)","19","134",".284","1.12","17.2 %","43.7 %","39.1 %","20.6 %","0.0 %","47.8 %","24.4 %","27.8 %","28.9 %","65","167","232","sa506942"
"Jose De La Cruz","Giants (R)","18","170",".351","1.14","17.7 %","43.8 %","38.5 %","22.0 %","0.0 %","50.7 %","27.2 %","22.1 %","23.2 %","53","206","259","sa506976"
"Cesar Osuna","Giants (R)","19","230",".271","0.84","7.7 %","42.0 %","50.3 %","26.4 %","0.0 %","39.2 %","29.1 %","31.8 %","16.7 %","105","255","360","sa506978"
"Jesus Galindo","Giants (R)","18","222",".345","1.61","9.2 %","56.0 %","34.9 %","18.4 %","0.0 %","34.2 %","35.8 %","30.1 %","28.3 %","164","281","445","sa506980"
"Jorge Lopez","Giants (R)","17","225",".270","1.05","12.4 %","45.0 %","42.6 %","20.0 %","0.0 %","44.4 %","35.2 %","20.4 %","31.7 %","119","301","420","sa506983"
"Cesar Soto","Giants (R)","18","231",".254","1.41","7.1 %","54.3 %","38.6 %","34.7 %","0.0 %","47.5 %","27.0 %","25.6 %","24.1 %","165","275","440","sa506999"
"Luis Vasquez","Giants (R)","18","86",".267","2.33","12.3 %","61.4 %","26.3 %","13.3 %","0.0 %","44.3 %","27.9 %","27.9 %","23.5 %","46","103","149","sa507000"
"Jose Cedeno","Giants (R)","19","108",".224","1.36","5.5 %","54.5 %","40.0 %","31.8 %","0.0 %","51.7 %","29.3 %","19.0 %","25.8 %","87","130","217","sa507002"
"Paul Chacin","Nationals (R)","18","107",".267","1.70","5.3 %","59.6 %","35.1 %","35.0 %","0.0 %","42.6 %","31.2 %","26.2 %","36.2 %","46","164","210","sa507029"
"Justin Toole","- - -","22","85",".288","2.00","11.3 %","59.2 %","29.6 %","23.8 %","0.0 %","39.7 %","23.3 %","37.0 %","13.8 %","17","92","109","sa507054"
"Alexis Fonseca","- - -","25","37",".393","3.17","7.4 %","70.4 %","22.2 %","16.7 %","0.0 %","32.1 %","32.1 %","35.7 %","31.7 %","8","52","60","sa507055"
"Leopoldo Sanchez","White Sox (R)","18","175",".306","0.55","9.4 %","32.1 %","58.5 %","27.4 %","0.0 %","38.4 %","37.5 %","24.1 %","13.7 %","177","173","350","sa507092"
"Jerry Puentes","White Sox (R)","17","196",".354","1.39","10.9 %","51.8 %","37.2 %","21.6 %","0.0 %","34.7 %","26.5 %","38.8 %","17.6 %","98","226","324","sa507093"
"Julio Alcala","White Sox (R)","18","245",".337","0.91","7.6 %","44.1 %","48.2 %","18.3 %","0.0 %","40.9 %","32.0 %","27.1 %","19.5 %","124","271","395","sa507094"
"Daniel Yepez","White Sox (R)","18","81",".257","1.31","10.4 %","50.7 %","38.8 %","38.5 %","0.0 %","52.8 %","20.8 %","26.4 %","13.6 %","12","91","103","sa507098"
"Miguel Garcia","White Sox (R)","19","46",".333","3.00","20.0 %","60.0 %","20.0 %","42.9 %","0.0 %","38.5 %","35.9 %","25.6 %","23.8 %","6","57","63","sa507101"
"Raldy Cabrera","White Sox (R)","19","14",".182","1.00","27.3 %","36.4 %","36.4 %","75.0 %","0.0 %","45.5 %","27.3 %","27.3 %","13.6 %","5","17","22","sa507103"
"Ifran Becerra","White Sox (R)","18","54",".294","2.33","11.8 %","61.8 %","26.5 %","66.7 %","0.0 %","41.2 %","35.3 %","23.5 %","34.7 %","28","73","101","sa507104"
"Jose Nivar","- - -","20","176",".282","1.20","10.4 %","48.8 %","40.8 %","33.3 %","0.0 %","43.2 %","19.7 %","37.1 %","24.7 %","54","221","275","sa507118"
"Martin Serrata","Orioles (R)","20","267",".319","1.26","11.3 %","49.5 %","39.2 %","26.0 %","0.0 %","39.4 %","30.1 %","30.5 %","20.8 %","107","331","438","sa507119"
"Elvis Familia","Orioles (R)","18","149",".265","1.53","11.0 %","53.8 %","35.2 %","25.0 %","0.0 %","42.0 %","26.0 %","32.0 %","34.0 %","53","203","256","sa507139"
"Pedro Perez","Orioles (R)","18","105",".218","1.47","3.9 %","57.1 %","39.0 %","26.7 %","0.0 %","53.2 %","13.9 %","32.9 %","23.3 %","26","133","159","sa507149"
"Miguel Guzman","Yankees (R)","18","44",".429","1.86","4.8 %","61.9 %","33.3 %","14.3 %","0.0 %","42.9 %","28.6 %","28.6 %","39.4 %","33","66","99","sa507150"
"Freidderyx Ramirez","Orioles (R)","17","119",".239","1.57","7.8 %","56.3 %","35.9 %","26.1 %","0.0 %","53.6 %","23.2 %","23.2 %","40.3 %","40","186","226","sa507151"
"Rojean Cleofa","Orioles (R)","18","184",".271","0.97","7.1 %","45.7 %","47.2 %","23.3 %","0.0 %","47.4 %","25.9 %","26.7 %","16.5 %","105","198","303","sa507153"
"Gustavo Parra","Orioles (R)","18","99",".224","1.89","16.7 %","54.5 %","28.8 %","10.5 %","0.0 %","55.7 %","18.6 %","25.7 %","28.1 %","42","125","167","sa507155"
"Abraham Ramos","Yankees (R)","16","48",".222","1.58","11.4 %","54.3 %","34.3 %","41.7 %","0.0 %","50.0 %","33.3 %","16.7 %","20.5 %","18","60","78","sa507159"
"Yigui Santana","Orioles (R)","17","72",".289","0.89","5.6 %","44.4 %","50.0 %","44.4 %","0.0 %","44.7 %","34.2 %","21.1 %","40.4 %","25","121","146","sa507165"
"Jose Rosario","Yankees (R)","17","90",".365","0.83","12.0 %","40.0 %","48.0 %","16.7 %","0.0 %","48.1 %","23.1 %","28.9 %","33.7 %","60","124","184","sa507166"
"Samuel Gonzalez","Pirates (R)","20","103",".282","1.80","12.5 %","56.3 %","31.3 %","32.0 %","0.0 %","49.4 %","21.2 %","29.4 %","9.3 %","41","109","150","sa507193"
"Jhoanel Jimenez","Pirates (R)","19","48",".345","2.00","17.2 %","55.2 %","27.6 %","12.5 %","0.0 %","41.4 %","34.5 %","24.1 %","12.1 %","48","51","99","sa507195"
"Angel Heredia","Pirates (R)","16","76",".238","1.24","3.4 %","53.4 %","43.1 %","20.0 %","0.0 %","46.0 %","34.9 %","19.1 %","8.0 %","37","76","113","sa507201"
"Leandro Mejia","Pirates (R)","19","181",".285","0.62","10.8 %","34.2 %","55.0 %","34.8 %","0.0 %","46.8 %","33.1 %","20.2 %","40.4 %","48","271","319","sa507202"
"Hans Wilson","Padres (R)","18","116",".259","1.33","18.2 %","46.8 %","35.1 %","37.0 %","0.0 %","41.5 %","24.4 %","34.2 %","20.2 %","70","128","198","sa507241"
"Yeisson Morales","Phillies (R)","17","115",".277","1.25","11.5 %","49.2 %","39.3 %","16.7 %","0.0 %","33.3 %","33.3 %","33.3 %","22.7 %","93","141","234","sa507249"
"Fernando Escarra","Padres (R)","17","59",".297","1.69","5.4 %","59.5 %","35.1 %","7.7 %","0.0 %","37.8 %","29.7 %","32.4 %","32.7 %","25","82","107","sa507252"
"Nelson Ventura","Phillies (R)","19","13",".333","0.80","0.0 %","44.4 %","55.6 %","60.0 %","0.0 %","33.3 %","22.2 %","44.4 %","23.8 %","0","21","21","sa507253"
"Edwin Esquea","Phillies (R)","17","143",".294","0.95","14.0 %","42.0 %","44.0 %","13.6 %","0.0 %","50.0 %","17.7 %","32.4 %","22.2 %","67","181","248","sa507257"
"Felix Cabrera","Padres (R)","19","238",".256","1.35","8.9 %","52.4 %","38.7 %","31.3 %","0.0 %","50.4 %","23.3 %","26.4 %","24.5 %","196","289","485","sa507260"
"Aaron Sillas","Padres (R)","18","140",".266","0.95","17.8 %","40.0 %","42.2 %","13.2 %","0.0 %","59.0 %","21.1 %","20.0 %","21.1 %","94","153","247","sa507263"
"Lissander Mejia","Phillies (R)","17","121",".259","0.64","15.8 %","32.9 %","51.3 %","28.2 %","0.0 %","44.4 %","24.7 %","30.9 %","31.6 %","54","161","215","sa507264"
"Miguel Del Castillo","Padres (R)","17","151",".255","1.02","6.6 %","47.3 %","46.2 %","23.8 %","0.0 %","53.5 %","24.2 %","22.2 %","24.6 %","99","186","285","sa507265"
"Eladio Berroa","Phillies (R)","18","249",".274","1.05","15.2 %","43.5 %","41.3 %","39.5 %","0.0 %","45.6 %","29.0 %","25.4 %","14.5 %","115","264","379","sa507266"
"Yan Olmo","Phillies (R)","18","193",".257","1.24","10.2 %","49.6 %","40.1 %","21.8 %","0.0 %","42.4 %","24.3 %","33.3 %","25.9 %","52","242","294","sa507267"
"Francisco Dicen","Phillies (R)","18","135",".235","1.11","9.5 %","47.6 %","42.9 %","25.0 %","0.0 %","46.5 %","15.1 %","38.4 %","18.9 %","101","159","260","sa507269"
"Rafael De La Cruz","Phillies (R)","17","157",".214","1.72","12.1 %","55.6 %","32.3 %","25.0 %","0.0 %","45.7 %","28.6 %","25.7 %","26.0 %","64","205","269","sa507274"
"Carlos Reyes","Astros (R)","21","58",".267","3.00","6.7 %","70.0 %","23.3 %","28.6 %","0.0 %","23.3 %","30.0 %","46.7 %","41.3 %","25","96","121","sa507425"
"Austin Stockfisch","Brewers (R)","23","3",".333","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","1","3","4","sa507426"
"Andres Frias","Rangers (R)","19","124",".259","0.81","4.9 %","42.7 %","52.4 %","34.9 %","0.0 %","31.4 %","41.9 %","26.7 %","26.9 %","46","162","208","sa507709"
"Luis Villegas","Rangers (R)","17","195",".254","0.87","8.7 %","42.5 %","48.8 %","21.0 %","0.0 %","41.8 %","29.1 %","29.1 %","29.1 %","78","259","337","sa507718"
"Carlos Oropeza","Rangers (R)","16","104",".419","2.64","13.6 %","62.7 %","23.7 %","0.0 %","0.0 %","34.4 %","37.5 %","28.1 %","28.9 %","74","134","208","sa507721"
"Luis Cabrera","Rangers (R)","18","162",".176","1.14","4.8 %","50.6 %","44.6 %","27.0 %","0.0 %","38.5 %","26.4 %","35.2 %","38.2 %","84","241","325","sa507727"
"Jonathan Rojas","Rangers (R)","21","3",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","50.0 %","1","5","6","sa507731"
"Cristian Araujo","Orioles (R)","17","91",".207","2.06","1.8 %","66.1 %","32.1 %","16.7 %","0.0 %","50.9 %","25.4 %","23.7 %","23.4 %","63","112","175","sa507869"
"Eliecer Avila","Orioles (R)","19","96",".250","2.87","10.8 %","66.2 %","23.1 %","46.7 %","0.0 %","59.2 %","16.9 %","23.9 %","24.7 %","38","120","158","sa507871"
"Pedro Rodriguez","Orioles (R)","19","229",".262","1.07","9.3 %","46.9 %","43.8 %","43.7 %","0.0 %","42.1 %","27.5 %","30.4 %","18.8 %","119","258","377","sa507872"
"Wilder Aguirre","Orioles (R)","17","55",".353","1.38","8.8 %","52.9 %","38.2 %","30.8 %","0.0 %","26.5 %","52.9 %","20.6 %","43.6 %","11","83","94","sa507873"
"Felix Bido","Orioles (R)","17","151",".241","0.66","7.6 %","36.7 %","55.7 %","45.5 %","0.0 %","53.9 %","22.5 %","23.6 %","44.8 %","46","249","295","sa507879"
"Joan Abreu","Orioles (R)","18","121",".270","1.50","13.0 %","52.2 %","34.8 %","41.7 %","0.0 %","44.0 %","24.0 %","32.0 %","27.5 %","80","160","240","sa507880"
"Gregory Lorenzo","Orioles (R)","18","84",".222","1.45","7.5 %","54.7 %","37.7 %","40.0 %","0.0 %","47.3 %","23.6 %","29.1 %","20.5 %","48","108","156","sa507882"
"Valentin Gamez","- - -","26","146",".310","1.35","22.3 %","44.6 %","33.0 %","21.6 %","0.0 %","55.7 %","17.4 %","27.0 %","4.1 %","240","320","560","sa508053"
"Carlos Gonzalez","Mexican (AAA)","25","59",".270","2.22","21.6 %","54.1 %","24.3 %","11.1 %","0.0 %","46.0 %","24.3 %","29.7 %","18.8 %","63","134","197","sa508055"
"Lorenzo Mercado","Mexican (AAA)","27","24",".500","8.00","25.0 %","66.7 %","8.3 %","0.0 %","0.0 %","38.5 %","38.5 %","23.1 %","17.7 %","25","60","85","sa508058"
"Alejandro Ortiz","Mexican (AAA)","19","5",".200","3.00","40.0 %","60.0 %","0.0 %","0.0 %","0.0 %","40.0 %","0.0 %","60.0 %","22.2 %","1","8","9","sa508095"
"Luis Nieblas","- - -","24","170",".354","1.78","16.9 %","53.2 %","29.8 %","13.5 %","0.0 %","41.4 %","24.2 %","34.4 %","6.6 %","262","373","635","sa508096"
"Cesar Guillen","Rays (R)","20","159",".392","0.96","14.5 %","41.9 %","43.5 %","16.7 %","0.0 %","40.5 %","29.0 %","30.5 %","10.9 %","86","161","247","sa508115"
"Starlin Rodriguez","Rays (R)","19","30",".333","0.86","0.0 %","46.2 %","53.8 %","28.6 %","0.0 %","66.7 %","20.0 %","13.3 %","32.3 %","26","36","62","sa508116"
"Faustino Oguisten","Dodgers (R)","18","93",".263","0.86","19.6 %","37.3 %","43.1 %","40.9 %","0.0 %","32.3 %","40.3 %","27.4 %","31.1 %","35","129","164","sa508151"
"Corey Adamson","Padres (R)","17","55",".219","4.60","12.5 %","71.9 %","15.6 %","40.0 %","0.0 %","24.2 %","15.2 %","60.6 %","38.1 %","19","86","105","sa508178"
"Leonardo Rodriguez","Mexican (AAA)","28","91",".186","1.38","24.2 %","43.9 %","31.8 %","38.1 %","0.0 %","42.3 %","31.0 %","26.8 %","6.6 %","131","217","348","sa508189"
"Emanuel Rangel","Mexican (AAA)","24","68",".442","1.29","23.8 %","42.9 %","33.3 %","21.4 %","0.0 %","58.7 %","17.4 %","23.9 %","11.3 %","104","162","266","sa508232"
"Luis Porchas","Mexican (AAA)","19","68",".245","3.44","13.0 %","67.4 %","19.6 %","11.1 %","0.0 %","51.0 %","23.5 %","25.5 %","7.9 %","79","149","228","sa508258"
"Eduardo Gonzalez","Cubs (R)","17","7",".400","1.00","20.0 %","40.0 %","40.0 %","50.0 %","0.0 %","20.0 %","40.0 %","40.0 %","22.2 %","1","8","9","sa508267"
"Wilfred Vivas","Cardinals (R)","19","71",".339","2.36","30.2 %","49.1 %","20.8 %","9.1 %","0.0 %","45.6 %","24.6 %","29.8 %","18.0 %","31","80","111","sa508351"
"Justo Arias","Yankees (R)","20","8",".600","0.25","0.0 %","20.0 %","80.0 %","0.0 %","0.0 %","0.0 %","80.0 %","20.0 %","11.8 %","9","8","17","sa508403"
"Miguel Torrero","Mexican (AAA)","25","288",".325","1.61","20.0 %","49.3 %","30.7 %","27.5 %","0.0 %","41.5 %","25.0 %","33.5 %","3.4 %","386","573","959","sa508490"
"Raul Rodriguez","Mexican (AAA)","20","62",".457","2.50","22.2 %","55.6 %","22.2 %","30.0 %","0.0 %","42.2 %","22.2 %","35.6 %","8.6 %","53","133","186","sa508598"
"Carlos Mere","Mexican (AAA)","27","88",".367","1.38","15.3 %","49.2 %","35.6 %","33.3 %","0.0 %","48.3 %","20.0 %","31.7 %","5.4 %","127","189","316","sa508613"
"Francisco Salazar","Mexican (AAA)","24","73",".305","3.73","10.3 %","70.7 %","19.0 %","0.0 %","0.0 %","53.3 %","20.0 %","26.7 %","3.6 %","99","150","249","sa508633"
"Wester Ramos","Rays (R)","17","17",".545","8.00","27.3 %","72.7 %","0.0 %","0.0 %","0.0 %","36.4 %","18.2 %","45.5 %","21.9 %","12","20","32","sa508980"
"Alex Herrnberger","Diamondbacks (R)","22","11",".000","1.33","0.0 %","57.1 %","42.9 %","33.3 %","0.0 %","50.0 %","12.5 %","37.5 %","16.7 %","4","14","18","sa509065"
"Rufino Candelario","Mexican (AAA)","23","4",".333","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","6.3 %","3","13","16","sa509120"
"Felipe Gutierrez","Mexican (AAA)","19","2",".000","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","4","5","sa509122"
"David Urias","Mexican (AAA)","24","56",".357","1.62","19.0 %","50.0 %","31.0 %","53.8 %","0.0 %","61.4 %","13.6 %","25.0 %","10.2 %","53","133","186","sa509126"
"Enrique Osorio","Mexican (AAA)","24","55",".231","1.73","21.1 %","50.0 %","28.9 %","36.4 %","0.0 %","61.5 %","18.0 %","20.5 %","6.3 %","87","120","207","sa509128"
"Jose Castaneda","Mexican (AAA)","24","128",".354","1.00","15.2 %","42.4 %","42.4 %","28.2 %","0.0 %","42.6 %","27.7 %","29.8 %","7.0 %","168","276","444","sa509252"
"Wilfredo Castanos","Mexican (AAA)","21","13",".200","2.33","0.0 %","70.0 %","30.0 %","33.3 %","0.0 %","36.4 %","18.2 %","45.5 %","2.6 %","10","28","38","sa509256"
"Daniel Nunez","Mexican (AAA)","27","24",".133","2.25","13.3 %","60.0 %","26.7 %","25.0 %","0.0 %","46.7 %","26.7 %","26.7 %","9.4 %","40","56","96","sa509257"
"Carlos Alvarez","Mexican (AAA)","21","37",".364","3.25","22.7 %","59.1 %","18.2 %","0.0 %","0.0 %","68.2 %","4.6 %","27.3 %","9.8 %","64","79","143","sa509271"
"Jose Bernardo Lopez","Mexican (AAA)","19","40",".167","3.40","18.5 %","63.0 %","18.5 %","0.0 %","0.0 %","40.6 %","18.8 %","40.6 %","6.5 %","41","82","123","sa509274"
"Daniel Rodriguez","Mexican (AAA)","24","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","4","5","sa509281"
"Ramon Soto","Mexican (AAA)","21","78",".344","1.50","9.8 %","54.1 %","36.1 %","9.1 %","0.0 %","49.2 %","31.2 %","19.7 %","15.1 %","85","173","258","sa509356"
"Jose Arevalo","Mexican (AAA)","22","249",".311","2.41","15.7 %","59.6 %","24.7 %","34.1 %","0.0 %","37.7 %","29.3 %","33.0 %","15.5 %","197","575","772","sa509387"
"Favio Sanchez","Mexican (AAA)","21","15",".125","1.00","25.0 %","37.5 %","37.5 %","0.0 %","0.0 %","12.5 %","50.0 %","37.5 %","36.2 %","12","35","47","sa509388"
"Miguel Torres","Mexican (AAA)","21","39",".161","3.50","10.0 %","70.0 %","20.0 %","33.3 %","0.0 %","35.5 %","12.9 %","51.6 %","11.3 %","46","87","133","sa509440"
"Eliseo Aldazaba","Mexican (AAA)","18","16",".091","1.50","9.1 %","54.5 %","36.4 %","50.0 %","0.0 %","50.0 %","25.0 %","25.0 %","11.6 %","11","32","43","sa509444"
"Isidro Pina","Mexican (AAA)","20","31",".150","5.00","10.0 %","75.0 %","15.0 %","0.0 %","0.0 %","80.0 %","10.0 %","10.0 %","17.4 %","29","69","98","sa509466"
"Randher Valdez","Cubs (R)","17","60",".086","1.42","9.4 %","53.1 %","37.5 %","25.0 %","0.0 %","60.0 %","22.9 %","17.1 %","51.7 %","9","107","116","sa509484"
"Daniel Lopez","Yankees (R)","17","67",".400","1.36","13.3 %","50.0 %","36.7 %","18.2 %","0.0 %","42.9 %","25.7 %","31.4 %","39.0 %","25","93","118","sa509491"
"Rafi Reyes","White Sox (R)","17","39",".333","1.43","15.0 %","50.0 %","35.0 %","28.6 %","0.0 %","33.3 %","38.1 %","28.6 %","48.7 %","14","64","78","sa509564"
"Tony Pechek","Brewers (R)","22","47",".267","1.08","16.7 %","43.3 %","40.0 %","0.0 %","0.0 %","66.7 %","23.3 %","10.0 %","27.4 %","8","76","84","sa509591"
"Alejandro Gonzalez","Mexican (AAA)","23","63",".244","1.40","20.0 %","46.7 %","33.3 %","33.3 %","0.0 %","39.1 %","15.2 %","45.7 %","5.2 %","106","145","251","sa509640"
"Dabiel Flores","Mexican (AAA)","22","104",".284","2.61","17.7 %","59.5 %","22.8 %","22.2 %","0.0 %","42.4 %","25.9 %","31.8 %","6.3 %","126","221","347","sa509699"
"Gerard Hall","Royals (R)","20","7",".250","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","40.0 %","40.0 %","20.0 %","23.1 %","5","8","13","sa509852"
"Erick Gonzalez","Twins (R)","18","25",".143","1.40","7.7 %","53.8 %","38.5 %","80.0 %","0.0 %","50.0 %","14.3 %","35.7 %","39.6 %","13","35","48","sa509863"
"Oscar Williams","Mexican (AAA)","17","8",".000","0.50","0.0 %","33.3 %","66.7 %","25.0 %","0.0 %","0.0 %","33.3 %","66.7 %","3.6 %","9","19","28","sa510244"
"Pedro Acosta","Marlins (R)","18","12",".000","5.00","14.3 %","71.4 %","14.3 %","0.0 %","0.0 %","44.4 %","0.0 %","55.6 %","27.8 %","0","18","18","sa510259"
"Jacinto Cipriota","Rays (R)","19","5",".000","2.00","33.3 %","66.7 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","11.1 %","3","6","9","sa510311"
"Chris Curley","Braves (R)","21","21",".200","4.50","21.4 %","64.3 %","14.3 %","50.0 %","0.0 %","73.3 %","6.7 %","20.0 %","22.2 %","9","27","36","sa511667"
"Mark Wyatt","Marlins (A-)","22","36",".261","1.00","13.0 %","43.5 %","43.5 %","30.0 %","0.0 %","66.7 %","8.3 %","25.0 %","39.3 %","12","49","61","sa512522"
"Yamel Liria","Cubs (R)","19","20",".214","1.00","14.3 %","42.9 %","42.9 %","33.3 %","0.0 %","50.0 %","7.1 %","42.9 %","32.3 %","5","26","31","sa512552"
"Jose Norberto","Nationals (R)","18","15",".500","0.00","0.0 %","0.0 %","100.0 %","33.3 %","0.0 %","25.0 %","25.0 %","50.0 %","77.8 %","2","34","36","sa512894"
"Noah Perio","Marlins (R)","17","14",".429","1.50","23.1 %","46.2 %","30.8 %","25.0 %","0.0 %","35.7 %","0.0 %","64.3 %","0.0 %","0","14","14","sa513056"
"Derek Dibbens","Giants (R)","21","2",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0","2","2","sa514938"
"Juan Crousset","Rockies (R)","19","63",".354","5.50","18.8 %","68.8 %","12.5 %","16.7 %","0.0 %","51.0 %","24.5 %","24.5 %","23.2 %","14","85","99","sa516161"
"Joel Serna","Mexican (AAA)","24","40",".267","1.36","10.3 %","51.7 %","37.9 %","36.4 %","0.0 %","40.0 %","6.7 %","53.3 %","8.3 %","50","83","133","sa633692"
"Jairo Rodriguez","Twins (R)","20","221",".251","0.76","13.3 %","37.6 %","49.1 %","21.2 %","0.0 %","45.7 %","27.2 %","27.2 %","15.1 %","86","239","325","sa634679"
