"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Lianmy Galan","Angels (R)","17","24.0",".183","2.00","4.8 %","63.5 %","31.7 %","40.0 %","0.0 %","48.6 %","15.7 %","35.7 %","21.3 %","30","111","141","sa828354"
"Carlos Hernandez","Mariners (R)","18","28.0",".344","1.23","23.3 %","42.2 %","34.4 %","22.6 %","0.0 %","46.2 %","22.6 %","31.2 %","32.5 %","29","159","188","sa828356"
"Josue Uribe","Astros (R)","19","25.0",".151","1.07","9.1 %","47.0 %","43.9 %","41.4 %","0.0 %","47.2 %","22.2 %","30.6 %","24.6 %","66","125","191","sa828369"
"Gabriel Pirela","Astros (R)","20","13.0",".370","1.25","16.3 %","46.5 %","37.2 %","37.5 %","0.0 %","30.4 %","30.4 %","39.1 %","27.4 %","30","76","106","sa828370"
"Gabriel Vizcaino","Indians (R)","20","28.1",".233","1.06","9.8 %","46.3 %","43.9 %","33.3 %","0.0 %","47.7 %","22.1 %","30.2 %","16.8 %","88","138","226","sa828372"
"Josbel Coroba","White Sox (R)","17","36.2",".253","0.85","12.9 %","40.0 %","47.1 %","20.0 %","0.0 %","50.6 %","20.9 %","28.6 %","32.1 %","100","218","318","sa828399"
"Jeyner Baez","Nationals (R)","18","0.1",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","4","1","5","sa828411"
"Sandy Lugo","Reds (R)","20","49.2",".321","0.93","12.0 %","42.4 %","45.6 %","19.3 %","0.0 %","38.1 %","23.1 %","38.8 %","40.2 %","75","321","396","sa828416"
"Max Gooding","Dodgers (R)","18","24.0",".268","0.62","13.0 %","33.3 %","53.6 %","37.8 %","0.0 %","37.5 %","27.8 %","34.7 %","20.9 %","44","119","163","sa828424"
"Robert Severino","Mariners (R)","20","42.1",".351","0.60","17.2 %","31.0 %","51.7 %","20.0 %","0.0 %","40.2 %","29.9 %","29.9 %","37.2 %","128","267","395","sa828426"
"Jose Savinon","Padres (R)","18","3.2",".273","1.50","9.1 %","54.5 %","36.4 %","75.0 %","0.0 %","27.3 %","27.3 %","45.5 %","34.6 %","6","20","26","sa828429"
"Sandy Brito","Rays (R)","17","20.2",".240","0.95","6.5 %","45.7 %","47.8 %","18.2 %","0.0 %","42.0 %","24.0 %","34.0 %","29.4 %","87","134","221","sa828434"
"Yonathan Trinidad","Phillies (R)","19","16.1",".286","1.28","21.2 %","44.2 %","34.6 %","27.8 %","0.0 %","58.9 %","26.8 %","14.3 %","25.2 %","33","90","123","sa828437"
"Angel Vasquez","Pirates (R)","20","11.2",".182","1.42","9.4 %","53.1 %","37.5 %","25.0 %","0.0 %","51.5 %","9.1 %","39.4 %","30.9 %","11","57","68","sa828444"
"Roberto Liriano","Rangers (R)","20","45.0",".272","0.82","9.1 %","40.9 %","50.0 %","29.5 %","0.0 %","43.3 %","23.3 %","33.3 %","36.2 %","107","269","376","sa828446"
"Jose Suarez","Rangers (R)","19","0.1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","1","1","sa828448"
"Jeffry Done","Rays (R)","19","32.1",".195","0.90","8.4 %","43.4 %","48.2 %","27.5 %","0.0 %","56.3 %","16.1 %","27.6 %","23.0 %","81","158","239","sa828450"
"Maiker Guilamo","Rays (R)","21","23.2",".324","0.77","12.7 %","38.1 %","49.2 %","6.5 %","0.0 %","48.5 %","27.9 %","23.5 %","19.9 %","139","143","282","sa828452"
"Alexis Peralta","Angels (R)","17","22.1",".367","1.79","8.6 %","58.6 %","32.8 %","36.8 %","0.0 %","46.7 %","21.7 %","31.7 %","31.4 %","88","141","229","sa828458"
"Jose Baez","Yankees (R)","22","43.1",".308","1.27","9.2 %","50.8 %","40.0 %","16.7 %","0.0 %","51.5 %","22.3 %","26.2 %","25.0 %","124","232","356","sa828461"
"Alexander Castillo","Yankees (R)","20","21.2",".366","1.26","11.6 %","49.3 %","39.1 %","22.2 %","0.0 %","53.5 %","19.7 %","26.8 %","26.1 %","56","128","184","sa828464"
"Miguel Vega","Phillies (R)","20","17.1",".291","0.81","6.0 %","42.0 %","52.0 %","7.7 %","0.0 %","30.9 %","25.5 %","43.6 %","15.3 %","64","99","163","sa828465"
"Francisco German","Tigers (R)","17","44.0",".250","1.63","6.9 %","57.8 %","35.3 %","26.8 %","0.0 %","44.5 %","27.7 %","27.7 %","32.0 %","72","234","306","sa828467"
"Enrique De Pena","Tigers (R)","18","4.2",".368","5.50","13.3 %","73.3 %","13.3 %","50.0 %","0.0 %","57.9 %","15.8 %","26.3 %","11.9 %","30","29","59","sa828469"
"Yeison Santana","Diamondbacks (R)","17","65.1",".330","1.04","16.9 %","42.4 %","40.7 %","31.4 %","0.0 %","55.0 %","18.9 %","26.1 %","34.1 %","101","389","490","sa828470"
"Dany Rojas","Nationals (R)","17","1.0",".000","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","4","3","7","sa828478"
"Isaias Silfa","Nationals (R)","20","1.0",".000","1.00","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","10.0 %","5","5","10","sa828479"
"Angel Guillen","Nationals (R)","17","5.2",".318","1.57","18.2 %","50.0 %","31.8 %","28.6 %","0.0 %","31.8 %","31.8 %","36.4 %","4.1 %","22","27","49","sa828481"
"Ygnacio Rondon","Mets (R)","19","11.0",".382","0.76","6.3 %","40.6 %","53.1 %","17.6 %","0.0 %","44.1 %","23.5 %","32.4 %","36.6 %","20","73","93","sa828484"
"Carlos Artiles","Marlins (R)","22","24.1",".333","0.74","10.0 %","38.3 %","51.7 %","22.6 %","0.0 %","39.3 %","21.3 %","39.3 %","21.9 %","124","118","242","sa828495"
"Jose Sotillo","Padres (R)","18","0.2",".600","5.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","40.0 %","40.0 %","20.0 %","0.0 %","4","5","9","sa828497"
"Yean Paredes","Reds (R)","18","20.1",".403","0.71","13.1 %","36.1 %","50.8 %","29.0 %","0.0 %","41.0 %","21.3 %","37.7 %","25.0 %","94","118","212","sa828498"
"Wuender Fernandez","Mets (R)","17","8.0",".514","1.44","31.3 %","40.6 %","28.1 %","11.1 %","0.0 %","56.8 %","18.9 %","24.3 %","23.3 %","55","65","120","sa828506"
"Luis Jimenez","Rangers (R)","17","13.2",".281","0.77","20.7 %","34.5 %","44.8 %","7.7 %","0.0 %","28.1 %","34.4 %","37.5 %","40.0 %","14","86","100","sa828508"
"Daniel Ramos","Yankees (R)","19","4.2",".333","1.00","33.3 %","33.3 %","33.3 %","25.0 %","0.0 %","46.7 %","6.7 %","46.7 %","46.2 %","5","34","39","sa828512"
"Adonis Rosa","Yankees (R)","19","39.0",".291","1.53","14.2 %","51.9 %","34.0 %","33.3 %","0.0 %","50.0 %","18.2 %","31.8 %","33.8 %","26","208","234","sa828513"
"Aneurys Zabala","Mariners (R)","17","54.0",".318","1.00","13.8 %","43.1 %","43.1 %","18.1 %","0.0 %","39.0 %","27.7 %","33.3 %","19.8 %","172","278","450","sa828514"
"Lachlan Madden","Astros (R)","18","22.0",".313","0.84","6.3 %","42.9 %","50.8 %","21.9 %","0.0 %","54.4 %","26.5 %","19.1 %","25.5 %","34","119","153","sa828524"
"Jairon Corcino","Reds (R)","19","23.1",".250","0.74","9.0 %","38.8 %","52.2 %","31.4 %","0.0 %","55.9 %","22.1 %","22.1 %","21.5 %","56","116","172","sa828527"
"Enrique Perez","Cardinals (R)","16","23.2",".258","0.81","5.8 %","42.3 %","51.9 %","22.2 %","0.0 %","40.3 %","22.6 %","37.1 %","23.4 %","109","126","235","sa828529"
"Alex Pacheco","Cubs (R)","19","18.2",".293","0.52","21.4 %","26.8 %","51.8 %","37.9 %","0.0 %","32.8 %","29.3 %","37.9 %","18.4 %","69","94","163","sa828532"
"Andres Torres","Mariners (R)","18","45.1",".246","1.26","18.5 %","45.4 %","36.1 %","20.9 %","0.0 %","43.4 %","25.4 %","31.2 %","39.9 %","47","256","303","sa828533"
"Genesis Cabrera","Rays (R)","17","29.1",".247","1.00","8.9 %","45.6 %","45.6 %","22.2 %","0.0 %","34.6 %","28.4 %","37.0 %","41.6 %","17","161","178","sa828534"
"Jean Ruiz","Athletics (R)","17","35.2",".357","0.75","12.3 %","37.7 %","50.0 %","16.4 %","0.0 %","46.2 %","24.6 %","29.2 %","14.9 %","133","190","323","sa828536"
"Domingo Jimenez","Indians (R)","20","50.0",".246","0.82","5.9 %","42.4 %","51.7 %","29.5 %","0.0 %","39.7 %","24.0 %","36.4 %","23.7 %","202","274","476","sa828539"
"Frank Encarnacion","Mariners (R)","19","34.2",".235","1.13","9.8 %","47.8 %","42.4 %","20.5 %","0.0 %","31.6 %","26.5 %","41.8 %","22.4 %","159","190","349","sa828541"
"Junior Gonzalez","Cardinals (R)","17","50.2",".356","1.11","17.4 %","43.5 %","39.1 %","13.9 %","0.0 %","47.7 %","22.3 %","30.1 %","14.3 %","79","256","335","sa828546"
"Jose Nin","Phillies (R)","19","29.1",".356","0.93","9.4 %","43.8 %","46.9 %","22.2 %","0.0 %","47.1 %","17.3 %","35.6 %","29.1 %","52","189","241","sa828548"
"Eddy Gonzalez","Marlins (R)","19","15.1",".260","1.69","10.4 %","56.3 %","33.3 %","25.0 %","0.0 %","49.0 %","7.8 %","43.1 %","13.2 %","106","76","182","sa828558"
"Jonathan Rodriguez","Marlins (R)","18","16.1",".222","0.45","17.9 %","25.6 %","56.4 %","40.9 %","0.0 %","40.9 %","29.6 %","29.6 %","16.9 %","111","78","189","sa828559"
"Aurelio Perez","Padres (R)","20","2.0",".500","1.50","0.0 %","60.0 %","40.0 %","25.0 %","0.0 %","80.0 %","20.0 %","0.0 %","10.5 %","6","13","19","sa828573"
"Nelson Acosta","White Sox (R)","16","46.0",".205","0.81","14.8 %","38.3 %","47.0 %","40.7 %","0.0 %","41.0 %","20.5 %","38.5 %","26.9 %","131","233","364","sa828578"
"Erick Encarnacion","Orioles (R)","18","14.0",".472","0.93","14.7 %","41.2 %","44.1 %","20.0 %","0.0 %","57.1 %","14.3 %","28.6 %","29.5 %","92","101","193","sa828579"
"Jorge Rodriguez","Royals (R)","18","40.0",".212","0.89","13.6 %","40.7 %","45.7 %","21.6 %","0.0 %","44.7 %","29.4 %","25.9 %","35.8 %","111","233","344","sa828580"
"Carlos Sanabria","- - -","17","38.1",".336","1.05","9.6 %","46.4 %","44.0 %","21.8 %","0.0 %","42.8 %","22.9 %","34.4 %","22.5 %","80","209","289","sa828581"
"Bryan Abreu","Astros (R)","17","22.0",".317","1.21","7.0 %","50.9 %","42.1 %","8.3 %","0.0 %","32.8 %","32.8 %","34.4 %","24.0 %","95","130","225","sa828588"
"Frank Gil","Braves (R)","17","20.1",".352","0.44","11.9 %","26.9 %","61.2 %","24.4 %","0.0 %","41.4 %","37.1 %","21.4 %","16.3 %","66","112","178","sa828592"
"Alvaro Silvestre","Braves (R)","20","20.0",".321","1.13","10.9 %","47.3 %","41.8 %","34.8 %","0.0 %","54.4 %","24.6 %","21.1 %","28.3 %","61","116","177","sa828593"
"Jason Laguna","Braves (R)","18","34.1",".348","0.79","10.6 %","39.4 %","50.0 %","30.8 %","0.0 %","32.7 %","38.2 %","29.1 %","21.7 %","106","194","300","sa828594"
"Sammy De Jesus","Yankees (R)","18","2.2",".400","1.67","11.1 %","55.6 %","33.3 %","33.3 %","0.0 %","70.0 %","20.0 %","10.0 %","10.0 %","14","16","30","sa828601"
"Leyfer Ramirez","Yankees (R)","17","12.1",".391","0.90","15.6 %","40.0 %","44.4 %","15.0 %","0.0 %","56.5 %","15.2 %","28.3 %","17.1 %","55","68","123","sa828604"
"Shailin Escalante","Yankees (R)","19","5.1",".235","1.80","17.6 %","52.9 %","29.4 %","40.0 %","0.0 %","52.9 %","35.3 %","11.8 %","13.2 %","42","26","68","sa828605"
"Tyler Kolek","Marlins (R)","18","22.0",".333","1.78","21.9 %","50.0 %","28.1 %","5.6 %","0.0 %","39.4 %","16.7 %","43.9 %","18.9 %","59","126","185","sa828660"
"Justus Sheffield","Indians (R)","18","20.2",".436","1.56","24.1 %","46.3 %","29.6 %","18.8 %","0.0 %","32.7 %","29.1 %","38.2 %","38.7 %","43","143","186","sa828678"
"Michael Kopech","Red Sox (R)","18","13.2",".314","1.64","14.7 %","52.9 %","32.4 %","27.3 %","0.0 %","51.4 %","17.1 %","31.4 %","33.9 %","38","86","124","sa828680"
"Sean Reid-Foley","Blue Jays (R)","18","22.2",".339","2.00","13.6 %","57.6 %","28.8 %","23.5 %","0.0 %","40.3 %","22.6 %","37.1 %","33.3 %","45","141","186","sa828690"
"Mitch Keller","Pirates (R)","18","27.1",".279","2.05","10.8 %","60.0 %","29.2 %","26.3 %","0.0 %","27.9 %","19.1 %","52.9 %","33.5 %","61","157","218","sa828700"
"Adonis Pena","Astros (R)","20","48.2",".348","1.93","12.9 %","57.4 %","29.7 %","13.0 %","0.0 %","44.1 %","23.2 %","32.8 %","24.9 %","157","313","470","sa828712"
"Tomas Lopez","Astros (R)","20","23.2",".279","0.87","14.5 %","39.8 %","45.8 %","5.3 %","0.0 %","51.2 %","23.3 %","25.6 %","9.7 %","129","109","238","sa828713"
"Isaac Padilla","Yankees (R)","18","24.0",".400","0.83","4.3 %","43.5 %","52.2 %","22.2 %","0.0 %","37.1 %","20.0 %","42.9 %","26.7 %","97","158","255","sa828717"
"Angel Estevez","Cardinals (R)","17","37.0",".289","1.27","15.0 %","47.5 %","37.5 %","31.1 %","0.0 %","54.0 %","15.9 %","30.2 %","21.0 %","47","182","229","sa828719"
"Endy Guaba","Marlins (R)","19","1.1",".000","1.00","0.0 %","50.0 %","50.0 %","100.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","12","4","16","sa828720"
"Ramon Laguerre","Mets (R)","18","13.0",".268","1.00","11.1 %","44.4 %","44.4 %","18.8 %","0.0 %","53.9 %","10.3 %","35.9 %","27.7 %","5","78","83","sa828723"
"Alejandro Requena","Rockies (R)","17","38.2",".296","0.95","10.1 %","43.7 %","46.2 %","18.2 %","0.0 %","46.0 %","26.2 %","27.8 %","23.1 %","50","210","260","sa828724"
"Jose Nova","Blue Jays (R)","19","47.2",".349","0.93","16.9 %","40.1 %","43.0 %","21.3 %","0.0 %","34.6 %","34.0 %","31.4 %","30.0 %","83","280","363","sa828725"
"Jose Diaz","Blue Jays (R)","21","21.1",".382","0.81","12.5 %","39.1 %","48.4 %","25.8 %","0.0 %","46.3 %","31.3 %","22.4 %","18.8 %","85","123","208","sa828726"
"Carlos Luna","Brewers (R)","17","33.1",".333","1.36","12.4 %","50.4 %","37.2 %","23.8 %","0.0 %","48.7 %","27.4 %","23.9 %","19.9 %","45","166","211","sa828727"
"Alex Martinez","Pirates (R)","19","17.0",".245","0.79","12.2 %","38.8 %","49.0 %","20.8 %","0.0 %","49.1 %","17.0 %","34.0 %","21.8 %","60","96","156","sa828733"
"Gabriel Giron","Yankees (R)","20","21.1",".366","1.36","17.5 %","47.6 %","34.9 %","45.5 %","0.0 %","46.6 %","13.7 %","39.7 %","27.8 %","75","134","209","sa828736"
"Edison Rodriguez","- - -","21","6.2",".438","0.75","6.7 %","40.0 %","53.3 %","37.5 %","0.0 %","43.8 %","25.0 %","31.3 %","28.5 %","71","52","123","sa828737"
"Samuel Adames","Royals (R)","19","34.1",".250","1.61","4.1 %","59.2 %","36.7 %","13.9 %","0.0 %","46.0 %","17.0 %","37.0 %","28.4 %","50","175","225","sa828739"
"Aronny Cruz","Royals (R)","18","35.2",".271","0.70","14.0 %","35.5 %","50.5 %","17.0 %","0.0 %","38.5 %","20.8 %","40.6 %","27.9 %","72","179","251","sa828741"
"Hector Guance","Nationals (R)","18","15.2",".305","1.52","5.4 %","57.1 %","37.5 %","23.8 %","0.0 %","44.1 %","25.4 %","30.5 %","19.4 %","18","80","98","sa828746"
"Cristopher Sanchez","Rays (R)","17","22.0",".424","1.03","17.3 %","42.0 %","40.7 %","18.2 %","0.0 %","48.8 %","26.7 %","24.4 %","15.8 %","85","124","209","sa828749"
"Brian Gonzalez","- - -","18","33.2",".256","1.24","9.8 %","50.0 %","40.2 %","24.2 %","0.0 %","37.8 %","23.2 %","39.0 %","37.0 %","46","197","243","sa828794"
"Jake Cosart","Red Sox (R)","20","16.0",".175","0.33","13.5 %","21.6 %","64.9 %","41.7 %","0.0 %","40.0 %","25.0 %","35.0 %","30.3 %","50","92","142","sa828802"
"Pedro Acevedo","- - -","19","19.1",".484","0.89","17.7 %","38.7 %","43.5 %","7.4 %","0.0 %","41.5 %","23.1 %","35.4 %","20.2 %","138","129","267","sa828810"
"Carson Sands","Cubs (R)","19","19.0",".306","1.18","19.6 %","43.5 %","37.0 %","11.8 %","0.0 %","43.8 %","22.9 %","33.3 %","31.5 %","36","110","146","sa828814"
"Sam Clay","Twins (R)","21","29.0",".443","3.40","13.2 %","67.1 %","19.7 %","20.0 %","0.0 %","45.6 %","25.3 %","29.1 %","35.4 %","78","213","291","sa828815"
"Jesus Brea","Brewers (R)","18","22.0",".363","0.82","17.8 %","37.0 %","45.2 %","21.2 %","0.0 %","39.5 %","32.1 %","28.4 %","24.5 %","61","127","188","sa828824"
"Angel Suero","Dodgers (R)","17","4.1",".231","0.57","8.3 %","33.3 %","58.3 %","28.6 %","0.0 %","53.9 %","23.1 %","23.1 %","25.8 %","9","22","31","sa828848"
"Logan Webb","Giants (R)","17","4.0",".300","2.00","66.7 %","22.2 %","11.1 %","0.0 %","0.0 %","50.0 %","20.0 %","30.0 %","32.4 %","12","25","37","sa828873"
"Robbie Dickey","- - -","20","34.2",".322","0.68","18.3 %","33.0 %","48.7 %","21.4 %","0.0 %","38.8 %","24.8 %","36.4 %","19.0 %","54","193","247","sa828877"
"Blake Bivens","Rays (R)","18","20.0",".383","0.88","21.7 %","36.7 %","41.7 %","12.0 %","0.0 %","60.0 %","20.0 %","20.0 %","29.1 %","48","110","158","sa828880"
"Sam Hentges","Indians (R)","17","13.0",".125","0.63","16.1 %","32.3 %","51.6 %","25.0 %","0.0 %","43.8 %","28.1 %","28.1 %","28.9 %","21","62","83","sa828881"
"Jordan Schwartz","- - -","22","20.2",".369","3.23","14.1 %","65.6 %","20.3 %","23.1 %","0.0 %","46.2 %","21.5 %","32.3 %","24.0 %","60","119","179","sa828883"
"Bladimil Vallejo","Mets (R)","22","5.1",".313","1.60","18.8 %","50.0 %","31.3 %","80.0 %","0.0 %","50.0 %","31.3 %","18.8 %","24.0 %","3","22","25","sa828885"
"Jan Carlos Lopez","Rockies (R)","18","7.2",".409","1.43","19.0 %","47.6 %","33.3 %","0.0 %","0.0 %","63.6 %","18.2 %","18.2 %","25.0 %","31","49","80","sa828887"
"Felix Jimenez","Reds (R)","18","26.2",".317","1.46","11.5 %","52.6 %","35.9 %","14.3 %","0.0 %","53.7 %","26.8 %","19.5 %","21.2 %","123","146","269","sa828891"
"Justin Steele","Cubs (R)","18","18.2",".333","2.00","11.4 %","59.1 %","29.5 %","23.1 %","0.0 %","40.9 %","20.5 %","38.6 %","30.8 %","36","120","156","sa828960"
"Josh Prevost","Mets (A-)","22","19.2",".288","3.00","22.8 %","57.9 %","19.3 %","18.2 %","0.0 %","41.7 %","26.7 %","31.7 %","28.7 %","27","102","129","sa828963"
"Rainer Florez","Indians (R)","17","9.0",".105","0.64","5.3 %","36.8 %","57.9 %","45.5 %","0.0 %","42.1 %","21.1 %","36.8 %","28.1 %","24","40","64","sa828966"
"Victor Joaquin","Braves (R)","20","34.2",".321","1.10","18.8 %","42.5 %","38.8 %","22.6 %","0.0 %","47.1 %","32.9 %","20.0 %","39.9 %","75","228","303","sa828967"
"Cristian Mota","- - -","22","26.1",".221","0.58","15.5 %","31.0 %","53.5 %","26.3 %","0.0 %","36.8 %","26.3 %","36.8 %","17.9 %","73","139","212","sa828970"
"Nick White","Marlins (R)","18","20.2",".258","1.50","16.7 %","50.0 %","33.3 %","20.0 %","0.0 %","35.5 %","25.8 %","38.7 %","17.3 %","64","104","168","sa829002"
"Lane Ratliff","- - -","19","8.1",".360","0.91","8.7 %","43.5 %","47.8 %","9.1 %","0.0 %","64.0 %","24.0 %","12.0 %","32.9 %","18","55","73","sa829005"
"Connor Buchmann","- - -","20","7.0",".367","3.00","14.3 %","64.3 %","21.4 %","33.3 %","0.0 %","33.3 %","23.3 %","43.3 %","7.8 %","57","45","102","sa829009"
"Greg Brody","Giants (R)","22","14.1",".387","2.25","10.3 %","62.1 %","27.6 %","25.0 %","0.0 %","35.5 %","22.6 %","41.9 %","47.6 %","12","112","124","sa829011"
"Grayson Huffman","- - -","19","38.0",".198","0.73","13.6 %","36.4 %","50.0 %","31.8 %","0.0 %","38.5 %","30.8 %","30.8 %","24.6 %","86","194","280","sa829012"
"Spencer Moran","Rays (R)","18","17.0",".393","0.90","25.9 %","35.2 %","38.9 %","9.5 %","0.0 %","41.8 %","20.0 %","38.2 %","18.9 %","19","87","106","sa829020"
"Jared Robinson","Indians (R)","19","22.0",".230","1.72","15.5 %","53.4 %","31.0 %","33.3 %","0.0 %","41.0 %","23.0 %","36.1 %","30.9 %","29","120","149","sa829022"
"Gage Hinsz","Pirates (R)","18","8.0",".333","1.38","13.6 %","50.0 %","36.4 %","0.0 %","0.0 %","25.0 %","29.2 %","45.8 %","24.2 %","19","47","66","sa829024"
"Luis Gamez","Braves (R)","18","19.0",".323","4.33","20.0 %","65.0 %","15.0 %","11.1 %","0.0 %","53.2 %","12.9 %","33.9 %","12.5 %","73","95","168","sa829025"
"Connor Walsh","- - -","21","27.0",".333","2.11","19.2 %","54.8 %","26.0 %","15.8 %","0.0 %","45.3 %","26.7 %","28.0 %","24.7 %","78","173","251","sa829031"
"Tanner Griggs","Cubs (R)","20","15.2",".333","1.93","16.3 %","55.1 %","28.6 %","14.3 %","0.0 %","47.1 %","21.6 %","31.4 %","14.3 %","21","84","105","sa829033"
"Alex Durham","Mets (R)","17","6.0",".143","0.63","7.1 %","35.7 %","57.1 %","37.5 %","0.0 %","35.7 %","35.7 %","28.6 %","14.8 %","29","32","61","sa829038"
"Domenick Mancini","- - -","20","14.2",".289","1.50","14.6 %","51.2 %","34.1 %","14.3 %","0.0 %","52.2 %","17.4 %","30.4 %","15.5 %","30","73","103","sa829050"
"Joe Watson","Rangers (R)","21","1.1",".400","0.25","0.0 %","20.0 %","80.0 %","50.0 %","0.0 %","60.0 %","0.0 %","40.0 %","15.0 %","12","8","20","sa829052"
"Kam Uter","Dodgers (R)","18","5.1",".500","1.67","38.5 %","38.5 %","23.1 %","0.0 %","0.0 %","50.0 %","35.7 %","14.3 %","47.1 %","13","38","51","sa829054"
"Tyler Willman","Athletics (R)","21","20.0",".359","1.38","5.7 %","54.7 %","39.6 %","38.1 %","0.0 %","39.6 %","26.4 %","34.0 %","33.1 %","47","128","175","sa829056"
"Zack Tillery","- - -","21","38.0",".259","1.49","17.9 %","49.1 %","33.0 %","25.7 %","0.0 %","35.7 %","18.8 %","45.5 %","28.9 %","45","197","242","sa829060"
"Marvin Gorgas","Mariners (R)","18","2.2",".200","5.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","40.0 %","20.0 %","40.0 %","14.8 %","13","14","27","sa829061"
"Erik Manoah","Mets (R)","18","24.0",".303","1.84","18.2 %","53.0 %","28.8 %","21.1 %","0.0 %","45.5 %","31.8 %","22.7 %","26.8 %","47","121","168","sa829063"
"Kaleb Earls","- - -","21","22.1",".259","1.41","18.0 %","48.0 %","34.0 %","17.6 %","0.0 %","53.5 %","25.9 %","20.7 %","33.1 %","34","138","172","sa829064"
"Matt Trowbridge","- - -","21","15.0",".439","4.40","27.0 %","59.5 %","13.5 %","20.0 %","0.0 %","36.6 %","17.1 %","46.3 %","18.4 %","44","108","152","sa829068"
"Zac Correll","Reds (R)","18","10.1",".250","0.67","3.8 %","38.5 %","57.7 %","40.0 %","0.0 %","42.9 %","21.4 %","35.7 %","36.5 %","12","62","74","sa829071"
"Caleb Beech","Braves (R)","21","5.0",".423","2.17","24.0 %","52.0 %","24.0 %","16.7 %","0.0 %","53.9 %","19.2 %","26.9 %","9.5 %","12","30","42","sa829077"
"Jose Jimenez","Nationals (R)","17","1.0",".333","3.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","42.9 %","1","6","7","sa829079"
"Yosshel Hurtado","Mexican (AAA)","17","27.0",".298","1.00","17.0 %","41.5 %","41.5 %","28.2 %","0.0 %","42.6 %","19.2 %","38.3 %","6.6 %","129","249","378","sa829111"
"Tommy Thorpe","- - -","21","20.2",".255","0.57","10.2 %","32.7 %","57.1 %","14.3 %","0.0 %","43.1 %","17.7 %","39.2 %","26.8 %","37","120","157","sa829121"
"Max Schuh","Orioles (A-)","22","12.0",".429","1.67","8.6 %","57.1 %","34.3 %","25.0 %","0.0 %","37.1 %","22.9 %","40.0 %","33.3 %","18","72","90","sa829132"
"Mitch Watrous","Padres (R)","21","3.1",".500","7.00","36.4 %","63.6 %","0.0 %","0.0 %","0.0 %","33.3 %","16.7 %","50.0 %","40.0 %","4","26","30","sa829133"
"Erik Swanson","Rangers (A-)","20","23.1",".307","1.04","23.0 %","39.3 %","37.7 %","21.7 %","0.0 %","33.9 %","22.6 %","43.6 %","32.9 %","36","134","170","sa829145"
