"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Frank Mata","Marlins (AAA)","27","46.1",".261","1.34","16.4 %","47.9 %","35.7 %","14.0 %","20.0 %","51.1 %","24.5 %","24.5 %","9.7 %","281","433","714","4230"
"Jair Jurrjens","Braves (AAA)","25","6.0",".177","2.00","16.7 %","55.6 %","27.8 %","0.0 %","20.0 %","61.1 %","27.8 %","11.1 %","8.6 %","33","48","81","5556"
"Logan Kensing","Yankees (AAA)","28","27.1",".365","1.24","27.3 %","40.3 %","32.5 %","16.0 %","20.0 %","48.1 %","21.5 %","30.4 %","11.8 %","201","299","500","6166"
"Francisco Rodriguez","- - -","28","10.0",".424","0.80","20.6 %","35.3 %","44.1 %","20.0 %","20.0 %","44.4 %","27.8 %","27.8 %","11.7 %","91","114","205","6688"
"LaTroy Hawkins","- - -","38","5.0",".462","1.20","21.4 %","42.9 %","35.7 %","40.0 %","20.0 %","35.7 %","14.3 %","50.0 %","22.2 %","16","47","63","729"
"Guillermo Quiroz","Padres (AAA)","29","1.0",".400","0.20","0.0 %","16.7 %","83.3 %","0.0 %","20.0 %","0.0 %","66.7 %","33.3 %","0.0 %","20","17","37","7989"
"Philip Humber","White Sox (AAA)","28","5.0",".375","1.20","35.3 %","35.3 %","29.4 %","20.0 %","20.0 %","29.4 %","41.2 %","29.4 %","6.8 %","30","58","88","8586"
"Miguel Lopez","Mexican (AAA)","29","3.1",".500","0.80","40.0 %","26.7 %","33.3 %","60.0 %","20.0 %","46.7 %","33.3 %","20.0 %","9.9 %","23","48","71","sa199981"
"Rafael Cruz","- - -","25","85.2",".336","1.51","18.1 %","49.3 %","32.6 %","22.7 %","20.0 %","50.7 %","22.2 %","27.1 %","5.3 %","372","865","1237","sa254448"
"Brandon Erbe","- - -","23","4.2",".357","1.40","20.0 %","46.7 %","33.3 %","0.0 %","20.0 %","46.7 %","26.7 %","26.7 %","23.5 %","5","29","34","sa294339"
"Derrik Lutz","- - -","26","25.1",".320","2.15","12.5 %","59.7 %","27.8 %","10.0 %","20.0 %","44.3 %","29.1 %","26.6 %","30.1 %","58","158","216","sa328064"
"Casey Mulligan","Cardinals (AA)","23","7.0",".150","1.80","22.2 %","50.0 %","27.8 %","0.0 %","20.0 %","33.3 %","19.1 %","47.6 %","9.6 %","36","79","115","sa328170"
"Adrian Alaniz","Phillies (A+)","27","9.1",".379","1.00","3.2 %","48.4 %","48.4 %","0.0 %","20.0 %","50.0 %","21.9 %","28.1 %","19.5 %","27","55","82","sa389682"
"Scott Hodsdon","Athletics (A+)","26","3.0",".500","0.80","18.2 %","36.4 %","45.5 %","0.0 %","20.0 %","33.3 %","41.7 %","25.0 %","21.6 %","11","26","37","sa389782"
"Isaiah Froneberger","- - -","22","33.0",".421","2.20","15.8 %","57.9 %","26.3 %","12.0 %","20.0 %","45.5 %","24.2 %","30.3 %","30.1 %","83","236","319","sa390234"
"Josh Ellis","- - -","26","27.1",".341","2.30","23.3 %","53.5 %","23.3 %","30.0 %","20.0 %","39.3 %","24.7 %","36.0 %","7.0 %","185","301","486","sa390370"
"Craig Fritsch","Phillies (R)","23","10.1",".185","1.20","24.1 %","41.4 %","34.5 %","10.0 %","20.0 %","37.9 %","37.9 %","24.1 %","20.7 %","78","57","135","sa501565"
"Junior Rodriguez","Rays (R)","22","5.0",".154","1.80","0.0 %","64.3 %","35.7 %","0.0 %","20.0 %","35.7 %","35.7 %","28.6 %","17.7 %","8","26","34","sa506200"
"Wilfredo Rojas","Marlins (R)","21","2.2",".333","0.80","10.0 %","40.0 %","50.0 %","0.0 %","20.0 %","40.0 %","30.0 %","30.0 %","0.0 %","3","13","16","sa506862"
"Esteban Gomez","Mexican (AAA)","23","6.2",".348","0.80","25.0 %","33.3 %","41.7 %","0.0 %","20.0 %","48.0 %","36.0 %","16.0 %","3.3 %","50","71","121","sa508714"
"Dustin Harrington","- - -","22","3.0",".143","0.60","0.0 %","37.5 %","62.5 %","20.0 %","20.0 %","37.5 %","12.5 %","50.0 %","14.8 %","8","19","27","sa526270"
"Jose Luis Reyes","Mexican (AAA)","21","2.2",".444","1.00","0.0 %","50.0 %","50.0 %","20.0 %","20.0 %","60.0 %","10.0 %","30.0 %","1.7 %","30","29","59","sa542111"
"Carlos Garcia","Mexican (AAA)","23","4.1",".083","1.20","8.3 %","50.0 %","41.7 %","60.0 %","20.0 %","53.9 %","23.1 %","23.1 %","12.5 %","23","33","56","sa544567"
"Mesac Laguna","Astros (R)","19","1.1",".250","0.00","0.0 %","0.0 %","100.0 %","40.0 %","20.0 %","20.0 %","60.0 %","20.0 %","25.0 %","4","8","12","sa547838"
"Alejandro Rivas","Indians (R)","19","4.1",".182","1.20","0.0 %","54.5 %","45.5 %","20.0 %","20.0 %","58.3 %","25.0 %","16.7 %","25.7 %","11","24","35","sa547859"
"Aldo Montes","Mexican (AAA)","21","3.0",".385","1.20","21.4 %","42.9 %","35.7 %","0.0 %","20.0 %","50.0 %","21.4 %","28.6 %","5.2 %","27","31","58","sa547921"
"Steven Mazur","Orioles (A-)","23","4.0",".429","0.40","12.5 %","25.0 %","62.5 %","10.0 %","20.0 %","43.8 %","18.8 %","37.5 %","24.2 %","5","28","33","sa549864"
"Julio Sanchez","Rockies (R)","19","5.0",".133","1.60","0.0 %","61.5 %","38.5 %","80.0 %","20.0 %","35.3 %","35.3 %","29.4 %","12.0 %","25","25","50","sa550719"
"Eric Wooten","Orioles (R)","21","7.2",".250","2.80","9.5 %","66.7 %","23.8 %","60.0 %","20.0 %","42.9 %","23.8 %","33.3 %","26.9 %","11","41","52","sa599232"
"Paris Shewey","Astros (R)","22","22.0",".403","1.07","18.4 %","42.1 %","39.5 %","36.7 %","20.0 %","51.3 %","21.8 %","26.9 %","28.3 %","35","145","180","sa599552"
"Alejandro Arteaga","Phillies (R)","17","4.0",".286","1.20","26.7 %","40.0 %","33.3 %","20.0 %","20.0 %","46.7 %","26.7 %","26.7 %","7.7 %","8","18","26","sa602272"
"Conrad Flynn","Diamondbacks (R)","22","61.1",".364","1.46","19.4 %","47.8 %","32.8 %","21.3 %","19.7 %","50.5 %","24.5 %","25.0 %","25.8 %","97","380","477","sa392169"
"Patrick Keating","Royals (AA)","24","38.0",".337","0.80","19.4 %","35.9 %","44.7 %","10.9 %","19.6 %","33.0 %","27.4 %","39.6 %","10.2 %","220","437","657","sa502009"
"Johan Jaime","Diamondbacks (R)","21","31.0",".310","0.90","16.1 %","39.8 %","44.1 %","14.6 %","19.5 %","37.9 %","36.8 %","25.3 %","24.5 %","115","203","318","sa506894"
"Leonardo Munoz","- - -","36","16.1",".263","0.68","13.3 %","35.0 %","51.7 %","32.3 %","19.4 %","47.6 %","15.9 %","36.5 %","7.1 %","128","169","297","sa185656"
"Yonny Mosquera","Tigers (R)","20","35.0",".324","1.71","25.7 %","46.9 %","27.4 %","22.6 %","19.4 %","43.6 %","26.5 %","29.9 %","25.1 %","110","201","311","sa505057"
"Heriberto Rodriguez","Mexican (AAA)","26","23.2",".326","1.26","20.5 %","44.3 %","35.2 %","16.1 %","19.4 %","61.5 %","18.7 %","19.8 %","7.3 %","157","252","409","sa509747"
"Juan Falcon","Diamondbacks (R)","19","21.1",".373","1.15","22.2 %","41.7 %","36.1 %","11.5 %","19.2 %","37.5 %","18.1 %","44.4 %","15.6 %","147","135","282","sa551087"
"Nick Mutz","Angels (R)","21","23.1",".267","1.48","11.9 %","52.5 %","35.6 %","14.3 %","19.0 %","45.3 %","18.8 %","35.9 %","32.2 %","30","141","171","sa598245"
"Greggory Downing","Dodgers (R)","20","23.0",".373","1.29","21.3 %","44.3 %","34.4 %","14.3 %","19.0 %","46.8 %","25.8 %","27.4 %","32.5 %","61","142","203","sa599909"
"Rafael Martinez","Giants (A-)","22","28.2",".298","1.05","16.5 %","42.9 %","40.7 %","18.9 %","18.9 %","46.2 %","24.2 %","29.7 %","24.8 %","78","168","246","sa507015"
"Aaron Cook","- - -","32","28.2",".292","3.44","21.1 %","61.1 %","17.8 %","25.0 %","18.8 %","56.5 %","19.6 %","23.9 %","9.7 %","146","277","423","1571"
"Chris Smith","Mariners (AAA)","30","18.2",".429","1.31","37.3 %","35.6 %","27.1 %","18.8 %","18.8 %","41.5 %","23.1 %","35.4 %","12.6 %","142","223","365","4544"
"Danny Sandbrink","Giants (R)","22","21.1",".387","2.19","13.6 %","59.3 %","27.1 %","25.0 %","18.8 %","32.3 %","16.9 %","50.8 %","30.5 %","21","130","151","sa526835"
"Arquimedes Lorenzo","Pirates (R)","20","9.0",".324","0.75","17.6 %","35.3 %","47.1 %","18.8 %","18.8 %","47.5 %","35.0 %","17.5 %","14.1 %","34","58","92","sa550556"
"Thad Weber","Tigers (AAA)","26","151.1",".312","1.55","22.4 %","47.2 %","30.5 %","20.7 %","18.7 %","52.3 %","23.6 %","24.2 %","8.8 %","886","1573","2459","8036"
"Jose Jimenez","Mariners (A+)","24","64.1",".351","2.05","15.5 %","56.8 %","27.7 %","13.6 %","18.6 %","46.8 %","24.8 %","28.4 %","25.1 %","130","380","510","sa455777"
"Daniel Vargas-Vila","Angels (R)","22","56.0",".318","1.88","20.0 %","52.3 %","27.7 %","20.9 %","18.6 %","48.8 %","23.5 %","27.8 %","31.8 %","72","340","412","sa599389"
"Robert Ray","- - -","27","66.2",".306","1.30","20.7 %","44.8 %","34.5 %","22.9 %","18.6 %","46.4 %","24.4 %","29.2 %","15.0 %","284","584","868","3359"
"Juan Pablo Perez","Phillies (AAA)","32","36.1",".381","1.26","28.2 %","40.0 %","31.8 %","18.5 %","18.5 %","43.8 %","29.2 %","27.0 %","12.4 %","298","412","710","2557"
"Luis Perez","Blue Jays (AAA)","26","45.0",".278","2.74","14.4 %","62.7 %","22.9 %","14.8 %","18.5 %","45.4 %","22.7 %","31.9 %","11.1 %","282","436","718","6389"
"Ramon Aguero","- - -","26","24.0",".277","0.93","21.2 %","37.9 %","40.9 %","14.8 %","18.5 %","47.1 %","25.0 %","27.9 %","9.4 %","189","236","425","sa456070"
"David Berner","- - -","23","51.2",".340","1.43","19.4 %","47.4 %","33.2 %","9.2 %","18.5 %","45.5 %","22.3 %","32.2 %","10.7 %","178","383","561","sa501738"
"Josh Sullivan","Rockies (AA)","26","117.2",".289","1.80","19.3 %","51.8 %","28.9 %","22.3 %","18.4 %","46.5 %","24.6 %","28.9 %","9.5 %","758","1141","1899","sa291408"
"Jason Bulger","Angels (AAA)","32","38.0",".296","0.92","16.1 %","40.2 %","43.7 %","13.2 %","18.4 %","55.7 %","19.3 %","25.0 %","16.1 %","216","367","583","3915"
"Nathan Johnson","- - -","22","43.1",".302","1.33","15.6 %","48.1 %","36.3 %","22.4 %","18.4 %","52.9 %","21.0 %","26.1 %","23.7 %","56","256","312","sa599579"
"Michael Crotta","- - -","26","11.2",".256","2.27","12.2 %","61.0 %","26.8 %","36.4 %","18.2 %","58.5 %","12.2 %","29.3 %","8.7 %","54","118","172","9337"
"Mariano Gomez","Marlins (AAA)","28","26.1",".370","2.73","11.8 %","64.5 %","23.7 %","9.1 %","18.2 %","50.0 %","22.9 %","27.1 %","9.9 %","189","274","463","sa199551"
"Richard Zumaya","Tigers (A)","21","8.0",".250","0.64","14.3 %","33.3 %","52.4 %","18.2 %","18.2 %","45.5 %","18.2 %","36.4 %","24.1 %","41","46","87","sa397031"
"Matt Bashore","Twins (R)","23","16.2",".244","2.27","16.3 %","58.1 %","25.6 %","36.4 %","18.2 %","58.7 %","6.5 %","34.8 %","32.4 %","41","95","136","sa501204"
"Jeremiah Sammy","- - -","23","28.0",".430","0.86","24.8 %","34.9 %","40.4 %","15.9 %","18.2 %","41.7 %","28.7 %","29.6 %","17.4 %","64","178","242","sa502558"
"Alejandro Montas","Orioles (R)","22","9.0",".292","1.09","8.0 %","48.0 %","44.0 %","27.3 %","18.2 %","50.0 %","23.1 %","26.9 %","22.0 %","67","56","123","sa507222"
"David Reyes","- - -","21","25.1",".325","1.86","22.2 %","50.6 %","27.2 %","22.7 %","18.2 %","46.4 %","20.2 %","33.3 %","8.7 %","212","296","508","sa592948"
"Jose Manuel Lopez","Mexican (AAA)","26","12.2",".270","1.45","25.0 %","44.4 %","30.6 %","18.2 %","18.2 %","35.9 %","23.1 %","41.0 %","5.0 %","69","110","179","sa593936"
"Dan Jensen","- - -","21","37.0",".333","2.27","10.7 %","62.0 %","27.3 %","12.1 %","18.2 %","56.1 %","19.5 %","24.4 %","26.7 %","59","211","270","sa599200"
"Garrett Jewell","Twins (R)","21","7.1",".310","1.27","10.7 %","50.0 %","39.3 %","18.2 %","18.2 %","58.1 %","12.9 %","29.0 %","10.5 %","20","37","57","sa599348"
"David Kubiak","- - -","21","25.1",".361","1.32","15.0 %","48.3 %","36.7 %","18.2 %","18.2 %","46.2 %","29.2 %","24.6 %","46.0 %","28","174","202","sa599473"
"Michael Blazek","- - -","22","145.2",".308","1.46","17.9 %","48.7 %","33.4 %","18.8 %","18.1 %","50.3 %","22.4 %","27.3 %","11.4 %","979","1475","2454","9654"
"Valerio De Los Santos","Mexican (AAA)","38","26.1",".291","0.95","7.3 %","45.1 %","47.6 %","15.4 %","17.9 %","57.0 %","23.3 %","19.8 %","9.0 %","141","248","389","681"
"Cesar Ciurcina","Twins (R)","20","34.2",".373","1.44","20.8 %","46.7 %","32.5 %","20.5 %","17.9 %","54.8 %","19.4 %","25.8 %","17.7 %","114","220","334","sa506789"
"Ray Hernandez","- - -","22","71.1",".292","1.27","22.4 %","43.4 %","34.2 %","14.9 %","17.9 %","47.6 %","27.5 %","25.0 %","32.9 %","91","435","526","sa599413"
"Cory Rasmus","- - -","23","27.1",".391","0.89","19.7 %","37.9 %","42.4 %","25.0 %","17.9 %","44.9 %","23.2 %","31.9 %","35.1 %","65","197","262","2413"
"Miguel Duarte","- - -","34","19.0",".356","0.93","12.9 %","41.9 %","45.2 %","3.6 %","17.9 %","37.5 %","21.9 %","40.6 %","9.4 %","173","222","395","sa185725"
"Travis Smink","Astros (A-)","24","45.1",".329","3.18","16.4 %","63.6 %","20.0 %","21.4 %","17.9 %","43.2 %","23.0 %","33.8 %","27.3 %","49","255","304","sa502730"
"Leonel Vinas","Yankees (R)","19","13.0",".279","0.29","20.0 %","17.8 %","62.2 %","21.4 %","17.9 %","50.0 %","22.9 %","27.1 %","22.1 %","45","82","127","sa598629"
"Oscar Bustillos","- - -","31","72.1",".360","1.86","17.1 %","54.0 %","29.0 %","23.3 %","17.8 %","53.2 %","22.4 %","24.3 %","7.0 %","607","788","1395","sa199941"
"Lester Oliveros","- - -","23","48.0",".344","1.40","14.3 %","50.0 %","35.7 %","15.6 %","17.8 %","41.2 %","20.6 %","38.2 %","16.5 %","272","494","766","9167"
"Jamaal Hollis","White Sox (R)","23","31.0",".357","1.06","19.5 %","41.4 %","39.1 %","23.5 %","17.6 %","51.1 %","13.3 %","35.6 %","26.8 %","85","210","295","sa328256"
"Scott Green","- - -","25","19.0",".297","2.18","15.6 %","57.8 %","26.6 %","11.8 %","17.6 %","59.7 %","22.4 %","17.9 %","20.2 %","59","109","168","sa390595"
"Justin Miller","Dodgers (AA)","23","23.2",".393","3.29","18.9 %","62.2 %","18.9 %","5.9 %","17.6 %","47.3 %","25.3 %","27.5 %","7.3 %","172","242","414","sa390611"
"Cesar Carrillo","Mexican (AAA)","20","17.2",".377","1.71","23.3 %","48.3 %","28.3 %","17.6 %","17.6 %","51.6 %","23.4 %","25.0 %","4.6 %","140","187","327","sa543875"
"Isidro Marquez","Mexican (AAA)","46","18.0",".343","2.29","18.8 %","56.5 %","24.6 %","17.6 %","17.6 %","48.0 %","21.9 %","30.1 %","6.2 %","126","196","322","sa7503"
"Brad Hennessey","- - -","31","27.0",".385","1.03","25.0 %","38.0 %","37.0 %","10.0 %","17.5 %","39.6 %","31.5 %","28.8 %","5.7 %","182","293","475","3720"
"Jeremy Jeffress","- - -","23","55.2",".321","2.33","17.4 %","57.8 %","24.8 %","20.0 %","17.5 %","38.1 %","22.0 %","39.9 %","7.6 %","434","541","975","9490"
"Thomas Keeling","- - -","23","52.0",".248","1.38","20.2 %","46.2 %","33.6 %","20.0 %","17.5 %","39.2 %","24.8 %","36.0 %","30.2 %","166","330","496","sa502053"
"Connor Hoehn","Athletics (A+)","21","48.1",".244","0.68","10.2 %","36.4 %","53.4 %","23.8 %","17.5 %","33.6 %","24.8 %","41.6 %","37.5 %","81","316","397","sa392120"
"Jason Stevenson","- - -","29","18.1",".333","0.87","18.9 %","37.7 %","43.4 %","47.8 %","17.4 %","52.7 %","30.9 %","16.4 %","8.9 %","107","173","280","sa200952"
"Adam Carr","Nationals (AAA)","27","19.0",".295","1.04","25.4 %","38.1 %","36.5 %","21.7 %","17.4 %","37.5 %","28.1 %","34.4 %","11.1 %","143","210","353","sa328035"
"Owen Dew","Indians (A)","22","18.2",".310","0.96","18.2 %","40.0 %","41.8 %","26.1 %","17.4 %","44.4 %","30.2 %","25.4 %","32.0 %","31","116","147","sa549489"
"Kris Marshall","- - -","23","17.2",".313","0.96","13.5 %","42.3 %","44.2 %","34.8 %","17.4 %","44.2 %","15.4 %","40.4 %","20.7 %","62","107","169","sa549900"
"Jesus Paredes","Pirates (R)","18","15.1",".333","1.22","17.7 %","45.2 %","37.1 %","17.4 %","17.4 %","45.3 %","25.0 %","29.7 %","10.7 %","61","79","140","sa597886"
"Chad Cordero","Blue Jays (AAA)","29","17.2",".300","0.93","13.8 %","41.5 %","44.6 %","6.9 %","17.2 %","43.1 %","27.7 %","29.2 %","5.3 %","116","186","302","1816"
"Santo Rodriguez","- - -","21","20.0",".400","1.00","15.9 %","42.0 %","42.0 %","17.2 %","17.2 %","46.7 %","16.0 %","37.3 %","23.4 %","63","142","205","sa506737"
"Cole Green","- - -","22","35.0",".330","1.93","18.3 %","53.8 %","27.9 %","10.3 %","17.2 %","49.1 %","23.2 %","27.8 %","32.3 %","40","217","257","sa526387"
"Victor Hernandez","Mexican (AAA)","25","19.1",".393","0.83","18.5 %","36.9 %","44.6 %","24.1 %","17.2 %","47.0 %","24.2 %","28.8 %","11.6 %","128","199","327","sa542984"
"Mike Belfiore","Diamondbacks (A+)","22","79.0",".321","1.00","12.0 %","44.0 %","44.0 %","19.2 %","17.2 %","44.2 %","21.0 %","34.8 %","28.6 %","262","491","753","9324"
"Freddy Dolsi","- - -","28","78.2",".331","1.64","23.6 %","47.5 %","28.9 %","21.1 %","17.1 %","45.4 %","26.8 %","27.9 %","8.3 %","496","824","1320","5424"
"Tim Boyce","Mariners (A+)","24","17.1",".404","0.29","17.2 %","18.8 %","64.1 %","17.1 %","17.1 %","32.8 %","37.5 %","29.7 %","25.2 %","19","112","131","sa550200"
"Sergio Valenzuela","Mexican (AAA)","26","120.2",".319","2.56","16.1 %","60.3 %","23.6 %","17.0 %","17.0 %","45.7 %","23.4 %","30.9 %","10.0 %","676","1148","1824","sa254802"
"Rafael Rodriguez","Diamondbacks (AAA)","26","37.1",".369","1.40","23.6 %","44.6 %","31.8 %","12.8 %","17.0 %","51.7 %","18.8 %","29.5 %","5.9 %","295","429","724","6417"
"Ryan Mullins","- - -","27","41.0",".368","1.45","19.6 %","47.6 %","32.9 %","17.0 %","17.0 %","49.3 %","23.6 %","27.1 %","11.2 %","240","375","615","sa290187"
"Matthew Frevert","- - -","24","30.0",".269","0.74","18.0 %","35.0 %","47.0 %","23.4 %","17.0 %","42.6 %","19.8 %","37.6 %","12.3 %","150","265","415","sa455021"
"Florencio Bustillos","Mexican (AAA)","22","30.2",".355","0.91","20.4 %","38.1 %","41.6 %","25.5 %","17.0 %","49.2 %","22.9 %","28.0 %","7.5 %","194","328","522","sa506954"
"Mike Strong","Brewers (R)","22","62.0",".289","1.18","21.1 %","42.8 %","36.1 %","16.9 %","16.9 %","42.2 %","20.8 %","37.0 %","20.1 %","152","366","518","sa502184"
"Raul Fernandez","Rockies (R)","21","63.2",".365","1.89","14.9 %","55.7 %","29.4 %","20.0 %","16.9 %","46.7 %","21.0 %","32.3 %","21.6 %","117","398","515","sa506313"
"Chris Tillman","Orioles (AAA)","23","76.1",".263","0.96","17.8 %","40.2 %","41.9 %","19.8 %","16.8 %","47.8 %","21.6 %","30.6 %","9.1 %","519","767","1286","5279"
"Freddy Garcia","Yankees (AAA)","34","4.0",".412","1.33","22.2 %","44.4 %","33.3 %","16.7 %","16.7 %","72.2 %","11.1 %","16.7 %","5.1 %","17","42","59","1077"
"Chris Reed","Dodgers (A+)","21","7.0",".421","1.33","26.3 %","42.1 %","31.6 %","0.0 %","16.7 %","30.0 %","35.0 %","35.0 %","31.0 %","21","50","71","12801"
"Santiago Casilla","- - -","30","8.0",".238","2.00","18.2 %","54.5 %","27.3 %","16.7 %","16.7 %","50.0 %","13.6 %","36.4 %","10.2 %","34","54","88","2873"
"Darren O'Day","- - -","28","21.1",".275","1.33","19.2 %","46.2 %","34.6 %","22.2 %","16.7 %","39.6 %","26.4 %","34.0 %","13.6 %","127","234","361","3321"
"Everett Teaford","Royals (AAA)","27","35.0",".205","1.30","24.2 %","42.9 %","33.0 %","13.3 %","16.7 %","38.7 %","25.8 %","35.5 %","10.7 %","234","347","581","3732"
"Bobby Livingston","Mexican (AAA)","28","88.2",".325","1.67","12.0 %","55.0 %","33.0 %","19.8 %","16.7 %","55.3 %","19.4 %","25.3 %","8.9 %","568","870","1438","3876"
"Clay Hensley","- - -","31","11.2",".286","3.00","14.3 %","64.3 %","21.4 %","0.0 %","16.7 %","48.3 %","24.1 %","27.6 %","25.2 %","27","88","115","4593"
"Sam LeCure","Reds (AAA)","27","6.2",".250","1.67","5.9 %","58.8 %","35.3 %","16.7 %","16.7 %","58.8 %","29.4 %","11.8 %","14.7 %","31","64","95","4664"
"Edwar Ramirez","Mexican (AAA)","30","8.2",".375","0.67","33.3 %","26.7 %","40.0 %","0.0 %","16.7 %","45.5 %","33.3 %","21.2 %","12.8 %","71","132","203","4830"
"Jim Hoey","Twins (AAA)","28","42.1",".236","1.69","14.2 %","54.0 %","31.9 %","19.4 %","16.7 %","37.4 %","24.4 %","38.3 %","12.5 %","263","417","680","6007"
"Brandon Beachy","Braves (AAA)","24","5.0",".300","0.67","9.1 %","36.4 %","54.5 %","33.3 %","16.7 %","45.5 %","9.1 %","45.5 %","6.9 %","31","56","87","8851"
"Bobby Parnell","- - -","26","9.0",".286","1.83","22.7 %","50.0 %","27.3 %","0.0 %","16.7 %","45.5 %","13.6 %","40.9 %","12.7 %","53","89","142","9926"
"Juan Cerros","- - -","34","32.2",".389","1.40","30.8 %","40.4 %","28.8 %","26.7 %","16.7 %","46.0 %","16.8 %","37.2 %","8.0 %","224","317","541","sa198841"
"Francisco Butto","- - -","31","52.2",".319","1.29","22.0 %","44.0 %","34.0 %","22.9 %","16.7 %","38.8 %","19.7 %","41.5 %","11.8 %","381","549","930","sa200961"
"Jacobo Meque","Mexican (AAA)","27","18.2",".397","1.00","7.7 %","46.2 %","46.2 %","26.7 %","16.7 %","47.1 %","20.6 %","32.4 %","12.0 %","140","217","357","sa202280"
"Eddy Ramos","Mexican (AAA)","37","15.1",".250","5.67","20.0 %","68.0 %","12.0 %","33.3 %","16.7 %","58.5 %","24.5 %","17.0 %","8.9 %","68","123","191","sa209070"
"Juan Ciriaco","Giants (A+)","27","1.0",".500","0.17","0.0 %","14.3 %","85.7 %","50.0 %","16.7 %","28.6 %","14.3 %","57.1 %","0.0 %","8","7","15","sa226165"
"Michael Griffin","Reds (AAA)","27","3.0",".200","0.33","27.3 %","18.2 %","54.5 %","0.0 %","16.7 %","36.4 %","9.1 %","54.6 %","1.8 %","28","27","55","sa294650"
"Michael Main","Giants (A+)","22","52.2",".323","0.94","21.5 %","38.0 %","40.5 %","28.8 %","16.7 %","51.8 %","19.6 %","28.6 %","21.8 %","174","318","492","sa389900"
"Fray Martinez","Mariners (A)","22","9.0",".375","1.25","18.2 %","45.5 %","36.4 %","16.7 %","16.7 %","38.2 %","29.4 %","32.4 %","25.9 %","24","57","81","sa456054"
"Braden Tullis","Rangers (A)","21","7.0",".567","2.33","31.0 %","48.3 %","20.7 %","50.0 %","16.7 %","41.9 %","38.7 %","19.4 %","9.9 %","32","39","71","sa501572"
"Sam Brown","Nationals (A)","24","59.0",".345","2.79","18.9 %","59.7 %","21.4 %","9.5 %","16.7 %","39.6 %","23.7 %","36.7 %","28.1 %","89","356","445","sa502102"
"Scott Matyas","Tigers (R)","23","5.1",".286","0.83","21.4 %","35.7 %","42.9 %","16.7 %","16.7 %","40.0 %","26.7 %","33.3 %","15.9 %","10","34","44","sa502433"
"Heberto Gonzalez","Mexican (AAA)","28","7.1",".444","2.50","22.2 %","55.6 %","22.2 %","16.7 %","16.7 %","57.1 %","21.4 %","21.4 %","6.6 %","64","87","151","sa508082"
"Enrique Gomez","Mexican (AAA)","22","48.1",".323","1.45","19.5 %","47.7 %","32.8 %","19.0 %","16.7 %","53.9 %","18.5 %","27.7 %","14.2 %","309","444","753","sa509459"
"Benjamin Sandoval","Mexican (AAA)","24","38.0",".370","1.21","28.5 %","39.2 %","32.3 %","16.7 %","16.7 %","48.9 %","26.7 %","24.4 %","9.1 %","266","412","678","sa545115"
"Tyler Mills","Cardinals (R)","21","26.1",".308","0.94","13.6 %","42.0 %","44.4 %","11.1 %","16.7 %","46.4 %","25.0 %","28.6 %","20.5 %","95","144","239","sa546722"
"Jonathan Burns","- - -","23","11.0",".269","2.33","25.9 %","51.9 %","22.2 %","16.7 %","16.7 %","51.7 %","24.1 %","24.1 %","45.7 %","13","68","81","sa549737"
"Everado Arvizu","- - -","23","6.0",".273","1.00","29.4 %","35.3 %","35.3 %","16.7 %","16.7 %","38.1 %","28.6 %","33.3 %","7.0 %","72","70","142","sa550238"
