"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Keynan Middleton","Angels (AAA)","23","12.2",".282","0.82","20.5 %","35.9 %","43.6 %","35.3 %","0.0 %","41.0 %","23.1 %","35.9 %","11.8 %","78","126","204","15264"
"Steve Hathaway","Diamondbacks (AA)","26","0.1","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","11","11","22","15293"
"Antonio Senzatela","Rockies (AAA)","22","3.1",".333","3.50","18.2 %","63.6 %","18.2 %","0.0 %","0.0 %","41.7 %","25.0 %","33.3 %","6.7 %","21","39","60","15488"
"Nick Wittgren","Marlins (AAA)","26","5.0",".231","0.50","25.0 %","25.0 %","50.0 %","0.0 %","0.0 %","30.8 %","23.1 %","46.2 %","12.1 %","21","45","66","15594"
"Willians Astudillo","Diamondbacks (AAA)","25","2.0",".143","0.50","14.3 %","28.6 %","57.1 %","50.0 %","0.0 %","28.6 %","42.9 %","28.6 %","3.9 %","7","19","26","15608"
"Sean Doolittle","- - -","30","3.0",".000","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","25.0 %","16","28","44","1581"
"Sean Manaea","Athletics (AAA)","25","4.0",".333","0.75","36.4 %","27.3 %","36.4 %","25.0 %","0.0 %","25.0 %","33.3 %","41.7 %","15.3 %","27","45","72","15873"
"Ryne Stanek","Rays (AAA)","25","44.2",".268","0.88","18.1 %","38.3 %","43.6 %","17.1 %","0.0 %","34.0 %","23.7 %","42.3 %","15.8 %","293","481","774","15947"
"Edubray Ramos","Phillies (AAA)","24","11.2",".219","0.77","23.3 %","33.3 %","43.3 %","23.1 %","0.0 %","46.9 %","28.1 %","25.0 %","14.7 %","68","109","177","16086"
"John Curtiss","- - -","24","49.1",".221","1.20","12.0 %","48.0 %","40.0 %","37.5 %","0.0 %","50.0 %","22.1 %","27.9 %","14.6 %","293","529","822","16128"
"Aaron Nola","Phillies (AAA)","24","10.1",".231","2.83","11.5 %","65.4 %","23.1 %","33.3 %","0.0 %","65.4 %","19.2 %","15.4 %","9.6 %","44","91","135","16149"
"Francisco Rodriguez","- - -","35","5.0",".222","1.20","26.7 %","40.0 %","33.3 %","20.0 %","0.0 %","31.6 %","36.8 %","31.6 %","12.0 %","39","53","92","1642"
"Jordan Montgomery","- - -","24","8.0",".294","1.40","25.0 %","43.8 %","31.3 %","0.0 %","0.0 %","35.3 %","41.2 %","23.5 %","26.9 %","25","68","93","16511"
"Austin Brice","- - -","25","24.1",".343","1.58","27.9 %","44.1 %","27.9 %","26.3 %","0.0 %","51.4 %","24.3 %","24.3 %","13.1 %","124","250","374","17237"
"Koda Glover","Nationals (AA)","24","1.0",".333","0.50","0.0 %","33.3 %","66.7 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","10.5 %","6","13","19","17695"
"Chad Gaudin","Mexican (AAA)","34","43.0",".385","2.61","23.9 %","55.0 %","21.1 %","13.0 %","0.0 %","35.3 %","20.7 %","44.0 %","10.9 %","239","458","697","1783"
"John Bormann","Pirates (AAA)","24","2.0",".500","0.80","10.0 %","40.0 %","50.0 %","20.0 %","0.0 %","40.0 %","30.0 %","30.0 %","4.9 %","12","29","41","18006"
"Jarlin Garcia","Marlins (AA)","24","4.0",".273","3.00","27.3 %","54.5 %","18.2 %","50.0 %","0.0 %","54.6 %","9.1 %","36.4 %","6.5 %","27","35","62","18282"
"Kenta Maeda","Dodgers (A+)","29","4.0",".333","1.00","12.5 %","43.8 %","43.8 %","0.0 %","0.0 %","33.3 %","38.9 %","27.8 %","6.5 %","22","40","62","18498"
"Miguel Diaz","- - -","22","9.1",".296","1.30","11.5 %","50.0 %","38.5 %","30.0 %","0.0 %","44.4 %","18.5 %","37.0 %","17.4 %","45","76","121","18815"
"Josh Wilson","Indians (AAA)","36","0.1",".500","2.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","4","5","9","2102"
"Dan Johnson","Mexican (AAA)","37","6.0",".217","1.63","8.7 %","56.5 %","34.8 %","62.5 %","0.0 %","60.9 %","13.0 %","26.1 %","2.2 %","38","55","93","2167"
"Chad Qualls","Rockies (AAA)","38","5.0",".385","2.67","15.4 %","61.5 %","23.1 %","33.3 %","0.0 %","53.9 %","7.7 %","38.5 %","14.9 %","29","45","74","2170"
"Ronald Belisario","Mexican (AAA)","34","47.2",".283","5.44","20.2 %","67.4 %","12.4 %","12.5 %","0.0 %","50.7 %","15.9 %","33.3 %","11.4 %","202","455","657","2203"
"Blaine Boyer","Red Sox (AAA)","35","15.1",".289","1.12","16.3 %","44.2 %","39.5 %","17.6 %","0.0 %","27.3 %","31.8 %","40.9 %","10.1 %","91","166","257","2237"
"Corey Kluber","Indians (AA)","31","5.0",".071","1.75","21.4 %","50.0 %","28.6 %","0.0 %","0.0 %","21.4 %","28.6 %","50.0 %","4.3 %","14","33","47","2429"
"Chris Parmelee","Athletics (AAA)","29","0.2",".667","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","16","12","28","2554"
"Luis Avilan","Dodgers (AAA)","27","2.0",".250","1.00","50.0 %","25.0 %","25.0 %","100.0 %","0.0 %","75.0 %","0.0 %","25.0 %","25.0 %","9","23","32","2882"
"Domonic Brown","Rockies (AAA)","29","0.0","1.000","2.00","25.0 %","50.0 %","25.0 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","4.0 %","11","14","25","3154"
"Will Harris","- - -","32","3.0",".286","2.00","14.3 %","57.1 %","28.6 %","0.0 %","0.0 %","42.9 %","42.9 %","14.3 %","13.0 %","21","33","54","3192"
"Francisco Liriano","Blue Jays (AAA)","33","4.1",".300","1.33","22.2 %","44.4 %","33.3 %","0.0 %","0.0 %","20.0 %","60.0 %","20.0 %","15.3 %","24","48","72","3201"
"T.J. McFarland","Diamondbacks (AAA)","28","11.0",".231","10.50","11.5 %","80.8 %","7.7 %","50.0 %","0.0 %","61.5 %","7.7 %","30.8 %","11.4 %","49","91","140","3237"
"Joe Smith","Blue Jays (AAA)","33","2.1",".500","1.50","16.7 %","50.0 %","33.3 %","0.0 %","0.0 %","50.0 %","33.3 %","16.7 %","2.4 %","13","29","42","3281"
"Chris Hatcher","- - -","32","6.0",".308","1.40","7.7 %","53.8 %","38.5 %","0.0 %","0.0 %","38.5 %","15.4 %","46.2 %","14.0 %","25","61","86","3299"
"Tony Barnette","Rangers (AAA)","33","3.0",".000","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","66.7 %","16.7 %","16.7 %","15.0 %","15","25","40","3555"
"J.D. Martin","Nationals (R)","34","2.0",".286","1.00","14.3 %","42.9 %","42.9 %","0.0 %","0.0 %","71.4 %","28.6 %","0.0 %","0.0 %","8","10","18","3685"
"Zach Duke","- - -","34","9.0",".191","3.75","9.5 %","71.4 %","19.0 %","25.0 %","0.0 %","47.6 %","23.8 %","28.6 %","18.3 %","31","73","104","3840"
"Enny Romero","Nationals (AAA)","26","6.1",".300","1.00","17.6 %","41.2 %","41.2 %","28.6 %","0.0 %","26.3 %","42.1 %","31.6 %","16.7 %","37","83","120","4001"
"Miguel Gonzalez","Tigers (AAA)","26","6.1",".273","0.67","31.8 %","27.3 %","40.9 %","22.2 %","0.0 %","36.4 %","27.3 %","36.4 %","3.3 %","18","42","60","4049"
"Brian Duensing","Cubs (AAA)","34","3.0",".200","5.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","20.0 %","14","26","40","4064"
"Erik Cordier","Red Sox (AAA)","31","8.1",".286","1.75","21.4 %","50.0 %","28.6 %","0.0 %","0.0 %","35.7 %","21.4 %","42.9 %","18.1 %","73","98","171","4086"
"Hernan Iribarren","Reds (AAA)","33","14.0",".298","0.59","22.2 %","28.9 %","48.9 %","27.3 %","0.0 %","50.0 %","23.9 %","26.1 %","6.0 %","70","98","168","4177"
"Jered Weaver","Padres (AAA)","34","3.0",".333","0.57","15.4 %","30.8 %","53.8 %","0.0 %","0.0 %","46.7 %","26.7 %","26.7 %","3.7 %","20","34","54","4235"
"David Hernandez","Braves (AAA)","32","8.0",".222","1.40","29.4 %","41.2 %","29.4 %","0.0 %","0.0 %","55.6 %","22.2 %","22.2 %","13.5 %","34","85","119","4259"
"Craig Breslow","- - -","36","7.1",".286","1.80","33.3 %","42.9 %","23.8 %","0.0 %","0.0 %","42.9 %","47.6 %","9.5 %","10.7 %","41","71","112","4363"
"Mitch Harris","Cardinals (AAA)","31","2.0",".333","0.17","22.2 %","11.1 %","66.7 %","16.7 %","0.0 %","22.2 %","33.3 %","44.4 %","7.4 %","6","21","27","4530"
"Brandon McCarthy","Dodgers (A+)","33","6.2",".333","1.83","22.7 %","50.0 %","27.3 %","0.0 %","0.0 %","45.8 %","37.5 %","16.7 %","5.7 %","44","61","105","4662"
"Ramon Troncoso","Mexican (AAA)","34","1.0",".250","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","0.0 %","1","8","9","4685"
"Matt Shoemaker","Angels (A+)","30","3.0",".400","5.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","60.0 %","40.0 %","0.0 %","23.7 %","14","24","38","4776"
"Rich Hill","Dodgers (A+)","37","5.2",".231","2.00","30.8 %","46.2 %","23.1 %","66.7 %","0.0 %","30.8 %","30.8 %","38.5 %","8.3 %","45","52","97","4806"
"Joe Blanton","Nationals (AA)","36","1.0",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","20.0 %","5","10","15","4849"
"Logan Watkins","Tigers (AA)","27","1.0",".250","1.00","50.0 %","25.0 %","25.0 %","100.0 %","0.0 %","50.0 %","50.0 %","0.0 %","0.0 %","12","10","22","4875"
"Fernando Salas","Angels (AAA)","32","3.0",".200","1.00","20.0 %","40.0 %","40.0 %","50.0 %","0.0 %","60.0 %","20.0 %","20.0 %","19.6 %","23","33","56","4971"
"Caleb Gindl","Giants (AA)","28","2.0",".250","0.00","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","0.0 %","75.0 %","25.0 %","4.8 %","19","23","42","5002"
"Jake Diekman","- - -","30","6.1",".214","1.00","14.3 %","42.9 %","42.9 %","0.0 %","0.0 %","21.4 %","42.9 %","35.7 %","13.8 %","31","49","80","5003"
"Josh Fields","Dodgers (AAA)","31","3.0",".143","0.75","0.0 %","42.9 %","57.1 %","25.0 %","0.0 %","57.1 %","0.0 %","42.9 %","10.3 %","13","26","39","5070"
"Anthony Gose","Tigers (A+)","26","10.2",".292","1.00","21.7 %","39.1 %","39.1 %","22.2 %","0.0 %","45.8 %","33.3 %","20.8 %","16.3 %","70","108","178","5097"
"Jeurys Familia","- - -","27","6.0",".167","2.67","8.3 %","66.7 %","25.0 %","33.3 %","0.0 %","41.7 %","25.0 %","33.3 %","20.3 %","26","48","74","5114"
"Jose Alvarez","Angels (AAA)","28","11.2",".294","1.15","17.6 %","44.1 %","38.2 %","30.8 %","0.0 %","38.2 %","14.7 %","47.1 %","8.4 %","52","114","166","5358"
"Pedro Baez","Dodgers (AAA)","29","3.0",".143","0.50","14.3 %","28.6 %","57.1 %","50.0 %","0.0 %","0.0 %","28.6 %","71.4 %","12.8 %","17","30","47","5420"
"Arodys Vizcaino","Braves (AAA)","26","1.0",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","21.1 %","7","12","19","5498"
"Jesus Montero","Orioles (AAA)","27","1.0",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","18","9","27","5514"
"Maikel Cleto","Mexican (AAA)","28","19.2",".212","1.05","10.4 %","45.8 %","43.8 %","19.0 %","0.0 %","44.2 %","17.3 %","38.5 %","12.7 %","117","183","300","5529"
"Eric O'Flaherty","Braves (AAA)","32","1.1",".500","5.00","25.0 %","62.5 %","12.5 %","0.0 %","0.0 %","12.5 %","50.0 %","37.5 %","0.0 %","14","22","36","5746"
"Jason Motte","- - -","35","8.1",".238","1.29","23.8 %","42.9 %","33.3 %","14.3 %","0.0 %","57.1 %","19.1 %","23.8 %","8.7 %","41","85","126","5861"
"Xavier Paul","Rangers (R)","32","8.2",".200","2.75","21.1 %","57.9 %","21.1 %","50.0 %","0.0 %","60.0 %","10.0 %","30.0 %","20.4 %","14","40","54","5963"
"Brendan Ryan","Tigers (AAA)","35","0.1",".000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0","1","1","6073"
"Juan Jaime","- - -","29","14.0",".405","1.90","21.6 %","51.4 %","27.0 %","10.0 %","0.0 %","32.4 %","18.9 %","48.7 %","10.4 %","104","155","259","6127"
"Jake Odorizzi","Rays (A+)","27","3.0",".500","2.00","50.0 %","33.3 %","16.7 %","0.0 %","0.0 %","66.7 %","0.0 %","33.3 %","18.5 %","18","36","54","6397"
"Steve Cishek","- - -","31","6.0",".375","0.75","12.5 %","37.5 %","50.0 %","12.5 %","0.0 %","37.5 %","31.3 %","31.3 %","10.6 %","46","67","113","6483"
"Ryan Lollis","Giants (AA)","30","1.0",".000","1.00","33.3 %","33.3 %","33.3 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","0.0 %","9","9","18","6623"
"Andrew Miller","Indians (AAA)","32","1.0",".000","0.00","0.0 %","0.0 %","100.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","33.3 %","2","10","12","6785"
"Robbie Ross Jr.","Red Sox (AAA)","28","6.0",".083","0.80","18.2 %","36.4 %","45.5 %","20.0 %","0.0 %","16.7 %","33.3 %","50.0 %","13.3 %","32","51","83","6819"
"Clint Robinson","Nationals (AAA)","32","1.0",".400","0.33","20.0 %","20.0 %","60.0 %","33.3 %","0.0 %","0.0 %","60.0 %","40.0 %","0.0 %","11","11","22","6908"
"Luis Garcia","Phillies (AAA)","30","4.2",".417","9.00","16.7 %","75.0 %","8.3 %","0.0 %","0.0 %","41.7 %","33.3 %","25.0 %","17.0 %","43","51","94","6984"
"Ryan Pressly","Twins (AAA)","28","10.0",".250","1.80","22.2 %","50.0 %","27.8 %","20.0 %","0.0 %","20.0 %","30.0 %","50.0 %","20.1 %","53","91","144","7005"
"Miguel Gonzalez","- - -","33","9.0",".400","1.08","26.5 %","38.2 %","35.3 %","25.0 %","0.0 %","48.6 %","25.7 %","25.7 %","8.8 %","56","103","159","7024"
"James Shields","White Sox (AAA)","35","14.0",".325","1.21","18.4 %","44.7 %","36.8 %","21.4 %","0.0 %","37.5 %","40.0 %","22.5 %","10.7 %","82","134","216","7059"
"Daniel Bard","- - -","32","9.1",".273","8.00","14.3 %","76.2 %","9.5 %","0.0 %","0.0 %","45.5 %","36.4 %","18.2 %","4.8 %","144","86","230","7115"
"Jonny Venters","- - -","32","23.2",".283","3.44","14.9 %","66.0 %","19.1 %","0.0 %","0.0 %","43.8 %","18.8 %","37.5 %","17.6 %","119","200","319","7175"
"Brad Ziegler","- - -","37","2.0",".333","4.00","20.0 %","80.0 %","0.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","30.4 %","6","17","23","7293"
"Casey Janssen","Mexican (AAA)","35","14.2",".450","1.90","23.7 %","50.0 %","26.3 %","10.0 %","0.0 %","47.5 %","27.5 %","25.0 %","8.4 %","93","194","287","7355"
"J.A. Happ","Blue Jays (A+)","34","3.0",".539","2.67","15.4 %","61.5 %","23.1 %","66.7 %","0.0 %","69.2 %","15.4 %","15.4 %","12.5 %","17","39","56","7410"
"Austin Adams","- - -","30","5.0",".375","1.40","25.0 %","43.8 %","31.3 %","20.0 %","0.0 %","50.0 %","31.3 %","18.8 %","6.6 %","44","62","106","7411"
"Carlos Moncrief","Giants (AAA)","28","2.0",".444","1.00","33.3 %","33.3 %","33.3 %","33.3 %","0.0 %","22.2 %","55.6 %","22.2 %","6.9 %","11","18","29","7511"
"Evan Scribner","- - -","31","4.0",".100","0.50","10.0 %","30.0 %","60.0 %","33.3 %","0.0 %","10.0 %","50.0 %","40.0 %","15.2 %","7","26","33","7525"
"Wily Peralta","Brewers (AAA)","28","16.0",".255","2.00","21.7 %","52.2 %","26.1 %","16.7 %","0.0 %","47.1 %","17.7 %","35.3 %","7.9 %","126","167","293","7738"
"Bobby LaFromboise","Rangers (R)","31","3.0",".167","0.50","0.0 %","33.3 %","66.7 %","25.0 %","0.0 %","50.0 %","33.3 %","16.7 %","48.2 %","8","19","27","7758"
"Richard Bleier","Orioles (AAA)","30","14.2",".243","6.50","16.7 %","72.2 %","11.1 %","0.0 %","0.0 %","52.6 %","21.1 %","26.3 %","15.6 %","57","129","186","7803"
"Kevin Siegrist","- - -","27","5.0",".412","2.25","23.5 %","52.9 %","23.5 %","25.0 %","0.0 %","52.9 %","17.7 %","29.4 %","10.3 %","34","63","97","8180"
"Huston Street","- - -","33","5.1",".313","0.86","18.8 %","37.5 %","43.8 %","28.6 %","0.0 %","43.8 %","31.3 %","25.0 %","10.0 %","41","59","100","8258"
"Matt Tuiasosopo","Braves (AAA)","31","1.0",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","35.7 %","5","9","14","8272"
"Tony Sipp","- - -","33","3.0",".200","0.29","0.0 %","22.2 %","77.8 %","14.3 %","0.0 %","30.0 %","20.0 %","50.0 %","6.4 %","15","32","47","8280"
"Reid Brignac","Astros (AAA)","31","0.2",".000","0.00","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","50.0 %","0.0 %","50.0 %","20.0 %","0","5","5","8380"
"Ike Davis","Dodgers (R)","30","5.2",".231","1.20","15.4 %","46.2 %","38.5 %","40.0 %","0.0 %","46.2 %","23.1 %","30.8 %","36.0 %","18","32","50","8433"
"Ryan Lavarnway","Athletics (AAA)","29","2.1",".333","0.60","11.1 %","33.3 %","55.6 %","20.0 %","0.0 %","66.7 %","22.2 %","11.1 %","0.0 %","6","21","27","8879"
"John Axford","Athletics (AAA)","34","3.1",".286","1.50","28.6 %","42.9 %","28.6 %","100.0 %","0.0 %","42.9 %","14.3 %","42.9 %","7.5 %","12","28","40","9059"
"Kirby Yates","Angels (AAA)","30","7.0",".533","3.00","20.0 %","60.0 %","20.0 %","33.3 %","0.0 %","33.3 %","6.7 %","60.0 %","20.9 %","44","95","139","9073"
"Gregory Infante","White Sox (AAA)","29","15.0",".219","0.56","21.9 %","28.1 %","50.0 %","18.8 %","0.0 %","43.8 %","31.3 %","25.0 %","14.8 %","103","140","243","9119"
"Doug Fister","Angels (AAA)","33","15.2",".327","3.10","16.3 %","63.3 %","20.4 %","20.0 %","0.0 %","42.9 %","38.8 %","18.4 %","6.5 %","94","152","246","9425"
"Dallas Keuchel","- - -","29","8.0",".238","5.00","14.3 %","71.4 %","14.3 %","33.3 %","0.0 %","47.6 %","19.1 %","33.3 %","15.9 %","30","77","107","9434"
"Bud Norris","Angels (A+)","32","1.0","1.000","0.00","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","29.4 %","5","12","17","9492"
"Cody Decker","Mets (AAA)","30","1.0",".250","0.50","25.0 %","25.0 %","50.0 %","100.0 %","0.0 %","25.0 %","50.0 %","25.0 %","6.7 %","5","10","15","9665"
"Chris Dominguez","Cubs (AAA)","30","0.1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","1","1","2","9718"
"Joe Kelly","Red Sox (AAA)","29","1.0",".000","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","50.0 %","50.0 %","0.0 %","25.0 %","2","6","8","9761"
"James Jones","Rangers (R)","28","3.1",".375","4.00","37.5 %","50.0 %","12.5 %","0.0 %","0.0 %","62.5 %","25.0 %","12.5 %","25.0 %","19","17","36","9767"
"Garrett Richards","Angels (AAA)","29","2.0",".714","7.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","42.9 %","14.3 %","42.9 %","15.0 %","14","26","40","9784"
"Rex Brothers","- - -","29","16.2",".324","0.87","15.2 %","39.4 %","45.5 %","20.0 %","0.0 %","44.1 %","20.6 %","35.3 %","13.4 %","115","169","284","9794"
"Sergio Romo","Dodgers (A+)","34","3.0",".375","1.50","28.6 %","42.9 %","28.6 %","0.0 %","0.0 %","50.0 %","37.5 %","12.5 %","7.7 %","12","27","39","9817"
"Brandon Snyder","Nationals (AAA)","30","2.0",".167","3.00","33.3 %","50.0 %","16.7 %","0.0 %","0.0 %","66.7 %","16.7 %","16.7 %","20.0 %","6","14","20","9856"
"Chris Rusin","Rockies (AAA)","30","2.2",".250","5.00","14.3 %","71.4 %","14.3 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","14.3 %","12","30","42","9895"
"Karl Gelinas","Mexican (AAA)","33","6.0",".333","3.25","15.0 %","65.0 %","20.0 %","25.0 %","0.0 %","61.9 %","19.1 %","19.1 %","4.3 %","33","60","93","sa202948"
"Victor Espinosa","Mexican (AAA)","36","18.1",".368","1.35","13.0 %","50.0 %","37.0 %","15.0 %","0.0 %","63.2 %","19.3 %","17.5 %","8.8 %","132","196","328","sa226410"
"Jesus Adrian Castillo","Mexican (AAA)","33","17.1",".333","1.59","17.0 %","50.9 %","32.1 %","23.5 %","0.0 %","47.4 %","29.8 %","22.8 %","8.2 %","80","163","243","sa287103"
"Jason Urquidez","Mexican (AAA)","34","46.0",".279","1.33","25.2 %","42.7 %","32.0 %","45.5 %","0.0 %","47.3 %","20.9 %","31.8 %","16.9 %","221","472","693","sa294706"
"Allan de San Miguel","Royals (AA)","29","0.2",".500","0.00","50.0 %","0.0 %","50.0 %","0.0 %","0.0 %","50.0 %","25.0 %","25.0 %","6.7 %","3","12","15","sa295122"
"Alexis Garza","- - -","25","8.1",".433","2.00","10.0 %","60.0 %","30.0 %","44.4 %","0.0 %","36.7 %","26.7 %","36.7 %","8.2 %","117","116","233","sa3001050"
"Daniel De La Fuente","Mexican (AAA)","19","4.0",".286","1.50","28.6 %","42.9 %","28.6 %","50.0 %","0.0 %","42.9 %","14.3 %","42.9 %","17.7 %","16","35","51","sa3002596"
"Junior Navas","Twins (R)","17","18.2",".250","1.37","11.8 %","51.0 %","37.3 %","47.4 %","0.0 %","50.0 %","17.9 %","32.1 %","24.8 %","54","99","153","sa3002612"
"Wilson Severino","Nationals (R)","19","18.2",".250","1.24","13.8 %","47.7 %","38.5 %","40.0 %","0.0 %","57.4 %","25.0 %","17.7 %","10.0 %","61","89","150","sa3002613"
"Rafael Melendez","Nationals (R)","19","10.2",".258","1.56","17.9 %","50.0 %","32.1 %","11.1 %","0.0 %","67.9 %","14.3 %","17.9 %","16.1 %","68","50","118","sa3002616"
"Luciano De La Cruz","Twins (R)","18","14.1",".306","1.85","19.6 %","52.2 %","28.3 %","30.8 %","0.0 %","41.7 %","27.1 %","31.3 %","26.9 %","26","82","108","sa3002618"
"Mauricio Fuentes","Mexican (AAA)","20","0.0","1.000","0.00","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","4.6 %","16","6","22","sa3002666"
"Ramon Rosso","- - -","21","75.2",".315","2.42","21.2 %","55.8 %","23.1 %","22.2 %","0.0 %","39.4 %","25.6 %","35.0 %","31.9 %","185","545","730","sa3002672"
"Aldemar Rivas","Phillies (R)","18","31.1",".231","0.92","18.0 %","39.3 %","42.6 %","26.9 %","0.0 %","42.4 %","33.3 %","24.2 %","36.6 %","65","159","224","sa3002674"
"Elian Acosta","Diamondbacks (R)","17","11.0",".457","1.75","35.3 %","41.2 %","23.5 %","25.0 %","0.0 %","52.9 %","26.5 %","20.6 %","35.2 %","33","75","108","sa3002676"
"Luis Pacheco","Phillies (R)","18","7.0",".167","1.33","17.6 %","47.1 %","35.3 %","16.7 %","0.0 %","44.4 %","22.2 %","33.3 %","42.6 %","7","40","47","sa3002678"
"Anderson Parra","Phillies (R)","18","42.0",".365","1.66","18.7 %","50.7 %","30.6 %","31.7 %","0.0 %","43.5 %","21.0 %","35.5 %","25.7 %","103","232","335","sa3002682"
"Santy Prada","Phillies (R)","17","24.0",".264","0.92","14.3 %","41.1 %","44.6 %","48.0 %","0.0 %","50.0 %","21.0 %","29.0 %","30.9 %","64","127","191","sa3002683"
"Ruben Aponte","Phillies (R)","20","20.0",".379","1.73","21.2 %","50.0 %","28.8 %","26.7 %","0.0 %","44.8 %","20.7 %","34.5 %","32.3 %","71","127","198","sa3002686"
"Oliver Rosario","- - -","18","47.1",".220","1.14","16.3 %","44.6 %","39.1 %","41.7 %","0.0 %","46.5 %","21.2 %","32.3 %","33.0 %","180","265","445","sa3002687"
"Wilberson Liendo","- - -","17","38.0",".347","1.38","23.3 %","44.4 %","32.2 %","44.8 %","0.0 %","49.5 %","20.6 %","29.9 %","36.1 %","113","228","341","sa3002688"
"Colton Hathcock","Rockies (R)","21","33.0",".276","2.17","25.0 %","51.3 %","23.7 %","16.7 %","0.0 %","39.0 %","28.1 %","32.9 %","14.5 %","161","309","470","sa3002776"
"Luis Suarez","Padres (R)","18","6.1",".227","3.75","9.5 %","71.4 %","19.0 %","0.0 %","0.0 %","40.9 %","9.1 %","50.0 %","21.1 %","23","34","57","sa3002782"
"Kaleb Ort","- - -","25","26.0",".245","1.33","23.9 %","43.5 %","32.6 %","40.0 %","0.0 %","34.7 %","30.6 %","34.7 %","18.9 %","149","269","418","sa3002783"
"Ricardo Hernandez","- - -","19","38.0",".250","1.23","13.6 %","47.6 %","38.8 %","40.0 %","0.0 %","35.5 %","21.5 %","43.0 %","36.3 %","42","198","240","sa3002789"
"Aldry Acosta","Dodgers (R)","17","57.0",".245","2.17","12.8 %","59.7 %","27.5 %","39.0 %","0.0 %","47.7 %","19.2 %","33.1 %","34.4 %","59","296","355","sa3002794"
