"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Jason Adams","Padres (A)","25","11.2","5.40","2.31","2.33","1.54","10.9 %","4.7 %","6.3 %",".459","2.66",".500","60.3 %","10.80","5.44","5.36","4.52","sa331045"
"Shane Lindsay","- - -","25","40.1","12.05","11.16","1.08","0.22","25.4 %","23.5 %","1.9 %",".227","2.11",".343","70.2 %","5.80","5.44","0.36","6.06","3881"
"John Halama","Athletics (AAA)","38","87.2","4.11","2.77","1.48","1.23","10.5 %","7.1 %","3.4 %",".301","1.52",".313","64.3 %","5.44","5.44","0.00","4.99","1080"
"Alex Pepe","Blue Jays (R)","23","12.0","8.25","6.75","1.22","0.75","18.0 %","14.8 %","3.3 %",".280","1.92",".342","25.4 %","10.50","5.45","5.05","5.44","sa503150"
"Daniel Rodriguez","Mexican (AAA)","25","70.1","8.06","4.86","1.66","1.41","20.1 %","12.1 %","8.0 %",".283","1.65",".332","73.6 %","3.97","5.45","-1.49","4.27","sa509281"
"Yeims Mendoza","Marlins (R)","17","5.2","3.18","7.94","0.40","0.00","6.9 %","17.2 %","-10.3 %",".174","1.59",".191","50.0 %","6.35","5.46","0.89","5.90","sa547823"
"Mitch Stetter","Brewers (AAA)","29","42.0","11.14","3.86","2.89","1.93","26.8 %","9.3 %","17.5 %",".267","1.52",".333","65.0 %","6.86","5.46","1.39","4.17","5579"
"Francisco Villegas","Mexican (AAA)","32","45.1","5.56","3.38","1.65","1.19","15.1 %","9.2 %","6.0 %",".201","1.10",".208","83.3 %","2.98","5.46","-2.49","5.20","sa202855"
"Dail Villanueva","Cardinals (R)","20","36.0","5.75","8.00","0.72","0.25","13.0 %","18.1 %","-5.1 %",".259","1.89",".304","56.5 %","7.00","5.47","1.53","5.87","sa504731"
"Carlos Orasma","Rays (R)","18","49.1","5.84","4.38","1.33","1.28","14.5 %","10.9 %","3.6 %",".259","1.50",".279","73.3 %","4.20","5.47","-1.27","4.25","sa505024"
"Eric Stolp","Giants (A+)","25","103.2","4.25","3.21","1.32","0.95","10.7 %","8.1 %","2.6 %",".280","1.48",".297","65.9 %","4.86","5.47","-0.61","4.93","sa327791"
"Marco Albano","Angels (AAA)","26","59.1","4.70","6.52","0.72","0.46","11.2 %","15.5 %","-4.3 %",".289","1.85",".323","64.0 %","6.52","5.47","1.05","6.75","sa291702"
"Nestor Renovato","- - -","29","35.0","4.89","3.09","1.58","1.29","12.0 %","7.6 %","4.4 %",".324","1.69",".347","60.4 %","6.94","5.48","1.47","5.54","sa184887"
"Luis De La O","Mexican (AAA)","20","44.0","6.14","4.30","1.43","1.02","14.6 %","10.2 %","4.4 %",".313","1.75",".354","58.7 %","7.77","5.48","2.30","5.03","sa508761"
"Jeff Sues","- - -","27","32.2","7.16","5.23","1.37","1.10","16.8 %","12.3 %","4.5 %",".258","1.62",".294","77.8 %","4.13","5.48","-1.35","5.52","sa291428"
"Peter Kennelly","Twins (A)","22","46.2","7.71","7.33","1.05","0.77","17.6 %","16.7 %","0.9 %",".270","1.91",".324","55.2 %","7.14","5.48","1.65","5.49","sa503286"
"Hugo Duarte","Rays (R)","20","47.2","8.87","4.34","2.04","1.89","23.0 %","11.3 %","11.8 %",".250","1.43",".285","72.7 %","4.91","5.48","-0.57","3.51","sa505026"
"Duaner Sanchez","Mexican (AAA)","30","12.2","3.55","4.97","0.71","0.71","8.3 %","11.7 %","-3.3 %",".302","1.82",".319","74.1 %","3.55","5.48","-1.93","5.68","1518"
"Pedro Encarnacion","Nationals (R)","19","25.0","5.40","4.32","1.25","1.08","12.9 %","10.3 %","2.6 %",".275","1.60",".298","47.6 %","6.48","5.49","0.99","4.63","sa507042"
"Carlos De Aza","Dodgers (R)","20","24.0","6.38","4.13","1.55","0.75","14.3 %","9.2 %","5.0 %",".321","1.88",".368","56.6 %","7.13","5.49","1.64","5.11","sa506965"
"Brandon Holden","Pirates (A)","22","58.1","6.02","2.93","2.05","1.54","14.8 %","7.2 %","7.6 %",".318","1.65",".347","60.7 %","7.25","5.49","1.76","4.35","sa327726"
"Kasey Kiker","Rangers (AA)","22","40.0","9.45","10.35","0.91","0.23","22.0 %","24.1 %","-2.1 %",".204","1.85",".287","59.6 %","7.65","5.49","2.16","6.31","sa326474"
"Hector Herrera","Rangers (R)","19","2.0","9.00","13.50","0.67","0.00","15.4 %","23.1 %","-7.7 %",".400","3.50",".500","42.9 %","13.50","5.49","8.01","5.87","sa506062"
"Wesley Wright","Astros (AAA)","25","69.2","5.30","4.26","1.24","1.03","13.1 %","10.6 %","2.6 %",".276","1.56",".301","72.7 %","4.65","5.49","-0.84","5.36","5960"
"Bryan Morgado","Phillies (A-)","21","16.1","11.57","12.12","0.95","0.00","24.7 %","25.9 %","-1.2 %",".183","2.02",".282","58.3 %","7.71","5.49","2.22","6.07","sa501247"
"Jonathan Kountis","- - -","22","40.1","8.70","5.36","1.63","1.12","20.6 %","12.7 %","7.9 %",".279","1.69",".342","70.6 %","5.13","5.50","-0.37","4.72","sa503420"
"Jorge Flores","Mexican (AAA)","31","45.0","3.00","3.20","0.94","1.00","7.8 %","8.3 %","-0.5 %",".307","1.56",".314","71.9 %","4.80","5.50","-0.70","5.00","sa205246"
"Wes Roemer","- - -","23","124.1","7.24","3.62","2.00","1.59","18.0 %","9.0 %","9.0 %",".284","1.54",".318","72.8 %","5.07","5.51","-0.44","4.50","sa389931"
"Kevin Rodriguez","Athletics (R)","19","10.2","8.44","4.22","2.00","1.69","21.7 %","10.9 %","10.9 %",".256","1.41",".296","49.3 %","6.75","5.52","1.23","3.56","sa506093"
"Scott Kelley","Royals (A)","23","68.0","6.62","5.96","1.11","0.79","16.8 %","15.1 %","1.7 %",".218","1.46",".250","64.9 %","3.84","5.52","-1.68","5.17","sa502151"
"Rey Gonzalez","- - -","24","133.0","5.55","3.79","1.46","1.29","12.4 %","8.5 %","3.9 %",".362","2.05",".398","57.5 %","8.32","5.52","2.80","4.95","sa290382"
"Bobby Bell","- - -","24","57.2","6.40","2.50","2.56","1.72","15.8 %","6.2 %","9.7 %",".315","1.58",".344","67.0 %","5.93","5.53","0.40","4.42","sa456608"
"Julio Cesar Pimentel","Royals (R)","24","9.0","9.00","9.00","1.00","0.00","20.0 %","20.0 %","0.0 %",".171","1.67",".231","56.3 %","4.00","5.53","-1.53","6.22","sa245873"
"Ashton Mowdy","Astros (A+)","24","73.1","7.00","5.03","1.39","1.10","16.8 %","12.1 %","4.7 %",".273","1.66",".312","65.5 %","4.91","5.53","-0.62","5.32","sa454613"
"Yao Wen Chang","Mariners (R)","19","19.2","9.15","2.75","3.33","1.83","20.4 %","6.1 %","14.3 %",".360","1.93",".431","50.9 %","10.07","5.54","4.53","4.11","sa456052"
"Michael Main","- - -","21","105.0","6.77","3.00","2.26","1.46","17.3 %","7.7 %","9.7 %",".262","1.36",".288","61.6 %","4.80","5.54","-0.74","5.15","sa389900"
"Angel Carreno","Tigers (R)","19","41.2","6.48","3.24","2.00","1.51","16.0 %","8.0 %","8.0 %",".337","1.70",".380","90.9 %","3.24","5.55","-2.31","3.84","sa546554"
"James Thompson","Royals (A+)","22","39.1","8.69","7.32","1.19","0.92","18.6 %","15.7 %","2.9 %",".280","2.01",".341","42.6 %","8.24","5.55","2.69","5.54","sa455091"
"Heitor Correa","Phillies (A+)","20","137.1","5.57","3.93","1.42","1.18","13.2 %","9.3 %","3.9 %",".309","1.72",".338","60.0 %","6.62","5.55","1.07","4.74","sa326493"
"Carlos Pimentel","- - -","20","127.1","7.00","4.03","1.74","1.27","17.1 %","9.9 %","7.3 %",".283","1.59",".322","65.1 %","5.16","5.56","-0.40","5.32","sa393262"
"Aaron King","- - -","21","48.0","11.44","8.44","1.36","0.94","27.0 %","19.9 %","7.1 %",".205","1.69",".282","68.4 %","5.63","5.56","0.07","5.69","sa454767"
"Luis De La Cruz","Padres (R)","21","25.0","6.12","4.68","1.31","0.72","13.8 %","10.6 %","3.3 %",".294","1.80",".333","67.1 %","3.96","5.56","-1.60","5.53","sa503010"
"Evan Frederickson","- - -","23","68.0","9.40","10.06","0.93","0.13","21.3 %","22.8 %","-1.5 %",".234","1.99",".322","66.4 %","5.96","5.56","0.40","6.31","sa454398"
"Luis Jimenez","Mexican (AAA)","19","34.0","2.91","1.85","1.57","1.32","7.6 %","4.9 %","2.8 %",".309","1.44",".308","86.1 %","2.65","5.56","-2.91","5.26","sa543876"
"Lance Broadway","Blue Jays (AAA)","26","141.0","5.68","4.85","1.17","1.02","13.0 %","11.1 %","1.9 %",".324","1.92",".360","59.1 %","7.66","5.56","2.10","5.46","9885"
"Ricardo Rincon","Mexican (AAA)","40","78.1","5.51","4.94","1.12","0.92","13.3 %","11.9 %","1.4 %",".261","1.58",".286","65.7 %","5.74","5.57","0.18","5.48","401"
"Daniel Thomas","Athletics (A+)","24","10.1","11.32","11.32","1.00","0.00","25.0 %","25.0 %","0.0 %",".189","1.94",".292","50.0 %","8.71","5.57","3.14","6.42","sa455126"
"Julio Sanchez","Rockies (R)","18","12.0","9.00","9.75","0.92","0.75","22.2 %","24.1 %","-1.9 %",".200","1.75",".259","68.0 %","5.25","5.57","-0.32","4.85","sa550719"
"Omar Nieblas","Mexican (AAA)","31","41.1","5.23","5.01","1.04","0.87","11.5 %","11.1 %","0.5 %",".330","2.01",".364","68.4 %","5.66","5.57","0.09","5.74","sa509114"
"Brian Wabick","- - -","22","74.2","5.42","3.38","1.61","1.33","13.4 %","8.3 %","5.1 %",".304","1.62",".328","69.7 %","5.54","5.58","-0.03","5.10","sa389000"
"Yoslan Herrera","Twins (AAA)","29","26.2","4.72","5.06","0.93","1.01","11.2 %","12.0 %","-0.8 %",".306","1.80",".330","67.7 %","6.07","5.58","0.50","5.83","7759"
"Elkin Guete","Royals (R)","18","7.1","8.59","13.50","0.64","0.00","13.7 %","21.6 %","-7.8 %",".500","4.23",".606","29.0 %","22.09","5.58","16.51","6.13","sa506374"
"Mauro Nieblas","Mexican (AAA)","31","42.2","4.43","4.43","1.00","0.84","11.1 %","11.1 %","0.0 %",".279","1.57",".300","68.8 %","5.48","5.58","-0.10","5.50","sa185741"
"Nic Ungs","- - -","30","38.2","4.89","3.03","1.62","1.40","12.3 %","7.6 %","4.7 %",".274","1.45",".285","55.6 %","5.82","5.58","0.24","5.67","sa200955"
"Tim Byrdak","Astros (AAA)","36","2.0","4.50","9.00","0.50","0.00","11.1 %","22.2 %","-11.1 %",".143","1.50",".167","66.7 %","4.50","5.58","-1.08","8.14","1995"
"Scott Thorman","Royals (AAA)","28","2.0","4.50","9.00","0.50","0.00","7.7 %","15.4 %","-7.7 %",".546","4.00",".600","37.5 %","22.50","5.58","16.92","7.50","2238"
"Matt Camp","Cubs (AAA)","26","2.0","4.50","9.00","0.50","0.00","10.0 %","20.0 %","-10.0 %",".250","2.00",".286","75.0 %","4.50","5.58","-1.08","6.22","sa327674"
"Isaias Encarnacion","Indians (R)","18","12.1","10.22","13.86","0.74","0.00","20.0 %","27.1 %","-7.1 %",".260","2.59",".361","66.7 %","6.57","5.58","0.98","5.85","sa506088"
"Francisco Cordova","Mexican (AAA)","38","86.2","4.57","5.30","0.86","0.62","11.2 %","12.9 %","-1.8 %",".258","1.58",".283","70.0 %","4.67","5.59","-0.91","5.89","sa7717"
"Nolan Gallagher","- - -","24","41.1","5.44","3.70","1.47","1.09","13.0 %","8.9 %","4.2 %",".308","1.69",".338","60.6 %","6.10","5.59","0.51","5.14","sa389237"
"Orber Moreno","- - -","33","5.0","1.80","7.20","0.25","0.00","3.5 %","13.8 %","-10.3 %",".440","3.00",".458","80.0 %","5.40","5.59","-0.19","7.04","617"
"Steve Johnson","Orioles (AA)","22","145.0","7.94","4.84","1.64","1.49","19.6 %","12.0 %","7.7 %",".256","1.53",".292","73.2 %","5.09","5.59","-0.50","5.17","4053"
"Juan Sandoval","Phillies (A+)","29","33.2","5.61","4.01","1.40","1.07","13.1 %","9.4 %","3.8 %",".331","1.81",".368","65.2 %","6.68","5.59","1.09","4.82","sa202910"
"Tommy Hottovy","- - -","28","75.1","6.69","5.14","1.30","1.31","16.0 %","12.3 %","3.7 %",".283","1.71",".317","75.7 %","4.90","5.60","-0.70","5.34","7542"
"Junior Martinez","Reds (A)","24","61.1","7.34","7.92","0.93","0.59","17.0 %","18.3 %","-1.4 %",".255","1.88",".308","62.8 %","5.28","5.60","-0.31","5.77","sa455659"
"Freddy Dolsi","White Sox (AAA)","27","91.2","6.97","4.42","1.58","1.47","17.2 %","10.9 %","6.3 %",".259","1.51",".286","65.1 %","4.91","5.60","-0.69","4.39","5424"
"Marcos Frias","- - -","21","96.2","6.05","3.26","1.86","1.58","15.1 %","8.1 %","6.9 %",".283","1.51",".303","66.8 %","5.68","5.60","0.08","4.43","sa456446"
"Pat Schatz","- - -","22","40.0","6.75","1.80","3.75","1.58","17.3 %","4.6 %","12.7 %",".277","1.30",".303","72.6 %","4.95","5.60","-0.65","4.78","sa549869"
"Eder Llamas","Mexican (AAA)","24","49.2","4.89","3.26","1.50","1.27","11.7 %","7.8 %","3.9 %",".338","1.79",".364","74.2 %","5.26","5.60","-0.35","5.02","sa509457"
"Robby Rowland","Diamondbacks (R)","18","54.0","6.67","3.50","1.90","1.17","16.6 %","8.7 %","7.9 %",".287","1.54",".325","58.3 %","5.67","5.61","0.06","5.27","sa548199"
"Josh Smoker","Nationals (A)","21","91.1","9.07","5.52","1.64","1.48","21.6 %","13.2 %","8.5 %",".290","1.77",".351","64.1 %","6.50","5.61","0.90","4.58","10285"
"Jackson Quezada","- - -","23","25.1","6.75","3.55","1.90","1.42","17.8 %","9.4 %","8.4 %",".219","1.22",".233","75.8 %","3.91","5.61","-1.70","4.56","sa328301"
"Mauricio Tequida","Mexican (AAA)","28","59.1","3.79","3.03","1.25","1.21","9.7 %","7.7 %","1.9 %",".308","1.57",".319","76.4 %","4.40","5.61","-1.21","4.57","sa226470"
"Ross Seaton","Astros (A+)","20","146.1","5.23","2.77","1.89","1.35","12.5 %","6.6 %","5.9 %",".316","1.66",".339","56.8 %","6.64","5.61","1.03","5.40","sa454510"
"Jasiel Acosta","Mexican (AAA)","27","126.0","4.29","3.00","1.43","1.29","11.1 %","7.8 %","3.3 %",".279","1.43",".288","68.8 %","4.79","5.61","-0.83","5.36","sa202428"
"Daniel Tuttle","Reds (R)","19","58.1","8.02","4.47","1.79","0.93","19.6 %","10.9 %","8.7 %",".257","1.49",".310","73.7 %","4.32","5.62","-1.30","5.32","sa501455"
"Yoon-Hee Nam","Rangers (A+)","22","55.0","9.16","2.95","3.11","1.96","23.4 %","7.5 %","15.9 %",".237","1.27",".265","77.9 %","4.25","5.62","-1.37","4.40","sa393259"
"Clevelan Santeliz","White Sox (AAA)","23","54.0","8.33","5.67","1.47","1.50","21.9 %","14.9 %","7.0 %",".209","1.37",".235","76.1 %","4.67","5.63","-0.96","4.66","sa323420"
"Felix Ramirez","Astros (R)","19","11.0","8.18","8.18","1.00","0.82","17.9 %","17.9 %","0.0 %",".341","2.27",".424","58.6 %","8.18","5.63","2.56","4.79","sa505474"
"Kiko Calero","- - -","35","32.0","7.59","4.50","1.69","1.41","17.5 %","10.4 %","7.1 %",".291","1.72",".333","65.4 %","7.03","5.63","1.40","5.33","1676"
"Wanel Mesa","Nationals (A)","23","54.0","5.33","4.17","1.28","1.17","12.9 %","10.0 %","2.8 %",".300","1.69",".326","55.2 %","7.00","5.63","1.37","4.62","sa505585"
"Ricardo Rivas","Dodgers (R)","26","21.0","7.29","4.29","1.70","0.86","15.6 %","9.2 %","6.4 %",".337","2.00",".395","41.7 %","10.29","5.63","4.65","5.41","sa540833"
"Luis Mata","Cardinals (R)","19","14.0","7.71","9.00","0.86","0.64","17.7 %","20.6 %","-2.9 %",".212","1.79",".256","74.2 %","3.21","5.63","-2.42","5.06","sa506645"
"Daniel Lopez","Mexican (AAA)","23","37.2","4.78","3.11","1.54","1.43","14.2 %","9.2 %","5.0 %",".180","0.96",".167","97.8 %","2.15","5.63","-3.48","5.04","sa502233"
"Sebastian Vader","Orioles (R)","18","12.1","11.68","6.57","1.78","1.46","28.6 %","16.1 %","12.5 %",".178","1.38",".222","55.6 %","7.30","5.64","1.66","4.24","sa549374"
"Jason Ray","Athletics (AA)","25","34.2","4.41","5.45","0.81","1.04","10.5 %","13.0 %","-2.5 %",".264","1.67",".277","69.3 %","4.41","5.64","-1.22","5.52","sa291703"
"Jose Pina","- - -","24","70.1","9.47","3.20","2.96","1.79","23.0 %","7.8 %","15.2 %",".292","1.55",".350","65.0 %","5.76","5.64","0.12","4.35","sa294474"
"Kevin James","Rays (R)","19","8.2","9.35","6.23","1.50","1.04","21.4 %","14.3 %","7.1 %",".265","1.73",".333","64.1 %","7.27","5.64","1.63","4.61","sa501604"
"Martin Sotelo","Mexican (AAA)","24","66.1","3.53","3.26","1.08","1.09","9.0 %","8.3 %","0.7 %",".271","1.43",".276","77.5 %","3.26","5.64","-2.38","5.30","sa509757"
"Salvador Valdez","Mexican (AAA)","27","24.1","5.55","5.18","1.07","0.74","13.0 %","12.2 %","0.9 %",".278","1.68",".313","64.0 %","5.92","5.64","0.27","5.51","sa262058"
"Martin Arvizu","Mexican (AAA)","25","18.0","5.00","8.50","0.59","0.00","11.2 %","19.1 %","-7.9 %",".300","2.11",".350","60.0 %","8.00","5.65","2.35","6.79","sa510224"
"Rayner Oliveros","- - -","24","72.1","4.73","2.86","1.65","1.49","11.6 %","7.0 %","4.6 %",".274","1.45",".281","60.1 %","6.10","5.65","0.45","4.71","sa294884"
"Esteban Gomez","Mexican (AAA)","22","34.0","4.24","4.76","0.89","0.79","11.0 %","12.4 %","-1.4 %",".242","1.41",".257","68.4 %","5.03","5.65","-0.62","5.93","sa508714"
"Wilbert Ortega","Mexican (AAA)","32","5.1","6.75","3.38","2.00","1.69","15.4 %","7.7 %","7.7 %",".292","1.69",".316","79.0 %","5.06","5.65","-0.59","4.38","sa185711"
"Lucas O'Rear","Reds (R)","21","12.1","8.76","9.49","0.92","0.00","19.4 %","21.0 %","-1.6 %",".229","1.95",".306","76.0 %","4.38","5.66","-1.28","6.20","sa549118"
"Matt DeSalvo","Marlins (AAA)","29","13.0","9.69","9.69","1.00","0.69","20.0 %","20.0 %","0.0 %",".286","2.31",".366","45.5 %","10.38","5.66","4.72","6.33","5439"
"Daniel Cavazos","- - -","24","49.2","5.07","7.07","0.72","0.54","11.9 %","16.6 %","-4.7 %",".272","1.85",".305","64.2 %","5.62","5.66","-0.05","6.31","sa508698"
"Julian Figueroa","- - -","23","50.1","5.72","3.93","1.45","1.25","13.5 %","9.3 %","4.2 %",".346","1.89",".384","68.4 %","6.44","5.68","0.76","5.33","sa509396"
"Kenny Smalley","- - -","22","102.2","7.63","4.91","1.55","1.40","18.8 %","12.1 %","6.7 %",".276","1.64",".317","64.6 %","6.31","5.68","0.63","5.11","sa455301"
"Andy Beltre","Marlins (R)","16","9.2","9.31","7.45","1.25","0.93","19.2 %","15.4 %","3.9 %",".293","2.07",".367","64.8 %","8.38","5.68","2.70","4.75","sa551335"
"Johel Romero","Mets (R)","19","19.2","4.58","6.41","0.71","0.46","10.2 %","14.3 %","-4.1 %",".256","1.73",".284","75.1 %","3.66","5.68","-2.02","5.39","sa551311"
"Luis Fernando Vazquez","Mexican (AAA)","29","38.2","4.66","5.12","0.91","0.93","11.8 %","12.9 %","-1.2 %",".245","1.50",".260","71.2 %","4.89","5.68","-0.80","5.49","sa508695"
"Joe Valentine","Mexican (AAA)","30","13.1","7.43","5.40","1.38","1.35","17.7 %","12.9 %","4.8 %",".296","1.80",".342","66.0 %","6.75","5.69","1.06","4.59","1810"
"Joyce Hernandez","Reds (R)","17","28.2","3.77","6.28","0.60","0.63","8.8 %","14.6 %","-5.8 %",".254","1.71",".270","50.8 %","5.97","5.69","0.27","5.28","sa546498"
"Leyson Septimo","- - -","24","45.1","11.32","10.52","1.08","0.60","25.7 %","23.9 %","1.8 %",".190","1.85",".272","55.9 %","6.75","5.69","1.06","5.70","341"
"Abraham Elvira","Mexican (AAA)","27","50.1","4.29","3.75","1.14","1.25","10.6 %","9.3 %","1.3 %",".316","1.71",".331","72.2 %","5.01","5.70","-0.69","5.18","sa508766"
"Jamaine Cotton","Astros (R)","19","14.0","9.64","4.50","2.14","1.93","19.5 %","9.1 %","10.4 %",".400","2.50",".481","45.5 %","8.36","5.70","2.66","4.30","sa502349"
"Ali Crespo","Rays (R)","20","9.2","4.66","2.79","1.67","0.93","11.1 %","6.7 %","4.4 %",".211","1.14",".219","80.9 %","3.72","5.70","-1.98","4.90","sa504994"
"Jay Sborz","Tigers (AAA)","25","43.2","8.66","4.95","1.75","1.65","21.4 %","12.2 %","9.2 %",".228","1.42",".256","77.1 %","4.74","5.71","-0.96","4.92","2271"
"Colton Willems","Nationals (A)","21","12.1","11.68","6.57","1.78","1.46","25.4 %","14.3 %","11.1 %",".346","2.19",".471","61.1 %","9.49","5.71","3.78","4.46","sa326485"
"Todd Wellemeyer","- - -","31","18.2","7.23","6.27","1.15","0.96","19.5 %","16.9 %","2.6 %",".191","1.34",".217","81.9 %","2.89","5.71","-2.81","5.36","1709"
"Brandon Ritchie","Brewers (A+)","23","70.0","4.89","6.30","0.78","0.64","10.7 %","13.8 %","-3.1 %",".334","2.13",".371","64.7 %","6.17","5.71","0.46","5.55","sa454877"
"Leandro Cespedes","- - -","23","102.0","7.94","4.24","1.88","1.50","18.8 %","10.0 %","8.8 %",".306","1.75",".355","59.9 %","6.97","5.72","1.26","5.15","sa393033"
"Jesus Duenas","Mexican (AAA)","22","66.1","2.71","5.16","0.53","0.54","6.4 %","12.2 %","-5.8 %",".309","1.82",".322","67.3 %","5.56","5.72","-0.15","6.01","sa508211"
"Jesse Ginley","- - -","20","14.1","6.91","5.02","1.38","0.63","13.8 %","10.0 %","3.8 %",".391","2.44",".456","49.2 %","10.05","5.72","4.33","5.60","sa503588"
"Eddy Rivera","Padres (R)","21","11.1","10.32","8.74","1.18","0.00","22.4 %","19.0 %","3.5 %",".154","1.50",".231","60.0 %","7.94","5.72","2.22","5.90","sa548054"
"Gabriel Jimenez","Orioles (R)","19","30.2","6.46","8.51","0.76","0.59","15.3 %","20.1 %","-4.9 %",".182","1.60",".209","62.5 %","5.87","5.73","0.14","5.27","sa551040"
"Matt Wilhite","Rockies (AAA)","28","58.2","6.75","3.53","1.91","1.53","16.0 %","8.4 %","7.6 %",".324","1.76",".363","67.0 %","6.75","5.73","1.02","5.50","sa226380"
"Ronald Belisario","Dodgers (A+)","27","2.0","4.50","9.00","0.50","0.00","12.5 %","25.0 %","-12.5 %",".167","1.50",".200","66.7 %","4.50","5.73","-1.23","6.83","2203"
"Jorge Ibarra","Mexican (AAA)","22","99.2","5.51","3.88","1.42","1.35","12.8 %","9.0 %","3.8 %",".332","1.87",".361","57.4 %","7.68","5.74","1.94","5.08","sa509258"
"Jose Polanco","Indians (R)","19","12.0","6.75","9.75","0.69","0.00","12.7 %","18.3 %","-5.6 %",".333","2.58",".400","62.9 %","7.50","5.74","1.76","6.31","sa547938"
"Naoya Okamoto","- - -","26","17.2","6.11","5.60","1.09","1.02","15.4 %","14.1 %","1.3 %",".182","1.30",".192","70.8 %","3.57","5.74","-2.17","5.09","sa541836"
"Brandon King","Nationals (R)","19","11.1","9.53","5.56","1.71","1.59","19.1 %","11.1 %","7.9 %",".364","2.38",".439","47.6 %","10.32","5.74","4.58","4.07","sa502314"
"Juan Francisco","Orioles (R)","19","20.1","7.52","10.62","0.71","0.00","14.8 %","20.9 %","-6.1 %",".247","2.21",".309","45.1 %","10.62","5.74","4.88","5.95","sa548723"
"Roman Mendez","- - -","19","59.2","9.96","4.83","2.06","1.81","22.5 %","10.9 %","11.6 %",".307","1.86",".374","60.5 %","5.73","5.74","-0.01","4.05","10307"
"Onassis Sirrett","Royals (A)","21","30.1","10.38","6.53","1.59","1.48","22.6 %","14.2 %","8.4 %",".311","2.08",".391","59.7 %","8.31","5.75","2.56","4.75","sa395483"
"J.R. Bradley","Diamondbacks (R)","18","54.2","6.59","3.95","1.67","1.15","15.7 %","9.4 %","6.3 %",".291","1.65",".328","54.6 %","5.93","5.75","0.18","5.36","sa548235"
"Jonnathan Aristil","- - -","23","71.2","8.92","5.15","1.73","1.63","21.4 %","12.4 %","9.0 %",".264","1.63",".309","66.8 %","5.90","5.75","0.15","4.77","sa392461"
"Fernando Villalobos","Mexican (AAA)","25","64.2","5.43","6.82","0.80","0.70","11.3 %","14.2 %","-2.9 %",".358","2.38",".402","63.8 %","7.65","5.75","1.90","5.61","sa509285"
